network,ks_cmi,ks_gpp,ks_led,bc_lcc,Caribou,AllBirds,ForestBirds,AllWaterfowl,CavityNesters,GroundNesters,OverwaterNesters,blbw,boch,brcr,btnw,cawa,cmwa,osfl,pigr,rubl,swth,wwcr,rep
PB_37402_PB_48292,0.4,0.358,0.201,0.301,0.167,0.205,0.319,0.357,0.208,0.354,0.338,0.245,0.161,0.205,0.396,0.246,0.298,0.223,0.436,0.448,0.417,0.258,0
PB_38055_PB_86869,0.328,0.298,0.218,0.317,0.292,0.297,0.328,0.149,0.268,0.181,0.205,0.312,0.475,0.127,0.283,0.384,0.474,0.207,0.392,0.192,0.348,0.351,0
PB_38948_PB_49249,0.545,0.227,0.273,0.204,0.204,0.276,0.323,0.34,0.249,0.361,0.314,0.097,0.118,0.397,0.194,0.143,0.423,0.218,0.313,0.221,0.365,0.365,0
PB_40204_PB_49249,0.492,0.211,0.234,0.219,0.233,0.317,0.316,0.345,0.277,0.343,0.271,0.104,0.128,0.269,0.298,0.188,0.485,0.368,0.318,0.256,0.435,0.295,0
PB_40204_PB_68654,0.334,0.338,0.259,0.207,0.199,0.299,0.24,0.339,0.101,0.432,0.307,0.101,0.363,0.302,0.292,0.202,0.585,0.239,0.132,0.164,0.192,0.29,0
PB_40399_PB_40593,0.568,0.259,0.232,0.231,0.124,0.349,0.316,0.549,0.224,0.516,0.595,0.194,0.236,0.608,0.496,0.257,0.589,0.219,0.458,0.463,0.519,0.388,0
PB_40399_PB_42455,0.527,0.242,0.242,0.212,0.105,0.292,0.237,0.561,0.226,0.53,0.618,0.211,0.239,0.614,0.397,0.25,0.489,0.241,0.355,0.393,0.416,0.314,0
PB_40399_PB_44551,0.561,0.324,0.227,0.237,0.167,0.337,0.271,0.545,0.299,0.529,0.576,0.249,0.228,0.495,0.503,0.301,0.536,0.337,0.435,0.458,0.489,0.359,0
PB_40593_PB_41874,0.567,0.248,0.211,0.236,0.189,0.348,0.264,0.541,0.224,0.501,0.578,0.184,0.213,0.585,0.497,0.237,0.579,0.208,0.45,0.449,0.483,0.403,0
PB_41046_PB_41874,0.567,0.25,0.21,0.237,0.194,0.352,0.269,0.54,0.224,0.5,0.581,0.183,0.213,0.584,0.497,0.237,0.578,0.206,0.449,0.446,0.482,0.402,0
PB_41046_PB_43539,0.558,0.222,0.246,0.206,0.306,0.379,0.242,0.513,0.219,0.478,0.549,0.193,0.398,0.411,0.519,0.229,0.289,0.19,0.296,0.215,0.466,0.151,0
PB_41046_PB_44551,0.558,0.222,0.246,0.206,0.306,0.379,0.242,0.513,0.219,0.478,0.549,0.193,0.398,0.411,0.519,0.229,0.289,0.19,0.296,0.215,0.466,0.151,0
PB_41293_PB_68654,0.294,0.364,0.277,0.225,0.206,0.389,0.349,0.421,0.09,0.521,0.385,0.097,0.473,0.309,0.152,0.178,0.685,0.16,0.201,0.376,0.2,0.344,0
PB_41596_PB_45275,0.567,0.219,0.234,0.201,0.135,0.215,0.174,0.472,0.236,0.467,0.491,0.115,0.231,0.374,0.48,0.275,0.279,0.29,0.36,0.311,0.465,0.26,0
PB_41874_PB_42455,0.526,0.233,0.229,0.216,0.148,0.29,0.184,0.553,0.225,0.516,0.598,0.201,0.217,0.594,0.399,0.24,0.477,0.237,0.345,0.366,0.38,0.316,0
PB_41874_PB_43539,0.561,0.317,0.205,0.244,0.233,0.325,0.248,0.543,0.291,0.521,0.575,0.241,0.207,0.468,0.503,0.279,0.526,0.337,0.439,0.453,0.482,0.362,0
PB_41874_PB_44551,0.561,0.316,0.206,0.244,0.234,0.321,0.248,0.537,0.291,0.514,0.575,0.243,0.207,0.47,0.504,0.279,0.52,0.331,0.433,0.448,0.482,0.356,0
PB_43539_PB_44551,0.555,0.301,0.25,0.229,0.329,0.445,0.298,0.503,0.33,0.483,0.535,0.234,0.375,0.399,0.528,0.278,0.324,0.239,0.372,0.275,0.482,0.186,0
PB_46014_PB_50871,0.308,0.387,0.238,0.238,0.426,0.268,0.293,0.41,0.151,0.483,0.383,0.292,0.13,0.292,0.214,0.313,0.178,0.31,0.277,0.476,0.402,0.145,0
PB_46014_PB_56635,0.303,0.389,0.215,0.226,0.444,0.265,0.293,0.396,0.133,0.476,0.375,0.323,0.178,0.291,0.275,0.382,0.22,0.307,0.274,0.471,0.401,0.161,0
PB_46014_PB_82223,0.336,0.239,0.202,0.281,0.282,0.312,0.347,0.294,0.179,0.398,0.159,0.201,0.263,0.254,0.236,0.142,0.229,0.296,0.26,0.257,0.408,0.255,0
PB_46849_PB_56635,0.305,0.389,0.216,0.226,0.443,0.265,0.293,0.394,0.137,0.475,0.372,0.327,0.178,0.291,0.274,0.382,0.22,0.306,0.274,0.471,0.401,0.163,0
PB_47219_PB_50871,0.31,0.387,0.237,0.236,0.426,0.268,0.293,0.41,0.151,0.483,0.383,0.292,0.13,0.292,0.214,0.313,0.172,0.31,0.277,0.476,0.402,0.145,0
PB_47219_PB_56635,0.305,0.389,0.216,0.225,0.444,0.265,0.293,0.396,0.133,0.476,0.375,0.323,0.178,0.291,0.275,0.382,0.214,0.307,0.274,0.471,0.401,0.161,0
PB_48155_PB_68654,0.525,0.26,0.345,0.248,0.188,0.312,0.243,0.38,0.145,0.419,0.373,0.098,0.122,0.6,0.403,0.222,0.531,0.214,0.157,0.128,0.163,0.378,0
PB_48523_PB_68654,0.431,0.248,0.271,0.216,0.079,0.344,0.281,0.222,0.091,0.267,0.221,0.124,0.116,0.435,0.372,0.206,0.329,0.19,0.162,0.187,0.145,0.297,0
PB_48970_PB_50871,0.321,0.382,0.262,0.223,0.41,0.264,0.293,0.432,0.192,0.472,0.407,0.28,0.141,0.291,0.195,0.304,0.177,0.305,0.273,0.497,0.4,0.179,0
PB_48970_PB_51385,0.318,0.382,0.264,0.224,0.41,0.264,0.293,0.432,0.192,0.472,0.407,0.28,0.141,0.291,0.195,0.304,0.177,0.305,0.273,0.497,0.4,0.179,0
PB_48970_PB_56635,0.316,0.383,0.238,0.209,0.431,0.261,0.293,0.415,0.175,0.464,0.399,0.315,0.188,0.29,0.262,0.378,0.223,0.301,0.27,0.493,0.399,0.198,0
PB_48970_PB_82223,0.351,0.231,0.222,0.283,0.265,0.312,0.345,0.283,0.225,0.388,0.169,0.184,0.252,0.249,0.229,0.172,0.232,0.289,0.254,0.251,0.409,0.218,0
PB_49249_PB_53553,0.537,0.213,0.327,0.232,0.113,0.223,0.184,0.286,0.271,0.245,0.324,0.139,0.198,0.437,0.443,0.179,0.335,0.305,0.401,0.17,0.331,0.259,0
PB_49249_PB_53799,0.46,0.204,0.244,0.214,0.153,0.23,0.188,0.18,0.187,0.154,0.223,0.118,0.237,0.366,0.445,0.173,0.284,0.258,0.389,0.198,0.313,0.201,0
PB_49249_PB_57668,0.33,0.202,0.3,0.228,0.17,0.129,0.189,0.192,0.239,0.154,0.221,0.151,0.268,0.234,0.452,0.222,0.167,0.158,0.208,0.177,0.174,0.105,0
PB_49249_PB_57692,0.338,0.201,0.307,0.208,0.178,0.132,0.189,0.246,0.265,0.207,0.288,0.141,0.259,0.234,0.463,0.22,0.169,0.176,0.207,0.208,0.187,0.155,0
PB_49249_PB_59237,0.336,0.222,0.35,0.212,0.149,0.126,0.189,0.256,0.235,0.224,0.255,0.139,0.249,0.238,0.426,0.224,0.175,0.179,0.211,0.174,0.17,0.108,0
PB_49249_PB_67331,0.335,0.233,0.231,0.21,0.198,0.249,0.232,0.25,0.116,0.215,0.33,0.133,0.098,0.189,0.147,0.174,0.305,0.135,0.158,0.336,0.116,0.371,0
PB_49249_PB_68222,0.333,0.227,0.217,0.208,0.164,0.254,0.218,0.283,0.086,0.262,0.328,0.116,0.138,0.186,0.118,0.192,0.279,0.136,0.137,0.328,0.132,0.373,0
PB_49249_PB_75264,0.473,0.295,0.282,0.216,0.113,0.355,0.366,0.426,0.1,0.457,0.406,0.104,0.126,0.615,0.428,0.273,0.546,0.262,0.186,0.092,0.193,0.491,0
PB_49249_PB_78453,0.325,0.202,0.209,0.216,0.07,0.152,0.194,0.438,0.082,0.409,0.496,0.111,0.164,0.495,0.359,0.198,0.265,0.151,0.175,0.125,0.214,0.368,0
