network,ks_cmi,ks_gpp,ks_led,bc_lcc,Caribou,AllBirds,ForestBirds,AllWaterfowl,CavityNesters,GroundNesters,OverwaterNesters,blbw,boch,brcr,btnw,cawa,cmwa,osfl,pigr,rubl,swth,wwcr,rep
PB_208698_PB_211622_PB_213660,0.159,0.1,0.021,0.089,0.064,0.103,0.078,0.082,0.075,0.071,0.083,0.132,0.098,0.148,0.076,0.158,0.148,0.188,0.154,0.128,0.203,0.117,1
PB_208698_PB_211622_PB_215778,0.156,0.072,0.047,0.07,0.085,0.109,0.053,0.05,0.069,0.058,0.099,0.142,0.114,0.148,0.076,0.167,0.137,0.182,0.17,0.215,0.171,0.106,1
PB_208698_PB_212114_PB_212234,0.113,0.139,0.068,0.178,0.066,0.094,0.175,0.064,0.104,0.065,0.06,0.08,0.166,0.135,0.16,0.127,0.17,0.137,0.13,0.132,0.277,0.141,1
PB_208698_PB_212114_PB_212779,0.068,0.054,0.068,0.09,0.107,0.144,0.118,0.091,0.08,0.095,0.096,0.099,0.199,0.125,0.182,0.082,0.11,0.136,0.122,0.175,0.25,0.132,1
PB_208698_PB_212114_PB_212783,0.09,0.081,0.038,0.121,0.094,0.111,0.111,0.069,0.076,0.068,0.076,0.063,0.163,0.134,0.152,0.101,0.133,0.151,0.13,0.139,0.259,0.117,1
PB_208698_PB_212114_PB_213252,0.07,0.065,0.03,0.093,0.094,0.119,0.094,0.072,0.074,0.066,0.072,0.067,0.155,0.125,0.16,0.095,0.122,0.127,0.129,0.141,0.254,0.114,1
PB_208862_PB_210444_PB_211622,0.053,0.1,0.047,0.141,0.066,0.145,0.093,0.14,0.18,0.048,0.049,0.146,0.293,0.13,0.257,0.095,0.122,0.158,0.153,0.253,0.32,0.191,1
PB_208862_PB_210805_PB_211622,0.052,0.1,0.049,0.139,0.07,0.136,0.087,0.142,0.184,0.053,0.048,0.149,0.293,0.132,0.262,0.102,0.118,0.16,0.15,0.256,0.324,0.197,1
PB_208862_PB_210805_PB_212114,0.064,0.102,0.054,0.137,0.075,0.133,0.087,0.151,0.202,0.062,0.046,0.14,0.293,0.131,0.261,0.098,0.118,0.163,0.151,0.248,0.294,0.202,1
PB_208862_PB_211622_PB_211946,0.053,0.101,0.047,0.14,0.066,0.145,0.093,0.14,0.18,0.048,0.049,0.146,0.293,0.13,0.257,0.095,0.122,0.158,0.153,0.253,0.32,0.191,1
PB_208862_PB_211622_PB_212114,0.105,0.119,0.079,0.127,0.088,0.167,0.126,0.132,0.155,0.068,0.093,0.15,0.379,0.187,0.318,0.094,0.12,0.229,0.174,0.27,0.301,0.344,1
PB_208862_PB_211622_PB_212779,0.059,0.051,0.072,0.101,0.111,0.149,0.104,0.082,0.065,0.094,0.093,0.099,0.196,0.123,0.179,0.077,0.099,0.128,0.123,0.171,0.263,0.146,1
PB_208862_PB_211622_PB_213252,0.084,0.072,0.039,0.105,0.107,0.123,0.102,0.067,0.054,0.068,0.073,0.062,0.153,0.13,0.165,0.111,0.127,0.123,0.126,0.136,0.273,0.119,1
PB_208862_PB_211622_PB_213660,0.17,0.098,0.02,0.102,0.095,0.097,0.088,0.081,0.075,0.07,0.082,0.129,0.091,0.14,0.08,0.162,0.151,0.186,0.147,0.127,0.197,0.122,1
PB_208862_PB_211622_PB_215778,0.167,0.075,0.046,0.084,0.1,0.104,0.064,0.049,0.061,0.083,0.091,0.143,0.113,0.14,0.08,0.176,0.137,0.181,0.163,0.213,0.166,0.111,1
PB_208862_PB_212114_PB_212234,0.125,0.141,0.066,0.193,0.083,0.094,0.185,0.055,0.097,0.077,0.059,0.076,0.167,0.128,0.167,0.136,0.171,0.136,0.126,0.132,0.271,0.145,1
PB_208862_PB_212114_PB_212779,0.069,0.051,0.07,0.101,0.118,0.142,0.107,0.087,0.07,0.096,0.098,0.097,0.199,0.121,0.188,0.084,0.108,0.134,0.115,0.173,0.244,0.14,1
PB_208862_PB_212114_PB_212783,0.102,0.084,0.037,0.132,0.111,0.106,0.122,0.066,0.064,0.073,0.078,0.059,0.163,0.13,0.16,0.11,0.134,0.15,0.124,0.131,0.253,0.125,1
PB_208862_PB_212114_PB_213252,0.083,0.068,0.031,0.105,0.11,0.116,0.105,0.066,0.063,0.068,0.074,0.063,0.157,0.121,0.167,0.107,0.123,0.126,0.122,0.134,0.248,0.122,1
PB_209331_PB_210444_PB_211622,0.069,0.111,0.108,0.174,0.063,0.152,0.119,0.067,0.144,0.053,0.111,0.089,0.249,0.128,0.229,0.117,0.114,0.126,0.103,0.24,0.341,0.126,1
PB_209331_PB_210805_PB_211622,0.068,0.112,0.109,0.172,0.067,0.143,0.108,0.07,0.149,0.046,0.107,0.093,0.25,0.113,0.231,0.123,0.111,0.128,0.104,0.243,0.345,0.13,1
PB_209331_PB_210805_PB_212114,0.068,0.114,0.116,0.17,0.072,0.14,0.108,0.08,0.165,0.037,0.095,0.084,0.25,0.11,0.23,0.121,0.111,0.13,0.105,0.232,0.316,0.122,1
PB_209331_PB_211622_PB_211946,0.069,0.112,0.107,0.174,0.063,0.152,0.119,0.067,0.144,0.053,0.111,0.089,0.249,0.128,0.229,0.117,0.114,0.126,0.103,0.24,0.341,0.126,1
PB_209331_PB_211622_PB_212114,0.106,0.138,0.078,0.144,0.082,0.177,0.131,0.077,0.103,0.104,0.153,0.081,0.25,0.109,0.27,0.11,0.119,0.164,0.115,0.251,0.335,0.204,1
PB_209331_PB_211622_PB_212779,0.059,0.06,0.029,0.112,0.066,0.151,0.147,0.072,0.06,0.109,0.131,0.11,0.182,0.16,0.138,0.092,0.117,0.081,0.068,0.16,0.29,0.116,1
PB_209331_PB_211622_PB_213252,0.108,0.074,0.059,0.111,0.058,0.132,0.109,0.063,0.05,0.108,0.121,0.133,0.191,0.165,0.117,0.136,0.119,0.074,0.103,0.097,0.299,0.121,1
PB_209331_PB_211622_PB_213660,0.194,0.11,0.091,0.116,0.047,0.137,0.057,0.077,0.072,0.108,0.079,0.197,0.193,0.175,0.063,0.188,0.153,0.12,0.132,0.129,0.225,0.12,1
PB_209331_PB_211622_PB_215778,0.194,0.083,0.116,0.097,0.051,0.143,0.071,0.103,0.072,0.137,0.076,0.208,0.193,0.175,0.074,0.204,0.15,0.115,0.16,0.217,0.19,0.122,1
PB_209331_PB_212114_PB_212779,0.069,0.06,0.029,0.113,0.073,0.147,0.143,0.076,0.065,0.109,0.128,0.101,0.169,0.146,0.149,0.095,0.126,0.084,0.077,0.161,0.271,0.115,1
PB_209331_PB_212114_PB_212783,0.124,0.084,0.059,0.133,0.069,0.118,0.089,0.069,0.048,0.112,0.102,0.132,0.172,0.148,0.115,0.129,0.13,0.092,0.083,0.077,0.279,0.118,1
PB_209331_PB_212114_PB_213252,0.106,0.071,0.064,0.107,0.059,0.126,0.103,0.062,0.049,0.102,0.11,0.134,0.174,0.15,0.122,0.132,0.115,0.075,0.095,0.098,0.274,0.117,1
PB_208858_PB_209331_PB_209602,0.488,0.439,0.26,0.464,0.215,0.226,0.191,0.145,0.28,0.158,0.224,0.357,0.264,0.379,0.281,0.489,0.571,0.204,0.436,0.195,0.738,0.296,0
PB_208858_PB_209331_PB_210805,0.258,0.257,0.212,0.311,0.142,0.153,0.124,0.141,0.253,0.088,0.149,0.178,0.223,0.221,0.259,0.317,0.329,0.187,0.261,0.249,0.541,0.145,0
PB_208858_PB_209331_PB_212040,0.548,0.44,0.257,0.27,0.192,0.188,0.316,0.166,0.182,0.141,0.086,0.476,0.331,0.414,0.128,0.44,0.612,0.352,0.495,0.13,0.347,0.301,0
PB_208858_PB_209331_PB_212371,0.544,0.439,0.255,0.269,0.208,0.2,0.31,0.167,0.183,0.145,0.081,0.472,0.34,0.421,0.127,0.437,0.611,0.365,0.502,0.113,0.339,0.318,0
PB_208858_PB_209331_PB_213660,0.439,0.249,0.207,0.258,0.103,0.148,0.094,0.112,0.114,0.148,0.14,0.392,0.341,0.427,0.128,0.402,0.429,0.091,0.355,0.188,0.343,0.131,0
PB_208858_PB_209331_PB_213838,0.512,0.274,0.267,0.275,0.126,0.095,0.134,0.13,0.106,0.185,0.132,0.417,0.333,0.403,0.135,0.454,0.484,0.103,0.417,0.303,0.338,0.134,0
PB_208858_PB_209331_PB_215778,0.489,0.218,0.248,0.239,0.102,0.163,0.069,0.129,0.069,0.176,0.134,0.402,0.341,0.434,0.137,0.413,0.436,0.107,0.393,0.298,0.338,0.135,0
PB_208858_PB_209602_PB_210805,0.352,0.337,0.203,0.397,0.136,0.148,0.159,0.155,0.284,0.094,0.134,0.203,0.217,0.211,0.211,0.341,0.379,0.144,0.284,0.19,0.562,0.144,0
PB_208858_PB_209602_PB_212040,0.644,0.497,0.251,0.353,0.184,0.216,0.364,0.194,0.195,0.161,0.121,0.589,0.389,0.423,0.139,0.477,0.674,0.302,0.511,0.207,0.381,0.315,0
PB_208858_PB_209602_PB_212371,0.639,0.498,0.248,0.339,0.208,0.231,0.362,0.194,0.198,0.166,0.129,0.59,0.398,0.429,0.138,0.473,0.675,0.313,0.517,0.193,0.382,0.334,0
PB_208858_PB_209602_PB_213838,0.588,0.351,0.261,0.36,0.127,0.094,0.174,0.147,0.111,0.221,0.123,0.543,0.378,0.412,0.198,0.492,0.535,0.129,0.453,0.351,0.376,0.122,0
PB_208858_PB_209602_PB_215778,0.554,0.295,0.24,0.322,0.101,0.167,0.104,0.146,0.078,0.213,0.126,0.528,0.394,0.433,0.201,0.449,0.483,0.122,0.429,0.344,0.38,0.11,0
PB_208858_PB_209831_PB_210805,0.31,0.297,0.202,0.36,0.141,0.138,0.165,0.148,0.265,0.083,0.143,0.174,0.219,0.198,0.245,0.318,0.343,0.169,0.266,0.244,0.536,0.124,0
PB_208858_PB_210805_PB_212371,0.424,0.331,0.214,0.233,0.144,0.158,0.242,0.164,0.193,0.139,0.091,0.362,0.267,0.278,0.049,0.349,0.453,0.261,0.363,0.098,0.305,0.198,0
PB_208858_PB_210839_PB_212040,0.434,0.342,0.201,0.253,0.127,0.142,0.249,0.164,0.19,0.134,0.092,0.369,0.265,0.277,0.058,0.351,0.461,0.257,0.359,0.102,0.306,0.188,0
PB_208858_PB_210839_PB_213838,0.396,0.246,0.207,0.259,0.085,0.08,0.105,0.106,0.122,0.127,0.092,0.312,0.254,0.265,0.08,0.352,0.362,0.101,0.3,0.217,0.309,0.125,0
PB_208858_PB_210900_PB_212040,0.435,0.341,0.203,0.253,0.127,0.142,0.249,0.164,0.19,0.134,0.092,0.369,0.265,0.277,0.058,0.351,0.461,0.257,0.359,0.102,0.306,0.188,0
PB_208858_PB_210931_PB_212040,0.435,0.341,0.202,0.253,0.127,0.142,0.249,0.164,0.19,0.134,0.092,0.369,0.265,0.277,0.058,0.351,0.461,0.257,0.359,0.102,0.306,0.188,0
PB_208858_PB_211251_PB_215778,0.363,0.208,0.203,0.239,0.071,0.136,0.056,0.089,0.099,0.116,0.093,0.302,0.271,0.298,0.083,0.32,0.329,0.097,0.288,0.215,0.305,0.131,0
PB_208858_PB_211478_PB_212371,0.64,0.499,0.248,0.288,0.239,0.302,0.422,0.183,0.181,0.162,0.132,0.603,0.425,0.45,0.15,0.472,0.674,0.383,0.574,0.206,0.303,0.338,0
PB_208858_PB_212040_PB_212371,0.639,0.489,0.248,0.307,0.195,0.259,0.403,0.176,0.168,0.153,0.112,0.589,0.409,0.438,0.145,0.472,0.671,0.363,0.558,0.199,0.33,0.314,0
PB_208858_PB_212040_PB_213660,0.556,0.335,0.213,0.23,0.104,0.193,0.283,0.129,0.104,0.088,0.138,0.57,0.447,0.446,0.246,0.395,0.524,0.193,0.427,0.305,0.19,0.167,0
PB_208858_PB_212040_PB_213838,0.602,0.354,0.259,0.243,0.118,0.219,0.317,0.131,0.098,0.128,0.169,0.601,0.435,0.428,0.254,0.438,0.562,0.191,0.477,0.327,0.189,0.171,0
PB_208858_PB_212040_PB_215778,0.578,0.308,0.244,0.215,0.099,0.19,0.267,0.115,0.085,0.118,0.155,0.588,0.447,0.449,0.257,0.408,0.526,0.203,0.458,0.324,0.19,0.169,0
PB_208858_PB_212371_PB_213660,0.549,0.331,0.21,0.221,0.121,0.202,0.293,0.132,0.096,0.089,0.145,0.57,0.455,0.454,0.247,0.388,0.522,0.2,0.431,0.298,0.192,0.165,0
PB_208858_PB_212371_PB_213838,0.598,0.351,0.257,0.23,0.137,0.229,0.327,0.134,0.091,0.128,0.177,0.601,0.442,0.433,0.255,0.436,0.562,0.199,0.482,0.32,0.19,0.177,0
PB_208858_PB_212371_PB_215778,0.576,0.304,0.242,0.212,0.116,0.2,0.279,0.118,0.091,0.118,0.162,0.588,0.455,0.456,0.259,0.404,0.524,0.212,0.463,0.317,0.192,0.168,0
PB_208858_PB_213660_PB_213838,0.505,0.276,0.207,0.283,0.085,0.099,0.119,0.137,0.069,0.191,0.092,0.523,0.414,0.431,0.253,0.404,0.443,0.123,0.378,0.326,0.27,0.138,0
PB_208858_PB_213838_PB_215778,0.554,0.289,0.24,0.297,0.106,0.104,0.133,0.162,0.082,0.22,0.103,0.525,0.403,0.428,0.226,0.445,0.484,0.107,0.427,0.402,0.305,0.129,0
PB_209331_PB_209602_PB_210900,0.289,0.291,0.202,0.344,0.126,0.16,0.12,0.149,0.265,0.096,0.144,0.19,0.221,0.224,0.231,0.329,0.352,0.153,0.261,0.201,0.551,0.157,0
PB_209331_PB_209602_PB_210931,0.289,0.291,0.202,0.344,0.126,0.16,0.12,0.149,0.265,0.096,0.144,0.19,0.221,0.224,0.231,0.329,0.352,0.153,0.261,0.201,0.551,0.157,0
PB_209331_PB_209602_PB_212040,0.556,0.447,0.262,0.3,0.17,0.168,0.297,0.179,0.194,0.149,0.096,0.488,0.326,0.401,0.125,0.444,0.619,0.303,0.469,0.152,0.375,0.304,0
PB_209331_PB_209602_PB_212371,0.552,0.446,0.26,0.286,0.188,0.179,0.294,0.181,0.198,0.152,0.093,0.485,0.334,0.406,0.124,0.441,0.618,0.312,0.47,0.136,0.37,0.32,0
PB_209331_PB_209602_PB_213660,0.449,0.273,0.215,0.29,0.096,0.158,0.095,0.108,0.129,0.156,0.139,0.4,0.335,0.409,0.126,0.415,0.442,0.1,0.363,0.213,0.373,0.121,0
PB_209331_PB_209602_PB_213838,0.517,0.303,0.271,0.305,0.119,0.115,0.133,0.126,0.121,0.189,0.132,0.436,0.327,0.391,0.138,0.463,0.494,0.101,0.42,0.284,0.367,0.141,0
PB_209331_PB_209602_PB_215778,0.495,0.254,0.253,0.273,0.098,0.178,0.072,0.125,0.085,0.181,0.134,0.422,0.335,0.409,0.139,0.425,0.449,0.096,0.399,0.277,0.368,0.122,0
PB_209331_PB_210702_PB_211478,0.527,0.432,0.251,0.264,0.282,0.264,0.345,0.151,0.151,0.131,0.152,0.439,0.378,0.425,0.142,0.431,0.602,0.425,0.51,0.145,0.257,0.331,0
PB_209331_PB_210805_PB_211946,0.223,0.201,0.202,0.232,0.165,0.158,0.102,0.128,0.24,0.067,0.134,0.148,0.23,0.216,0.262,0.282,0.275,0.198,0.226,0.276,0.5,0.123,0
PB_209331_PB_211478_PB_213660,0.479,0.292,0.217,0.209,0.155,0.205,0.265,0.11,0.096,0.07,0.151,0.466,0.401,0.44,0.251,0.361,0.477,0.241,0.394,0.274,0.116,0.191,0
PB_209331_PB_211478_PB_215778,0.513,0.266,0.248,0.201,0.139,0.203,0.251,0.096,0.099,0.102,0.167,0.483,0.401,0.442,0.262,0.378,0.479,0.252,0.426,0.341,0.112,0.193,0
PB_209331_PB_211874_PB_213838,0.521,0.285,0.202,0.253,0.126,0.089,0.205,0.112,0.093,0.167,0.096,0.438,0.332,0.362,0.171,0.435,0.484,0.113,0.42,0.284,0.282,0.21,0
PB_209331_PB_212040_PB_212371,0.533,0.422,0.257,0.239,0.23,0.248,0.329,0.152,0.144,0.132,0.124,0.445,0.366,0.415,0.143,0.434,0.602,0.409,0.501,0.163,0.269,0.292,0
PB_209331_PB_212040_PB_213838,0.533,0.31,0.265,0.204,0.13,0.212,0.281,0.116,0.084,0.113,0.177,0.499,0.385,0.41,0.243,0.411,0.516,0.227,0.443,0.302,0.156,0.219,0
PB_209331_PB_212371_PB_213838,0.531,0.305,0.263,0.208,0.149,0.222,0.291,0.119,0.088,0.114,0.185,0.495,0.393,0.414,0.244,0.408,0.515,0.236,0.444,0.306,0.136,0.22,0
PB_209602_PB_209831_PB_210805,0.35,0.342,0.202,0.393,0.112,0.146,0.141,0.148,0.261,0.083,0.123,0.193,0.215,0.193,0.201,0.318,0.355,0.144,0.26,0.171,0.536,0.12,0
PB_209602_PB_210702_PB_212040,0.662,0.508,0.254,0.305,0.18,0.302,0.421,0.181,0.172,0.159,0.169,0.651,0.423,0.424,0.187,0.473,0.68,0.308,0.512,0.293,0.298,0.319,0
PB_209602_PB_210702_PB_212371,0.657,0.512,0.249,0.304,0.204,0.306,0.431,0.187,0.183,0.163,0.172,0.65,0.43,0.429,0.177,0.472,0.68,0.315,0.518,0.274,0.308,0.335,0
PB_209602_PB_210805_PB_212371,0.445,0.34,0.214,0.251,0.121,0.16,0.241,0.164,0.193,0.139,0.102,0.395,0.27,0.264,0.051,0.349,0.459,0.213,0.343,0.134,0.305,0.195,0
PB_209602_PB_210805_PB_215778,0.389,0.237,0.208,0.261,0.068,0.143,0.041,0.091,0.1,0.113,0.083,0.331,0.269,0.268,0.105,0.324,0.324,0.1,0.291,0.213,0.304,0.146,0
PB_209602_PB_210839_PB_211057,0.435,0.357,0.205,0.251,0.127,0.158,0.238,0.165,0.187,0.135,0.101,0.403,0.273,0.269,0.058,0.345,0.465,0.218,0.333,0.135,0.299,0.218,0
PB_209602_PB_210839_PB_212040,0.454,0.35,0.201,0.269,0.104,0.144,0.235,0.164,0.19,0.134,0.092,0.401,0.269,0.265,0.06,0.351,0.467,0.21,0.337,0.137,0.306,0.186,0
PB_209602_PB_210839_PB_213838,0.423,0.276,0.207,0.275,0.075,0.092,0.088,0.106,0.122,0.133,0.085,0.346,0.258,0.259,0.103,0.354,0.362,0.104,0.299,0.217,0.309,0.146,0
PB_209602_PB_210900_PB_211057,0.437,0.356,0.207,0.251,0.127,0.158,0.238,0.165,0.187,0.135,0.101,0.403,0.273,0.269,0.058,0.345,0.465,0.218,0.333,0.135,0.299,0.218,0
PB_209602_PB_210931_PB_211057,0.437,0.356,0.207,0.25,0.127,0.158,0.238,0.165,0.187,0.135,0.101,0.403,0.273,0.269,0.058,0.345,0.465,0.218,0.333,0.135,0.299,0.218,0
PB_209602_PB_210931_PB_213838,0.424,0.277,0.209,0.274,0.075,0.092,0.088,0.106,0.122,0.133,0.085,0.346,0.258,0.259,0.103,0.354,0.362,0.104,0.299,0.217,0.309,0.146,0
PB_209602_PB_211057_PB_212040,0.662,0.511,0.256,0.297,0.183,0.313,0.432,0.185,0.177,0.164,0.18,0.656,0.427,0.425,0.199,0.473,0.681,0.313,0.515,0.302,0.286,0.321,0
PB_209602_PB_211057_PB_212371,0.658,0.514,0.251,0.295,0.208,0.318,0.442,0.19,0.187,0.168,0.183,0.655,0.433,0.43,0.191,0.472,0.681,0.32,0.521,0.284,0.299,0.337,0
PB_209602_PB_211478_PB_212040,0.661,0.508,0.253,0.307,0.176,0.302,0.419,0.179,0.171,0.158,0.166,0.65,0.422,0.423,0.183,0.473,0.679,0.307,0.512,0.291,0.301,0.318,0
PB_209602_PB_211478_PB_212371,0.656,0.511,0.248,0.305,0.2,0.306,0.431,0.185,0.181,0.162,0.169,0.649,0.429,0.429,0.173,0.472,0.679,0.314,0.518,0.271,0.311,0.334,0
PB_209602_PB_212040_PB_212371,0.656,0.501,0.248,0.331,0.161,0.263,0.388,0.176,0.168,0.153,0.146,0.636,0.413,0.421,0.154,0.472,0.679,0.293,0.509,0.265,0.336,0.31,0
PB_209602_PB_212040_PB_213660,0.576,0.341,0.214,0.246,0.077,0.195,0.289,0.129,0.104,0.088,0.163,0.604,0.451,0.431,0.276,0.395,0.524,0.141,0.421,0.351,0.213,0.172,0
PB_209602_PB_212040_PB_213838,0.622,0.361,0.259,0.259,0.09,0.222,0.322,0.131,0.098,0.126,0.194,0.633,0.438,0.416,0.283,0.438,0.562,0.142,0.468,0.372,0.211,0.176,0
PB_209602_PB_212040_PB_215778,0.59,0.315,0.244,0.231,0.072,0.193,0.275,0.115,0.092,0.116,0.179,0.62,0.451,0.431,0.287,0.408,0.526,0.152,0.451,0.37,0.213,0.178,0
PB_209602_PB_212371_PB_213660,0.564,0.338,0.211,0.234,0.093,0.205,0.301,0.132,0.096,0.089,0.173,0.604,0.458,0.436,0.278,0.388,0.522,0.147,0.419,0.345,0.221,0.171,0
PB_209602_PB_212371_PB_213838,0.611,0.358,0.257,0.247,0.107,0.232,0.335,0.134,0.094,0.127,0.205,0.634,0.446,0.42,0.286,0.436,0.562,0.146,0.467,0.367,0.218,0.175,0
PB_209602_PB_212371_PB_215778,0.582,0.31,0.242,0.218,0.088,0.203,0.287,0.118,0.097,0.117,0.19,0.621,0.458,0.436,0.289,0.404,0.524,0.159,0.449,0.364,0.221,0.176,0
PB_209602_PB_213660_PB_213838,0.545,0.315,0.207,0.304,0.085,0.122,0.103,0.143,0.076,0.198,0.081,0.565,0.418,0.415,0.281,0.404,0.443,0.13,0.376,0.374,0.283,0.163,0
PB_209602_PB_213838_PB_215778,0.577,0.331,0.24,0.321,0.126,0.121,0.113,0.165,0.082,0.228,0.092,0.571,0.406,0.412,0.261,0.445,0.484,0.112,0.426,0.423,0.311,0.157,0
PB_210702_PB_211478_PB_212371,0.693,0.489,0.268,0.288,0.238,0.676,0.8,0.264,0.21,0.3,0.484,0.828,0.715,0.456,0.491,0.472,0.699,0.571,0.643,0.58,0.263,0.382,0
PB_210702_PB_211478_PB_213660,0.537,0.256,0.204,0.228,0.124,0.387,0.461,0.14,0.252,0.109,0.342,0.691,0.612,0.463,0.527,0.344,0.469,0.275,0.396,0.564,0.205,0.239,0
PB_210702_PB_211478_PB_213838,0.607,0.287,0.272,0.236,0.089,0.428,0.508,0.144,0.247,0.163,0.386,0.733,0.618,0.436,0.53,0.415,0.528,0.269,0.464,0.599,0.197,0.24,0
PB_210702_PB_211478_PB_215778,0.57,0.216,0.251,0.224,0.076,0.383,0.44,0.12,0.256,0.146,0.367,0.711,0.666,0.467,0.539,0.371,0.472,0.287,0.434,0.596,0.224,0.243,0
PB_211478_PB_211874_PB_213838,0.613,0.327,0.204,0.216,0.076,0.358,0.434,0.133,0.171,0.127,0.296,0.677,0.51,0.385,0.413,0.407,0.527,0.223,0.451,0.546,0.07,0.24,0
PB_211478_PB_212040_PB_212371,0.696,0.484,0.275,0.274,0.218,0.629,0.74,0.241,0.195,0.266,0.432,0.805,0.687,0.443,0.467,0.472,0.695,0.527,0.621,0.576,0.197,0.346,0
PB_211478_PB_213660_PB_213838,0.526,0.235,0.221,0.206,0.076,0.349,0.432,0.11,0.251,0.108,0.344,0.695,0.586,0.439,0.532,0.328,0.443,0.217,0.386,0.57,0.198,0.242,0
PB_212040_PB_212371_PB_213660,0.544,0.253,0.212,0.208,0.112,0.364,0.442,0.145,0.234,0.111,0.329,0.683,0.591,0.451,0.494,0.351,0.475,0.251,0.39,0.562,0.17,0.278,0
PB_212040_PB_212371_PB_213838,0.61,0.282,0.277,0.222,0.083,0.402,0.483,0.148,0.228,0.163,0.371,0.723,0.602,0.426,0.493,0.418,0.529,0.244,0.458,0.586,0.163,0.279,0
PB_212040_PB_212371_PB_215778,0.575,0.215,0.256,0.214,0.11,0.36,0.422,0.125,0.238,0.149,0.353,0.703,0.646,0.454,0.502,0.376,0.477,0.255,0.43,0.586,0.17,0.283,0
PB_212040_PB_213838_PB_215778,0.588,0.239,0.258,0.21,0.113,0.354,0.432,0.127,0.231,0.141,0.348,0.699,0.607,0.427,0.499,0.381,0.485,0.227,0.432,0.587,0.164,0.28,0
PB_212371_PB_213838_PB_215778,0.577,0.229,0.256,0.215,0.112,0.376,0.457,0.131,0.247,0.145,0.37,0.703,0.62,0.433,0.513,0.377,0.482,0.236,0.437,0.59,0.197,0.283,0
