network,ks_cmi,ks_gpp,ks_led,bc_lcc,Caribou,AllBirds,ForestBirds,AllWaterfowl,CavityNesters,GroundNesters,OverwaterNesters,blbw,boch,brcr,btnw,cawa,cmwa,osfl,pigr,rubl,swth,wwcr,rep
PB_42425_PB_59881_PB_70630,0.175,0.175,0.175,0.065,0.178,0.344,0.353,0.189,0.129,0.142,0.096,0.379,0.338,0.355,0.47,0.385,0.27,0.356,0.181,0.409,0.261,0.187,1
PB_42425_PB_59881_PB_75112,0.187,0.187,0.187,0.056,0.212,0.35,0.359,0.214,0.106,0.154,0.204,0.441,0.342,0.464,0.479,0.439,0.291,0.356,0.201,0.409,0.265,0.249,1
PB_42425_PB_69805_PB_97664,0.172,0.172,0.172,0.081,0.137,0.353,0.377,0.153,0.134,0.136,0.115,0.394,0.387,0.417,0.479,0.368,0.225,0.356,0.238,0.405,0.275,0.19,1
PB_42425_PB_70630_PB_97664,0.168,0.168,0.168,0.086,0.132,0.366,0.375,0.192,0.123,0.163,0.111,0.388,0.374,0.374,0.47,0.385,0.287,0.356,0.229,0.409,0.249,0.174,1
PB_42425_PB_71682_PB_97664,0.189,0.189,0.189,0.078,0.154,0.34,0.357,0.253,0.114,0.264,0.272,0.439,0.374,0.498,0.479,0.412,0.246,0.356,0.247,0.409,0.249,0.174,1
PB_42425_PB_75112_PB_97664,0.17,0.17,0.17,0.083,0.166,0.373,0.382,0.226,0.112,0.213,0.257,0.454,0.378,0.486,0.479,0.439,0.314,0.356,0.249,0.409,0.256,0.245,1
PB_43998_PB_48353_PB_68376,0.141,0.141,0.141,0.07,0.366,0.169,0.141,0.335,0.205,0.424,0.151,0.445,0.196,0.511,0.236,0.366,0.404,0.358,0.129,0.359,0.222,0.298,1
PB_43998_PB_48353_PB_69805,0.186,0.186,0.186,0.048,0.305,0.148,0.141,0.294,0.219,0.376,0.138,0.394,0.237,0.4,0.238,0.368,0.31,0.282,0.201,0.359,0.211,0.286,1
PB_43998_PB_48353_PB_70630,0.155,0.155,0.155,0.042,0.315,0.192,0.141,0.38,0.227,0.461,0.197,0.392,0.205,0.356,0.235,0.384,0.333,0.302,0.195,0.359,0.233,0.31,1
PB_43998_PB_48353_PB_74937,0.146,0.146,0.146,0.053,0.32,0.148,0.141,0.423,0.236,0.466,0.295,0.363,0.237,0.338,0.238,0.384,0.351,0.336,0.193,0.359,0.211,0.286,1
PB_43998_PB_59881_PB_68376,0.159,0.159,0.159,0.133,0.251,0.247,0.199,0.211,0.207,0.132,0.128,0.428,0.221,0.5,0.237,0.366,0.395,0.263,0.131,0.359,0.234,0.225,1
PB_43998_PB_59881_PB_70630,0.176,0.176,0.176,0.106,0.195,0.267,0.216,0.201,0.23,0.147,0.113,0.377,0.226,0.346,0.313,0.384,0.314,0.297,0.195,0.359,0.234,0.171,1
PB_43998_PB_68376_PB_97664,0.106,0.106,0.106,0.104,0.192,0.231,0.18,0.223,0.204,0.17,0.134,0.444,0.258,0.522,0.236,0.366,0.414,0.262,0.127,0.359,0.234,0.224,1
PB_43998_PB_69805_PB_97664,0.188,0.188,0.188,0.088,0.152,0.213,0.164,0.168,0.217,0.133,0.091,0.392,0.28,0.411,0.289,0.368,0.266,0.297,0.2,0.359,0.234,0.19,1
PB_43998_PB_70630_PB_97664,0.158,0.158,0.158,0.083,0.148,0.251,0.196,0.215,0.225,0.157,0.155,0.385,0.26,0.365,0.311,0.384,0.327,0.297,0.194,0.359,0.233,0.17,1
PB_48353_PB_58155_PB_67130,0.17,0.17,0.17,0.091,0.299,0.253,0.261,0.467,0.343,0.413,0.297,0.294,0.5,0.475,0.298,0.399,0.352,0.456,0.13,0.378,0.51,0.323,1
PB_48353_PB_64725_PB_67130,0.143,0.143,0.143,0.092,0.258,0.231,0.239,0.326,0.207,0.323,0.137,0.133,0.477,0.451,0.197,0.208,0.333,0.449,0.139,0.25,0.484,0.31,1
PB_58155_PB_59881_PB_67130,0.194,0.194,0.194,0.153,0.145,0.507,0.47,0.147,0.39,0.247,0.233,0.187,0.269,0.396,0.203,0.234,0.353,0.117,0.124,0.327,0.192,0.251,1
PB_58155_PB_67130_PB_97664,0.174,0.174,0.174,0.125,0.154,0.496,0.459,0.159,0.375,0.244,0.277,0.187,0.282,0.388,0.216,0.214,0.351,0.115,0.136,0.29,0.321,0.254,1
PB_59881_PB_64725_PB_67130,0.161,0.161,0.161,0.148,0.136,0.481,0.444,0.149,0.24,0.276,0.125,0.156,0.256,0.371,0.223,0.115,0.169,0.154,0.157,0.243,0.175,0.206,1
PB_59881_PB_67130_PB_68376,0.161,0.161,0.161,0.137,0.167,0.469,0.432,0.185,0.123,0.251,0.126,0.133,0.25,0.358,0.23,0.126,0.134,0.121,0.177,0.238,0.167,0.161,1
PB_59881_PB_67130_PB_70630,0.179,0.179,0.179,0.12,0.14,0.494,0.457,0.18,0.121,0.313,0.107,0.19,0.262,0.383,0.312,0.161,0.163,0.146,0.118,0.25,0.183,0.25,1
PB_59881_PB_67130_PB_74937,0.173,0.173,0.173,0.107,0.124,0.446,0.409,0.168,0.129,0.203,0.199,0.196,0.239,0.335,0.18,0.161,0.134,0.161,0.107,0.226,0.153,0.292,1
PB_59881_PB_70630_PB_77324,0.191,0.191,0.191,0.083,0.107,0.216,0.239,0.152,0.306,0.191,0.136,0.189,0.178,0.129,0.311,0.161,0.161,0.155,0.214,0.166,0.233,0.13,1
PB_59881_PB_74428_PB_74937,0.179,0.179,0.179,0.145,0.154,0.136,0.099,0.17,0.11,0.147,0.256,0.222,0.184,0.196,0.202,0.161,0.237,0.185,0.124,0.204,0.234,0.13,1
PB_64725_PB_67130_PB_97664,0.113,0.113,0.113,0.119,0.145,0.47,0.433,0.147,0.224,0.247,0.124,0.185,0.269,0.361,0.219,0.15,0.159,0.123,0.145,0.256,0.296,0.226,1
PB_67130_PB_68376_PB_97664,0.144,0.144,0.144,0.116,0.14,0.458,0.421,0.172,0.121,0.22,0.089,0.134,0.262,0.349,0.226,0.188,0.132,0.133,0.191,0.25,0.284,0.18,1
PB_67130_PB_69805_PB_97664,0.191,0.191,0.191,0.099,0.132,0.434,0.397,0.214,0.123,0.336,0.143,0.227,0.25,0.325,0.288,0.225,0.222,0.211,0.139,0.238,0.262,0.266,1
PB_67130_PB_70630_PB_97664,0.161,0.161,0.161,0.098,0.149,0.483,0.446,0.183,0.118,0.284,0.096,0.222,0.275,0.374,0.311,0.224,0.158,0.127,0.13,0.263,0.308,0.274,1
PB_67130_PB_74937_PB_97664,0.152,0.152,0.152,0.088,0.132,0.434,0.397,0.177,0.123,0.202,0.236,0.227,0.25,0.325,0.184,0.225,0.132,0.15,0.107,0.238,0.262,0.313,1
PB_69805_PB_74428_PB_97664,0.199,0.199,0.199,0.121,0.125,0.112,0.078,0.194,0.114,0.193,0.091,0.225,0.194,0.246,0.287,0.224,0.181,0.234,0.188,0.199,0.233,0.188,1
PB_70630_PB_77324_PB_97664,0.174,0.174,0.174,0.063,0.092,0.205,0.228,0.145,0.303,0.145,0.169,0.22,0.188,0.146,0.31,0.223,0.156,0.137,0.224,0.189,0.269,0.13,1
PB_74428_PB_74937_PB_97664,0.16,0.16,0.16,0.123,0.107,0.112,0.101,0.176,0.114,0.182,0.297,0.225,0.195,0.187,0.187,0.224,0.254,0.174,0.17,0.199,0.233,0.13,1
PB_838_PB_48353_PB_74937,0.145,0.145,0.145,0.114,0.272,0.132,0.145,0.509,0.312,0.553,0.395,0.36,0.224,0.304,0.255,0.325,0.336,0.335,0.179,0.338,0.222,0.298,1
PB_8677_PB_48353_PB_67130,0.135,0.135,0.135,0.074,0.245,0.221,0.229,0.242,0.104,0.349,0.235,0.175,0.466,0.439,0.19,0.146,0.327,0.438,0.146,0.243,0.471,0.355,1
PB_9137_PB_67130_PB_97664,0.138,0.138,0.138,0.109,0.14,0.458,0.421,0.129,0.102,0.218,0.278,0.225,0.262,0.349,0.197,0.224,0.148,0.113,0.118,0.25,0.284,0.34,1
PB_9734_PB_39322_PB_48353,0.167,0.167,0.167,0.139,0.352,0.196,0.241,0.288,0.095,0.366,0.22,0.383,0.358,0.311,0.395,0.514,0.315,0.372,0.199,0.369,0.231,0.292,1
PB_9734_PB_42425_PB_48353,0.167,0.167,0.167,0.125,0.281,0.319,0.335,0.325,0.141,0.406,0.221,0.332,0.328,0.31,0.395,0.504,0.327,0.365,0.249,0.369,0.238,0.303,1
PB_9734_PB_42425_PB_59881,0.178,0.178,0.178,0.068,0.172,0.309,0.324,0.149,0.131,0.129,0.186,0.317,0.338,0.287,0.395,0.311,0.251,0.338,0.198,0.369,0.261,0.187,1
PB_9734_PB_42425_PB_97664,0.168,0.168,0.168,0.089,0.124,0.33,0.346,0.159,0.15,0.183,0.2,0.321,0.374,0.3,0.395,0.291,0.268,0.337,0.247,0.369,0.249,0.174,1
PB_10205_PB_22255_PB_23062,0.309,0.364,0.202,0.303,0.163,0.43,0.437,0.149,0.171,0.176,0.153,0.416,0.327,0.414,0.426,0.543,0.571,0.491,0.256,0.441,0.225,0.43,0
PB_10445_PB_37650_PB_52471,0.29,0.337,0.282,0.361,0.389,0.41,0.387,0.337,0.202,0.454,0.179,0.186,0.316,0.488,0.28,0.37,0.381,0.425,0.232,0.127,0.295,0.283,0
PB_10788_PB_59926_PB_97692,0.238,0.287,0.273,0.201,0.252,0.586,0.648,0.352,0.457,0.309,0.19,0.198,0.493,0.382,0.495,0.212,0.347,0.246,0.21,0.252,0.5,0.25,0
PB_11006_PB_12518_PB_60003,0.381,0.396,0.347,0.257,0.165,0.527,0.568,0.206,0.377,0.215,0.29,0.227,0.383,0.362,0.426,0.228,0.382,0.258,0.26,0.259,0.398,0.257,0
PB_11125_PB_14122_PB_79402,0.544,0.314,0.241,0.259,0.235,0.292,0.391,0.33,0.379,0.333,0.184,0.252,0.526,0.195,0.525,0.318,0.386,0.388,0.558,0.414,0.458,0.246,0
PB_11125_PB_22130_PB_38368,0.446,0.268,0.212,0.245,0.47,0.288,0.293,0.406,0.318,0.367,0.18,0.203,0.166,0.148,0.275,0.288,0.205,0.192,0.299,0.287,0.356,0.213,0
PB_11125_PB_40825_PB_76307,0.478,0.349,0.301,0.351,0.401,0.319,0.288,0.28,0.247,0.277,0.133,0.178,0.226,0.274,0.355,0.309,0.407,0.381,0.404,0.378,0.354,0.213,0
PB_11125_PB_75463_PB_77324,0.526,0.279,0.345,0.24,0.327,0.299,0.293,0.332,0.39,0.337,0.088,0.559,0.312,0.215,0.661,0.63,0.155,0.609,0.425,0.629,0.275,0.445,0
PB_11577_PB_13647_PB_53095,0.29,0.257,0.256,0.349,0.162,0.289,0.279,0.165,0.131,0.236,0.222,0.152,0.409,0.638,0.278,0.325,0.244,0.297,0.187,0.348,0.368,0.529,0
PB_11577_PB_15068_PB_18123,0.437,0.251,0.248,0.349,0.207,0.478,0.485,0.509,0.221,0.606,0.242,0.355,0.157,0.462,0.36,0.485,0.362,0.423,0.267,0.398,0.402,0.535,0
PB_11577_PB_18431_PB_217363,0.269,0.28,0.236,0.326,0.139,0.642,0.608,0.576,0.407,0.664,0.284,0.426,0.456,0.678,0.434,0.638,0.126,0.508,0.203,0.648,0.733,0.858,0
PB_11577_PB_54655_PB_79412,0.569,0.511,0.283,0.216,0.239,0.511,0.644,0.572,0.43,0.59,0.303,0.251,0.773,0.333,0.535,0.31,0.261,0.373,0.567,0.608,0.758,0.28,0
PB_11670_PB_12826_PB_13449,0.382,0.242,0.249,0.234,0.298,0.248,0.243,0.22,0.33,0.16,0.281,0.26,0.301,0.351,0.372,0.228,0.428,0.208,0.162,0.257,0.172,0.258,0
PB_11675_PB_22429_PB_50659,0.273,0.343,0.302,0.217,0.379,0.437,0.411,0.623,0.298,0.654,0.369,0.236,0.451,0.624,0.229,0.314,0.323,0.171,0.286,0.312,0.474,0.526,0
PB_11675_PB_24665_PB_78922,0.479,0.332,0.223,0.248,0.244,0.352,0.447,0.174,0.279,0.141,0.123,0.189,0.327,0.23,0.47,0.263,0.343,0.428,0.224,0.422,0.474,0.202,0
PB_11675_PB_40589_PB_53207,0.478,0.453,0.251,0.317,0.48,0.211,0.21,0.341,0.245,0.377,0.148,0.194,0.308,0.413,0.356,0.319,0.282,0.381,0.427,0.385,0.233,0.21,0
PB_11745_PB_12518_PB_39340,0.425,0.559,0.537,0.467,0.369,0.695,0.667,0.194,0.474,0.288,0.288,0.6,0.338,0.32,0.407,0.617,0.47,0.484,0.354,0.506,0.354,0.507,0
PB_11745_PB_18011_PB_77968,0.461,0.387,0.338,0.337,0.191,0.478,0.509,0.258,0.468,0.174,0.218,0.413,0.493,0.291,0.412,0.444,0.118,0.405,0.262,0.452,0.598,0.52,0
PB_11745_PB_19843_PB_46276,0.215,0.221,0.214,0.244,0.135,0.429,0.458,0.129,0.303,0.286,0.124,0.272,0.516,0.605,0.196,0.384,0.288,0.284,0.284,0.373,0.514,0.551,0
PB_11745_PB_22198_PB_52991,0.289,0.442,0.319,0.393,0.124,0.62,0.595,0.185,0.059,0.113,0.345,0.478,0.425,0.495,0.431,0.643,0.164,0.452,0.171,0.661,0.58,0.847,0
PB_11745_PB_42425_PB_54147,0.449,0.43,0.25,0.361,0.12,0.511,0.554,0.195,0.455,0.303,0.165,0.387,0.376,0.28,0.412,0.48,0.398,0.209,0.332,0.286,0.401,0.228,0
PB_11745_PB_79361_PB_81868,0.449,0.313,0.294,0.211,0.147,0.356,0.419,0.24,0.567,0.254,0.222,0.283,0.671,0.525,0.412,0.311,0.226,0.447,0.312,0.389,0.645,0.316,0
PB_11769_PB_33163_PB_75112,0.312,0.244,0.21,0.232,0.159,0.14,0.164,0.318,0.339,0.271,0.144,0.163,0.32,0.284,0.221,0.277,0.518,0.208,0.109,0.237,0.317,0.229,0
PB_12247_PB_14122_PB_58250,0.25,0.384,0.228,0.284,0.173,0.517,0.54,0.245,0.398,0.18,0.402,0.247,0.38,0.406,0.324,0.223,0.381,0.216,0.273,0.271,0.343,0.267,0
PB_12247_PB_17501_PB_22198,0.25,0.414,0.339,0.338,0.267,0.454,0.471,0.179,0.229,0.16,0.308,0.393,0.12,0.397,0.431,0.481,0.53,0.477,0.192,0.49,0.22,0.494,0
PB_12247_PB_40492_PB_54147,0.312,0.337,0.383,0.201,0.232,0.292,0.295,0.295,0.419,0.236,0.242,0.174,0.313,0.277,0.324,0.187,0.474,0.327,0.267,0.442,0.187,0.289,0
PB_1238_PB_61454_PB_61780,0.223,0.402,0.354,0.201,0.326,0.438,0.442,0.539,0.592,0.444,0.272,0.456,0.338,0.263,0.441,0.528,0.243,0.204,0.183,0.625,0.422,0.501,0
PB_12484_PB_12661_PB_40589,0.448,0.223,0.302,0.291,0.422,0.348,0.325,0.248,0.223,0.29,0.152,0.211,0.319,0.203,0.359,0.27,0.308,0.381,0.231,0.383,0.438,0.235,0
PB_12484_PB_13085_PB_64159,0.28,0.227,0.208,0.262,0.191,0.194,0.239,0.245,0.267,0.241,0.232,0.268,0.273,0.424,0.33,0.223,0.214,0.186,0.236,0.207,0.137,0.24,0
PB_12484_PB_15068_PB_32427,0.438,0.302,0.228,0.355,0.243,0.188,0.164,0.418,0.275,0.396,0.283,0.194,0.28,0.194,0.444,0.248,0.255,0.334,0.302,0.438,0.335,0.216,0
PB_12484_PB_25654_PB_50349,0.248,0.39,0.284,0.302,0.214,0.356,0.356,0.593,0.387,0.556,0.421,0.267,0.379,0.466,0.222,0.239,0.243,0.139,0.387,0.181,0.356,0.411,0
PB_12484_PB_33163_PB_40671,0.462,0.468,0.224,0.463,0.38,0.284,0.275,0.408,0.402,0.444,0.264,0.335,0.249,0.343,0.445,0.545,0.371,0.344,0.343,0.432,0.319,0.237,0
PB_12484_PB_47424_PB_49536,0.471,0.264,0.258,0.266,0.421,0.365,0.38,0.356,0.203,0.519,0.522,0.274,0.411,0.771,0.286,0.282,0.471,0.308,0.251,0.255,0.391,0.527,0
PB_12518_PB_18321_PB_68223,0.443,0.519,0.409,0.36,0.118,0.822,0.83,0.208,0.31,0.217,0.17,0.411,0.451,0.552,0.407,0.478,0.356,0.414,0.321,0.452,0.641,0.526,0
PB_12518_PB_49862_PB_54655,0.276,0.385,0.458,0.246,0.184,0.543,0.58,0.289,0.171,0.337,0.295,0.192,0.539,0.563,0.248,0.298,0.165,0.268,0.25,0.256,0.747,0.551,0
PB_12518_PB_50233_PB_75403,0.271,0.332,0.325,0.206,0.185,0.242,0.349,0.223,0.266,0.084,0.195,0.207,0.572,0.235,0.205,0.302,0.401,0.242,0.272,0.383,0.708,0.544,0
PB_12518_PB_69161_PB_79890,0.572,0.412,0.258,0.225,0.243,0.386,0.455,0.258,0.365,0.272,0.213,0.349,0.721,0.259,0.529,0.311,0.528,0.409,0.53,0.526,0.723,0.246,0
PB_12518_PB_75019_PB_98275,0.272,0.359,0.44,0.265,0.226,0.509,0.528,0.179,0.315,0.161,0.213,0.178,0.388,0.294,0.237,0.14,0.391,0.302,0.212,0.282,0.39,0.206,0
PB_12554_PB_22477_PB_54339,0.514,0.443,0.274,0.231,0.328,0.521,0.517,0.454,0.349,0.48,0.341,0.218,0.364,0.431,0.499,0.327,0.439,0.264,0.444,0.324,0.347,0.175,0
PB_12589_PB_13449_PB_54123,0.295,0.232,0.275,0.245,0.222,0.303,0.278,0.125,0.161,0.14,0.302,0.18,0.263,0.366,0.386,0.324,0.197,0.366,0.405,0.377,0.441,0.558,0
PB_12589_PB_26378_PB_31743,0.384,0.339,0.292,0.253,0.224,0.409,0.369,0.354,0.314,0.282,0.188,0.362,0.532,0.493,0.412,0.592,0.496,0.429,0.119,0.377,0.292,0.369,0
PB_12661_PB_61688_PB_70490,0.312,0.289,0.252,0.201,0.231,0.75,0.75,0.553,0.435,0.576,0.404,0.272,0.713,0.472,0.327,0.262,0.484,0.294,0.211,0.244,0.789,0.324,0
PB_13085_PB_14424_PB_66296,0.523,0.497,0.225,0.373,0.188,0.829,0.854,0.199,0.378,0.183,0.17,0.483,0.643,0.643,0.507,0.484,0.368,0.478,0.515,0.442,0.716,0.539,0
PB_13085_PB_15337_PB_58250,0.565,0.422,0.254,0.248,0.221,0.564,0.576,0.447,0.358,0.455,0.311,0.238,0.585,0.676,0.511,0.228,0.269,0.277,0.5,0.382,0.47,0.328,0
PB_13085_PB_23648_PB_75019,0.272,0.253,0.297,0.252,0.277,0.439,0.445,0.128,0.291,0.166,0.237,0.497,0.132,0.209,0.407,0.467,0.385,0.562,0.176,0.572,0.167,0.466,0
PB_13085_PB_40671_PB_53095,0.298,0.406,0.259,0.409,0.096,0.302,0.274,0.172,0.145,0.256,0.107,0.473,0.368,0.395,0.388,0.717,0.24,0.211,0.198,0.459,0.398,0.591,0
PB_13085_PB_54190_PB_54339,0.556,0.507,0.292,0.293,0.139,0.894,0.939,0.391,0.374,0.409,0.22,0.308,0.725,0.715,0.511,0.285,0.368,0.341,0.544,0.449,0.736,0.398,0
PB_13216_PB_17414_PB_41090,0.453,0.275,0.223,0.313,0.202,0.239,0.246,0.471,0.553,0.396,0.23,0.247,0.23,0.292,0.566,0.3,0.193,0.375,0.409,0.383,0.328,0.308,0
PB_13216_PB_22967_PB_61780,0.439,0.258,0.204,0.24,0.164,0.209,0.22,0.262,0.135,0.324,0.284,0.388,0.167,0.243,0.355,0.487,0.237,0.2,0.488,0.415,0.229,0.29,0
PB_13216_PB_39322_PB_47772,0.221,0.214,0.228,0.261,0.163,0.31,0.294,0.226,0.159,0.304,0.153,0.255,0.248,0.397,0.263,0.429,0.321,0.418,0.222,0.145,0.255,0.237,0
PB_13216_PB_50233_PB_52529,0.315,0.427,0.223,0.271,0.378,0.36,0.386,0.643,0.265,0.667,0.38,0.366,0.637,0.727,0.421,0.295,0.332,0.502,0.341,0.382,0.471,0.251,0
PB_13340_PB_18202_PB_34407,0.446,0.381,0.344,0.282,0.293,0.509,0.492,0.322,0.293,0.34,0.41,0.406,0.303,0.247,0.242,0.482,0.233,0.257,0.254,0.236,0.378,0.25,0
PB_13340_PB_18202_PB_60003,0.523,0.424,0.403,0.226,0.285,0.561,0.635,0.407,0.375,0.38,0.467,0.215,0.641,0.537,0.505,0.306,0.226,0.434,0.546,0.47,0.536,0.221,0
PB_13340_PB_19763_PB_41090,0.405,0.352,0.355,0.382,0.189,0.201,0.224,0.255,0.375,0.163,0.138,0.336,0.316,0.273,0.505,0.434,0.361,0.273,0.183,0.217,0.148,0.205,0
PB_13340_PB_25125_PB_39830,0.46,0.303,0.213,0.269,0.28,0.275,0.281,0.177,0.208,0.15,0.303,0.398,0.182,0.225,0.352,0.452,0.457,0.31,0.401,0.29,0.271,0.219,0
PB_13340_PB_28305_PB_75973,0.479,0.401,0.248,0.314,0.298,0.513,0.545,0.3,0.375,0.219,0.184,0.325,0.283,0.254,0.505,0.477,0.397,0.191,0.273,0.224,0.535,0.386,0
PB_13340_PB_37650_PB_70334,0.511,0.461,0.286,0.35,0.292,0.366,0.411,0.261,0.315,0.295,0.172,0.4,0.286,0.225,0.49,0.479,0.229,0.196,0.429,0.237,0.419,0.214,0
PB_13340_PB_81868_PB_98275,0.479,0.391,0.269,0.249,0.209,0.529,0.545,0.311,0.375,0.139,0.243,0.314,0.653,0.559,0.505,0.341,0.176,0.343,0.424,0.552,0.673,0.239,0
