network,ks_cmi,ks_gpp,ks_led,bc_lcc,Caribou,AllBirds,ForestBirds,AllWaterfowl,CavityNesters,GroundNesters,OverwaterNesters,blbw,boch,brcr,btnw,cawa,cmwa,osfl,pigr,rubl,swth,wwcr,rep
PB_236322_PB_236548_PB_257823,0.12,0.12,0.12,0.099,NaN,0.247,0.128,0.122,0.313,0.12,0.152,0.114,0.295,0.186,0.268,0.398,0.15,0.263,0.361,0.394,0.564,0.337,1
PB_236322_PB_236817_PB_257688,0.121,0.121,0.121,0.134,0.643,0.287,0.206,0.157,0.282,0.089,0.19,0.187,0.275,0.31,0.297,0.401,0.22,0.286,0.285,0.359,0.533,0.341,1
PB_236322_PB_236817_PB_257823,0.1,0.1,0.1,0.109,NaN,0.234,0.101,0.118,0.326,0.132,0.167,0.137,0.305,0.181,0.26,0.401,0.128,0.268,0.356,0.391,0.562,0.333,1
PB_236322_PB_237159_PB_257688,0.161,0.161,0.161,0.111,0.643,0.266,0.193,0.157,0.25,0.115,0.185,0.141,0.279,0.313,0.275,0.378,0.24,0.226,0.276,0.366,0.498,0.354,1
PB_236322_PB_237159_PB_257823,0.127,0.127,0.127,0.089,NaN,0.218,0.115,0.123,0.285,0.118,0.163,0.097,0.297,0.2,0.248,0.379,0.154,0.215,0.342,0.394,0.525,0.339,1
PB_236322_PB_241721_PB_257823,0.101,0.101,0.101,0.07,NaN,0.215,0.14,0.153,0.329,0.131,0.113,0.118,0.247,0.131,0.172,0.282,0.198,0.262,0.306,0.336,0.388,0.141,1
PB_236322_PB_242735_PB_257823,0.103,0.103,0.103,0.045,NaN,0.15,0.123,0.105,0.311,0.129,0.12,0.134,0.232,0.101,0.173,0.262,0.171,0.248,0.287,0.321,0.341,0.171,1
PB_236322_PB_243686_PB_257823,0.096,0.096,0.096,0.044,NaN,0.145,0.116,0.1,0.317,0.134,0.124,0.142,0.238,0.105,0.191,0.26,0.163,0.254,0.294,0.327,0.351,0.189,1
PB_236322_PB_245678_PB_257823,0.161,0.161,0.161,0.04,NaN,0.213,0.136,0.175,0.379,0.168,0.13,0.223,0.327,0.144,0.204,0.322,0.222,0.209,0.365,0.379,0.421,0.355,1
PB_236322_PB_249747_PB_257823,0.135,0.135,0.135,0.038,NaN,0.138,0.124,0.088,0.282,0.126,0.129,0.264,0.254,0.101,0.237,0.275,0.107,0.229,0.279,0.331,0.374,0.242,1
PB_236322_PB_250050_PB_257823,0.145,0.145,0.145,0.035,NaN,0.113,0.153,0.149,0.353,0.157,0.111,0.212,0.268,0.111,0.224,0.268,0.118,0.264,0.272,0.294,0.321,0.198,1
PB_236322_PB_250519_PB_257823,0.132,0.132,0.132,0.037,NaN,0.111,0.143,0.145,0.358,0.142,0.12,0.217,0.264,0.102,0.226,0.278,0.106,0.267,0.283,0.302,0.349,0.201,1
PB_236322_PB_251266_PB_257823,0.134,0.134,0.134,0.117,NaN,0.106,0.152,0.106,0.303,0.195,0.147,0.226,0.282,0.126,0.2,0.285,0.12,0.273,0.257,0.298,0.348,0.237,1
PB_236322_PB_251378_PB_257823,0.125,0.125,0.125,0.038,NaN,0.116,0.129,0.108,0.278,0.163,0.134,0.267,0.252,0.1,0.236,0.249,0.102,0.258,0.271,0.322,0.351,0.198,1
PB_236322_PB_252768_PB_257823,0.129,0.129,0.129,0.116,NaN,0.104,0.158,0.106,0.332,0.176,0.126,0.232,0.281,0.114,0.204,0.283,0.115,0.272,0.262,0.291,0.355,0.224,1
PB_236322_PB_254231_PB_257823,0.157,0.157,0.157,0.094,NaN,0.157,0.212,0.11,0.296,0.187,0.202,0.177,0.278,0.107,0.131,0.235,0.157,0.269,0.255,0.175,0.288,0.209,1
PB_236322_PB_254823_PB_257823,0.127,0.127,0.127,0.067,NaN,0.131,0.171,0.105,0.27,0.187,0.168,0.075,0.225,0.103,0.143,0.212,0.138,0.265,0.231,0.187,0.342,0.154,1
PB_236322_PB_256043_PB_257823,0.125,0.125,0.125,0.068,NaN,0.115,0.167,0.088,0.268,0.124,0.171,0.118,0.251,0.102,0.158,0.226,0.16,0.256,0.265,0.218,0.354,0.154,1
PB_236322_PB_256048_PB_257688,0.104,0.104,0.104,0.099,0.643,0.141,0.228,0.13,0.328,0.208,0.279,0.225,0.333,0.236,0.146,0.404,0.08,0.298,0.316,0.279,0.388,0.349,1
PB_236322_PB_256048_PB_257823,0.113,0.113,0.113,0.079,NaN,0.121,0.192,0.1,0.369,0.21,0.237,0.168,0.371,0.141,0.139,0.359,0.118,0.278,0.372,0.314,0.409,0.328,1
PB_236322_PB_257688_PB_241721,0.092,0.092,0.092,0.086,0.643,0.258,0.195,0.18,0.307,0.15,0.081,0.153,0.247,0.219,0.162,0.259,0.253,0.281,0.256,0.304,0.34,0.176,1
PB_236322_PB_257688_PB_242735,0.092,0.092,0.092,0.052,0.643,0.167,0.148,0.154,0.271,0.118,0.101,0.187,0.224,0.179,0.171,0.241,0.242,0.266,0.239,0.286,0.29,0.169,1
PB_236322_PB_257688_PB_243686,0.084,0.084,0.084,0.054,0.643,0.164,0.141,0.154,0.273,0.107,0.109,0.197,0.233,0.172,0.195,0.247,0.239,0.273,0.245,0.292,0.309,0.186,1
PB_236322_PB_257688_PB_245678,0.18,0.18,0.18,0.05,0.643,0.255,0.157,0.223,0.343,0.192,0.152,0.287,0.274,0.249,0.218,0.31,0.302,0.202,0.307,0.366,0.367,0.375,1
PB_236322_PB_257688_PB_249747,0.16,0.16,0.16,0.05,0.643,0.145,0.106,0.123,0.242,0.138,0.12,0.333,0.234,0.159,0.266,0.294,0.18,0.244,0.228,0.296,0.33,0.24,1
PB_236322_PB_257688_PB_250050,0.169,0.169,0.169,0.044,0.643,0.105,0.101,0.182,0.322,0.166,0.069,0.271,0.257,0.211,0.248,0.301,0.154,0.282,0.204,0.269,0.263,0.238,1
PB_236322_PB_257688_PB_250519,0.159,0.159,0.159,0.051,0.643,0.092,0.085,0.184,0.326,0.149,0.077,0.28,0.256,0.211,0.254,0.314,0.143,0.286,0.214,0.267,0.3,0.229,1
PB_236322_PB_257688_PB_251266,0.176,0.176,0.176,0.14,0.643,0.079,0.095,0.138,0.279,0.196,0.167,0.293,0.269,0.234,0.216,0.284,0.173,0.294,0.197,0.259,0.309,0.28,1
PB_236322_PB_257688_PB_251378,0.159,0.159,0.159,0.052,0.643,0.125,0.077,0.139,0.233,0.172,0.135,0.336,0.241,0.172,0.265,0.277,0.164,0.277,0.209,0.288,0.303,0.23,1
PB_236322_PB_257688_PB_252768,0.171,0.171,0.171,0.135,0.643,0.08,0.09,0.137,0.3,0.182,0.133,0.3,0.269,0.223,0.221,0.281,0.16,0.294,0.212,0.246,0.316,0.257,1
PB_236322_PB_257688_PB_254231,0.167,0.167,0.167,0.11,0.643,0.168,0.231,0.138,0.268,0.186,0.234,0.229,0.25,0.218,0.137,0.263,0.139,0.288,0.207,0.161,0.251,0.23,1
PB_236322_PB_257688_PB_254823,0.122,0.122,0.122,0.085,0.643,0.145,0.15,0.131,0.23,0.166,0.189,0.124,0.239,0.178,0.15,0.241,0.096,0.285,0.183,0.17,0.303,0.15,1
