network,ks_cmi,ks_gpp,ks_led,bc_lcc,Caribou,AllBirds,ForestBirds,AllWaterfowl,CavityNesters,GroundNesters,OverwaterNesters,blbw,boch,brcr,btnw,cawa,cmwa,osfl,pigr,rubl,swth,wwcr,rep
PB_218878_PB_219890,0.499,0.526,0.201,0.361,NaN,0.151,0.098,0.122,0.431,0.445,0.199,0.137,0.342,0.164,0.167,0.384,0.255,0.356,0.308,0.084,0.631,0.392,0
PB_218878_PB_221523,0.493,0.505,0.203,0.342,NaN,0.177,0.044,0.164,0.366,0.476,0.213,0.122,0.355,0.165,0.244,0.443,0.242,0.417,0.299,0.137,0.603,0.387,0
PB_218878_PB_221600,0.511,0.48,0.215,0.321,NaN,0.229,0.128,0.136,0.387,0.383,0.164,0.132,0.317,0.19,0.227,0.395,0.217,0.394,0.259,0.184,0.539,0.375,0
PB_218878_PB_221616,0.498,0.488,0.208,0.333,NaN,0.213,0.084,0.132,0.376,0.452,0.199,0.123,0.338,0.195,0.236,0.426,0.22,0.415,0.288,0.164,0.565,0.373,0
PB_218878_PB_221694,0.201,0.241,0.21,0.249,NaN,0.151,0.138,0.204,0.104,0.294,0.236,0.169,0.174,0.142,0.129,0.274,0.202,0.214,0.19,0.134,0.224,0.228,0
PB_218878_PB_222086,0.535,0.483,0.245,0.324,NaN,0.228,0.184,0.153,0.411,0.365,0.136,0.119,0.309,0.193,0.227,0.392,0.24,0.399,0.237,0.182,0.521,0.373,0
PB_218878_PB_226683,0.208,0.366,0.214,0.225,0.406,0.13,0.13,0.083,0.119,0.207,0.063,0.203,0.146,0.152,0.175,0.066,0.188,0.34,0.108,0.182,0.288,0.4,0
PB_218878_PB_228492,0.225,0.355,0.234,0.223,0.406,0.137,0.149,0.058,0.139,0.22,0.06,0.203,0.144,0.129,0.177,0.084,0.159,0.366,0.104,0.195,0.328,0.416,0
PB_218878_PB_229002,0.359,0.24,0.346,0.323,NaN,0.146,0.116,0.192,0.098,0.283,0.169,0.131,0.356,0.224,0.132,0.343,0.146,0.166,0.245,0.218,0.413,0.105,0
PB_218878_PB_229113,0.232,0.405,0.222,0.256,0.497,0.12,0.145,0.115,0.212,0.216,0.061,0.144,0.18,0.158,0.217,0.078,0.206,0.367,0.098,0.119,0.291,0.409,0
PB_218878_PB_230049,0.283,0.217,0.293,0.25,NaN,0.123,0.081,0.058,0.202,0.228,0.062,0.164,0.272,0.211,0.124,0.298,0.11,0.149,0.173,0.112,0.338,0.091,0
PB_218878_PB_230698,0.358,0.24,0.347,0.322,NaN,0.146,0.116,0.192,0.098,0.283,0.169,0.131,0.356,0.224,0.132,0.343,0.146,0.166,0.245,0.218,0.413,0.105,0
PB_218878_PB_231582,0.361,0.266,0.231,0.286,NaN,0.171,0.079,0.102,0.164,0.243,0.124,0.178,0.333,0.249,0.149,0.392,0.15,0.229,0.227,0.211,0.452,0.098,0
PB_218878_PB_234239,0.426,0.296,0.218,0.241,NaN,0.215,0.156,0.061,0.23,0.248,0.105,0.189,0.284,0.196,0.159,0.404,0.087,0.146,0.211,0.187,0.358,0.097,0
PB_218878_PB_235283,0.441,0.303,0.238,0.244,NaN,0.218,0.166,0.063,0.217,0.25,0.105,0.199,0.293,0.215,0.158,0.407,0.094,0.148,0.219,0.191,0.373,0.106,0
PB_220146_PB_230698,0.345,0.264,0.201,0.284,NaN,0.098,0.062,0.109,0.214,0.228,0.159,0.128,0.367,0.093,0.114,0.356,0.172,0.194,0.28,0.172,0.472,0.178,0
PB_221600_PB_229002,0.349,0.237,0.203,0.253,NaN,0.186,0.168,0.125,0.237,0.209,0.097,0.126,0.319,0.105,0.112,0.309,0.143,0.204,0.231,0.251,0.399,0.071,0
PB_221600_PB_230698,0.348,0.236,0.204,0.253,NaN,0.186,0.168,0.125,0.237,0.209,0.097,0.126,0.319,0.105,0.112,0.309,0.143,0.204,0.231,0.251,0.399,0.071,0
PB_222086_PB_229002,0.351,0.23,0.233,0.255,NaN,0.216,0.218,0.143,0.252,0.193,0.065,0.116,0.312,0.104,0.11,0.303,0.163,0.198,0.211,0.264,0.384,0.097,0
PB_222086_PB_230698,0.351,0.229,0.234,0.254,NaN,0.216,0.218,0.143,0.252,0.193,0.065,0.116,0.312,0.104,0.11,0.303,0.163,0.198,0.211,0.264,0.384,0.097,0
PB_229002_PB_231182,0.244,0.205,0.266,0.282,NaN,0.185,0.128,0.218,0.22,0.208,0.187,0.117,0.385,0.288,0.198,0.259,0.098,0.149,0.228,0.319,0.305,0.475,0
PB_230698_PB_231182,0.244,0.205,0.266,0.282,NaN,0.185,0.128,0.218,0.22,0.208,0.187,0.117,0.385,0.288,0.198,0.259,0.098,0.149,0.228,0.319,0.305,0.475,0
