network,ks_cmi,ks_gpp,ks_led,bc_lcc,Caribou,AllBirds,ForestBirds,AllWaterfowl,CavityNesters,GroundNesters,OverwaterNesters,blbw,boch,brcr,btnw,cawa,cmwa,osfl,pigr,rubl,swth,wwcr,rep
PB_114887_PB_126718,0.478,0.396,0.348,0.386,NaN,0.143,0.428,0.433,0.403,0.385,0.305,0.468,0.48,0.127,0.335,0.161,0.486,0.293,0.303,0.531,0.493,0.599,0
PB_114887_PB_127790,0.339,0.377,0.279,0.372,NaN,0.321,0.502,0.41,0.416,0.326,0.275,0.407,0.44,0.087,0.239,0.121,0.458,0.294,0.184,0.53,0.451,0.564,0
PB_114887_PB_129134,0.407,0.391,0.288,0.375,NaN,0.217,0.47,0.426,0.419,0.35,0.289,0.48,0.478,0.144,0.314,0.102,0.457,0.292,0.249,0.53,0.469,0.599,0
PB_114887_PB_204314,0.368,0.362,0.216,0.365,NaN,0.248,0.448,0.357,0.42,0.265,0.285,0.408,0.462,0.167,0.283,0.115,0.411,0.29,0.159,0.516,0.429,0.614,0
PB_114887_PB_204788,0.298,0.284,0.248,0.318,NaN,0.239,0.397,0.369,0.42,0.262,0.284,0.365,0.426,0.166,0.204,0.075,0.335,0.291,0.133,0.458,0.388,0.569,0
PB_114887_PB_205692,0.319,0.288,0.301,0.314,NaN,0.237,0.412,0.377,0.423,0.257,0.273,0.399,0.422,0.228,0.279,0.046,0.27,0.298,0.174,0.365,0.408,0.55,0
PB_114887_PB_207663,0.328,0.345,0.204,0.353,NaN,0.23,0.48,0.307,0.395,0.172,0.257,0.383,0.452,0.215,0.287,0.137,0.268,0.28,0.155,0.361,0.511,0.623,0
PB_114887_PB_208869,0.36,0.429,0.245,0.389,NaN,0.249,0.509,0.29,0.4,0.147,0.273,0.399,0.461,0.153,0.283,0.138,0.333,0.283,0.198,0.267,0.533,0.632,0
PB_114887_PB_209826,0.388,0.464,0.215,0.41,NaN,0.298,0.565,0.251,0.316,0.165,0.279,0.41,0.477,0.176,0.247,0.167,0.304,0.283,0.229,0.18,0.561,0.641,0
PB_115878_PB_126718,0.263,0.238,0.274,0.279,NaN,0.116,0.243,0.29,0.234,0.283,0.286,0.285,0.271,0.115,0.262,0.118,0.422,0.275,0.268,0.299,0.265,0.4,0
PB_116800_PB_126718,0.266,0.244,0.272,0.285,NaN,0.114,0.255,0.299,0.243,0.285,0.292,0.281,0.283,0.12,0.262,0.108,0.431,0.275,0.279,0.31,0.266,0.412,0
PB_116911_PB_125711,0.201,0.292,0.241,0.229,NaN,0.12,0.085,0.305,0.113,0.398,0.409,0.216,0.087,0.48,0.172,0.217,0.324,0.29,0.153,0.193,0.174,0.202,0
PB_116911_PB_126718,0.259,0.288,0.244,0.226,NaN,0.231,0.243,0.302,0.175,0.38,0.286,0.274,0.205,0.118,0.222,0.136,0.318,0.294,0.178,0.182,0.259,0.184,0
PB_117080_PB_126718,0.261,0.237,0.274,0.278,NaN,0.117,0.242,0.289,0.233,0.282,0.285,0.284,0.27,0.113,0.263,0.118,0.422,0.275,0.266,0.297,0.266,0.399,0
PB_117493_PB_119478,0.265,0.389,0.278,0.369,NaN,0.392,0.52,0.383,0.277,0.371,0.56,0.292,0.367,0.636,0.252,0.211,0.49,0.201,0.39,0.349,0.338,0.56,0
PB_117493_PB_121043,0.273,0.375,0.223,0.36,NaN,0.222,0.478,0.436,0.296,0.495,0.529,0.253,0.388,0.554,0.177,0.271,0.537,0.226,0.36,0.332,0.355,0.482,0
PB_117493_PB_123921,0.263,0.34,0.221,0.35,NaN,0.175,0.26,0.376,0.329,0.369,0.467,0.315,0.176,0.469,0.139,0.134,0.427,0.251,0.327,0.368,0.247,0.316,0
PB_117493_PB_125711,0.328,0.371,0.305,0.371,NaN,0.241,0.352,0.401,0.325,0.425,0.464,0.29,0.267,0.589,0.246,0.243,0.48,0.252,0.383,0.459,0.351,0.433,0
PB_117493_PB_126718,0.368,0.376,0.306,0.364,NaN,0.107,0.34,0.404,0.369,0.375,0.297,0.371,0.377,0.222,0.167,0.147,0.454,0.25,0.384,0.463,0.359,0.462,0
PB_117493_PB_127790,0.239,0.356,0.235,0.347,NaN,0.267,0.389,0.391,0.379,0.317,0.268,0.313,0.324,0.171,0.07,0.134,0.415,0.174,0.265,0.467,0.353,0.431,0
PB_117493_PB_129134,0.296,0.368,0.243,0.344,NaN,0.175,0.369,0.403,0.382,0.342,0.289,0.387,0.356,0.145,0.143,0.097,0.414,0.21,0.329,0.465,0.353,0.456,0
PB_117786_PB_119478,0.238,0.365,0.245,0.348,NaN,0.343,0.456,0.371,0.258,0.374,0.531,0.298,0.304,0.59,0.232,0.189,0.461,0.208,0.329,0.301,0.271,0.492,0
PB_117786_PB_121043,0.234,0.343,0.217,0.336,NaN,0.209,0.394,0.435,0.264,0.507,0.501,0.246,0.332,0.506,0.144,0.263,0.467,0.236,0.291,0.255,0.288,0.396,0
PB_117786_PB_123921,0.223,0.305,0.215,0.323,NaN,0.139,0.182,0.369,0.298,0.39,0.435,0.32,0.141,0.429,0.112,0.111,0.399,0.258,0.261,0.296,0.173,0.231,0
PB_117786_PB_125711,0.289,0.345,0.299,0.357,NaN,0.21,0.268,0.4,0.293,0.439,0.433,0.293,0.209,0.544,0.219,0.238,0.447,0.26,0.317,0.385,0.273,0.348,0
PB_117786_PB_126718,0.334,0.344,0.301,0.349,NaN,0.102,0.274,0.392,0.342,0.403,0.289,0.363,0.307,0.182,0.177,0.143,0.429,0.257,0.327,0.394,0.288,0.377,0
PB_117786_PB_129134,0.26,0.328,0.237,0.329,NaN,0.12,0.285,0.391,0.354,0.371,0.273,0.379,0.283,0.099,0.155,0.079,0.401,0.21,0.272,0.395,0.277,0.37,0
PB_118259_PB_204314,0.258,0.32,0.226,0.332,NaN,0.201,0.341,0.362,0.359,0.287,0.269,0.31,0.362,0.16,0.103,0.104,0.355,0.153,0.246,0.435,0.332,0.455,0
PB_118259_PB_204374,0.289,0.341,0.203,0.334,NaN,0.208,0.347,0.367,0.364,0.28,0.251,0.341,0.365,0.156,0.134,0.108,0.359,0.157,0.269,0.441,0.335,0.462,0
PB_118259_PB_205692,0.208,0.238,0.313,0.285,NaN,0.189,0.3,0.387,0.374,0.295,0.276,0.305,0.311,0.156,0.101,0.05,0.224,0.152,0.252,0.279,0.309,0.394,0
PB_118259_PB_207663,0.225,0.299,0.214,0.318,NaN,0.189,0.348,0.291,0.366,0.201,0.207,0.267,0.356,0.151,0.112,0.149,0.228,0.154,0.238,0.284,0.358,0.486,0
PB_118259_PB_208869,0.262,0.381,0.256,0.358,NaN,0.208,0.377,0.291,0.369,0.175,0.235,0.307,0.365,0.159,0.107,0.148,0.29,0.138,0.29,0.184,0.363,0.477,0
PB_118259_PB_209826,0.307,0.414,0.225,0.382,NaN,0.26,0.427,0.221,0.322,0.158,0.231,0.32,0.403,0.16,0.073,0.175,0.263,0.14,0.315,0.184,0.38,0.486,0
PB_118436_PB_127790,0.218,0.324,0.23,0.33,NaN,0.228,0.304,0.395,0.369,0.35,0.262,0.32,0.249,0.137,0.082,0.136,0.401,0.174,0.205,0.402,0.284,0.343,0
PB_118571_PB_119478,0.244,0.354,0.231,0.346,NaN,0.313,0.426,0.37,0.253,0.379,0.52,0.304,0.276,0.598,0.242,0.185,0.449,0.212,0.294,0.285,0.251,0.454,0
PB_118571_PB_121043,0.243,0.335,0.208,0.334,NaN,0.192,0.358,0.43,0.258,0.506,0.489,0.253,0.306,0.514,0.155,0.259,0.453,0.245,0.258,0.237,0.278,0.356,0
PB_118571_PB_123921,0.232,0.298,0.206,0.314,NaN,0.112,0.152,0.365,0.283,0.398,0.428,0.325,0.134,0.437,0.126,0.122,0.387,0.263,0.231,0.272,0.14,0.198,0
PB_118571_PB_125711,0.298,0.339,0.289,0.355,NaN,0.184,0.231,0.393,0.286,0.438,0.42,0.299,0.191,0.551,0.23,0.238,0.434,0.265,0.286,0.36,0.239,0.309,0
PB_118571_PB_126718,0.337,0.336,0.29,0.347,NaN,0.103,0.239,0.391,0.334,0.428,0.292,0.367,0.278,0.196,0.172,0.146,0.417,0.262,0.298,0.361,0.271,0.335,0
PB_118571_PB_127790,0.209,0.31,0.22,0.325,NaN,0.192,0.268,0.379,0.339,0.372,0.267,0.313,0.229,0.145,0.077,0.121,0.395,0.176,0.181,0.364,0.246,0.301,0
PB_118571_PB_129134,0.266,0.318,0.227,0.327,NaN,0.102,0.248,0.391,0.345,0.396,0.276,0.383,0.247,0.115,0.148,0.085,0.394,0.211,0.243,0.362,0.247,0.327,0
PB_119478_PB_120109,0.281,0.365,0.258,0.372,NaN,0.37,0.491,0.392,0.283,0.386,0.546,0.292,0.345,0.64,0.282,0.214,0.507,0.205,0.382,0.343,0.336,0.532,0
PB_119478_PB_120643,0.304,0.321,0.238,0.336,NaN,0.213,0.332,0.372,0.222,0.421,0.487,0.269,0.241,0.575,0.284,0.245,0.406,0.222,0.253,0.207,0.198,0.33,0
PB_119478_PB_121043,0.43,0.443,0.377,0.452,NaN,0.279,0.673,0.484,0.352,0.499,0.544,0.251,0.675,0.718,0.376,0.505,0.786,0.289,0.488,0.324,0.672,0.682,0
PB_119478_PB_121500,0.239,0.302,0.204,0.256,NaN,0.138,0.299,0.339,0.13,0.406,0.495,0.22,0.237,0.48,0.194,0.217,0.342,0.244,0.123,0.223,0.173,0.33,0
PB_119478_PB_121975,0.386,0.38,0.266,0.38,NaN,0.243,0.526,0.499,0.316,0.531,0.588,0.221,0.466,0.604,0.301,0.349,0.559,0.19,0.436,0.331,0.483,0.579,0
PB_119478_PB_122320,0.38,0.371,0.263,0.374,NaN,0.239,0.515,0.5,0.31,0.533,0.589,0.224,0.455,0.595,0.296,0.344,0.554,0.19,0.424,0.327,0.471,0.574,0
PB_119478_PB_123028,0.38,0.371,0.26,0.373,NaN,0.243,0.513,0.499,0.309,0.531,0.588,0.228,0.453,0.594,0.295,0.342,0.553,0.19,0.423,0.324,0.47,0.572,0
PB_119478_PB_123921,0.421,0.41,0.378,0.414,NaN,0.263,0.486,0.402,0.354,0.373,0.476,0.255,0.37,0.582,0.304,0.348,0.593,0.211,0.436,0.358,0.507,0.514,0
PB_119478_PB_125292,0.331,0.373,0.249,0.396,NaN,0.311,0.448,0.372,0.428,0.294,0.192,0.112,0.338,0.39,0.333,0.409,0.526,0.287,0.234,0.217,0.453,0.336,0
PB_119478_PB_125711,0.488,0.439,0.462,0.458,NaN,0.3,0.514,0.429,0.358,0.429,0.476,0.24,0.529,0.7,0.424,0.484,0.673,0.319,0.5,0.44,0.606,0.634,0
PB_119478_PB_126349,0.348,0.39,0.257,0.404,NaN,0.329,0.466,0.349,0.408,0.278,0.183,0.101,0.338,0.42,0.357,0.437,0.543,0.3,0.239,0.232,0.481,0.331,0
PB_119478_PB_126718,0.523,0.443,0.458,0.44,NaN,0.143,0.444,0.423,0.429,0.378,0.303,0.338,0.655,0.369,0.156,0.377,0.634,0.353,0.501,0.444,0.658,0.614,0
PB_119478_PB_127422,0.382,0.42,0.283,0.426,NaN,0.318,0.469,0.367,0.406,0.317,0.198,0.143,0.364,0.41,0.321,0.414,0.548,0.3,0.289,0.258,0.5,0.358,0
PB_119478_PB_127790,0.392,0.424,0.388,0.427,NaN,0.372,0.523,0.409,0.444,0.33,0.27,0.26,0.536,0.342,0.19,0.349,0.53,0.354,0.381,0.449,0.6,0.576,0
PB_119478_PB_129134,0.455,0.436,0.399,0.43,NaN,0.269,0.489,0.421,0.446,0.346,0.293,0.335,0.6,0.344,0.133,0.313,0.531,0.352,0.431,0.443,0.632,0.612,0
PB_119478_PB_204314,0.402,0.4,0.325,0.418,NaN,0.251,0.467,0.369,0.449,0.277,0.276,0.267,0.65,0.359,0.198,0.307,0.46,0.353,0.377,0.404,0.579,0.63,0
PB_119478_PB_204374,0.431,0.418,0.301,0.422,NaN,0.258,0.476,0.374,0.458,0.279,0.259,0.296,0.65,0.353,0.169,0.303,0.454,0.355,0.393,0.411,0.587,0.634,0
PB_119478_PB_204788,0.329,0.318,0.358,0.368,NaN,0.244,0.414,0.396,0.446,0.29,0.269,0.215,0.604,0.366,0.206,0.286,0.401,0.353,0.36,0.345,0.532,0.603,0
PB_119478_PB_205689,0.265,0.285,0.213,0.291,0.333,0.32,0.356,0.169,0.286,0.109,0.179,0.14,0.45,0.356,0.256,0.168,0.305,0.338,0.432,0.14,0.416,0.415,0
PB_119478_PB_205692,0.349,0.316,0.412,0.36,NaN,0.242,0.429,0.396,0.45,0.287,0.28,0.26,0.597,0.353,0.168,0.256,0.369,0.355,0.385,0.25,0.574,0.578,0
PB_119478_PB_206505,0.268,0.251,0.306,0.206,0.689,0.476,0.5,0.214,0.206,0.131,0.271,0.181,0.372,0.353,0.232,0.146,0.301,0.359,0.408,0.222,0.374,0.378,0
PB_119478_PB_206643,0.332,0.298,0.267,0.347,NaN,0.234,0.447,0.316,0.42,0.183,0.181,0.225,0.641,0.353,0.192,0.297,0.323,0.351,0.311,0.214,0.634,0.597,0
PB_119478_PB_207199,0.305,0.356,0.237,0.325,0.356,0.316,0.413,0.17,0.251,0.107,0.187,0.156,0.5,0.351,0.184,0.151,0.304,0.349,0.426,0.155,0.454,0.418,0
PB_119478_PB_207355,0.357,0.33,0.288,0.372,NaN,0.231,0.472,0.327,0.431,0.194,0.207,0.267,0.656,0.351,0.173,0.312,0.33,0.348,0.343,0.255,0.651,0.638,0
PB_119478_PB_207549,0.311,0.304,0.21,0.359,NaN,0.229,0.416,0.181,0.346,0.123,0.173,0.192,0.688,0.351,0.218,0.264,0.294,0.348,0.307,0.128,0.651,0.598,0
PB_119478_PB_207663,0.365,0.378,0.312,0.409,NaN,0.248,0.503,0.302,0.426,0.192,0.212,0.239,0.65,0.347,0.219,0.366,0.319,0.342,0.337,0.244,0.662,0.677,0
PB_119478_PB_208320,0.318,0.343,0.257,0.341,0.333,0.311,0.391,0.203,0.289,0.109,0.201,0.18,0.509,0.354,0.2,0.164,0.304,0.352,0.433,0.133,0.474,0.433,0
PB_119478_PB_208869,0.403,0.457,0.354,0.448,NaN,0.267,0.533,0.297,0.432,0.175,0.237,0.262,0.659,0.355,0.21,0.365,0.368,0.342,0.427,0.17,0.668,0.657,0
PB_119478_PB_209220,0.358,0.386,0.286,0.414,NaN,0.247,0.495,0.244,0.387,0.167,0.212,0.208,0.692,0.345,0.233,0.326,0.292,0.349,0.344,0.122,0.672,0.646,0
PB_119478_PB_209826,0.446,0.489,0.322,0.47,NaN,0.322,0.606,0.241,0.353,0.167,0.235,0.266,0.713,0.35,0.198,0.374,0.332,0.342,0.446,0.236,0.672,0.657,0
PB_119595_PB_204314,0.252,0.307,0.213,0.327,NaN,0.199,0.319,0.358,0.351,0.286,0.259,0.307,0.336,0.139,0.105,0.102,0.357,0.154,0.234,0.424,0.319,0.43,0
PB_119595_PB_208186,0.224,0.297,0.222,0.314,NaN,0.186,0.324,0.284,0.355,0.198,0.213,0.28,0.327,0.135,0.129,0.139,0.227,0.141,0.243,0.279,0.334,0.47,0
PB_119595_PB_209826,0.3,0.403,0.211,0.378,NaN,0.256,0.403,0.215,0.318,0.17,0.222,0.315,0.394,0.139,0.077,0.177,0.262,0.124,0.3,0.186,0.384,0.462,0
PB_119676_PB_125711,0.388,0.41,0.207,0.422,NaN,0.242,0.501,0.333,0.279,0.4,0.413,0.177,0.536,0.67,0.361,0.458,0.639,0.264,0.473,0.372,0.526,0.568,0
PB_119676_PB_126718,0.391,0.412,0.212,0.406,NaN,0.14,0.44,0.363,0.279,0.4,0.288,0.184,0.645,0.329,0.159,0.354,0.612,0.279,0.467,0.368,0.576,0.596,0
PB_120109_PB_121043,0.285,0.347,0.243,0.361,NaN,0.229,0.44,0.45,0.29,0.519,0.53,0.252,0.336,0.555,0.199,0.3,0.515,0.228,0.348,0.322,0.341,0.441,0
PB_120109_PB_123921,0.275,0.311,0.242,0.333,NaN,0.171,0.224,0.392,0.322,0.403,0.451,0.311,0.193,0.478,0.168,0.158,0.443,0.258,0.316,0.364,0.247,0.279,0
PB_120109_PB_125711,0.341,0.349,0.325,0.375,NaN,0.242,0.327,0.414,0.324,0.451,0.451,0.287,0.265,0.593,0.274,0.287,0.49,0.253,0.371,0.453,0.341,0.393,0
PB_120109_PB_126718,0.377,0.349,0.326,0.367,NaN,0.127,0.323,0.415,0.357,0.417,0.295,0.376,0.343,0.228,0.17,0.184,0.473,0.254,0.364,0.467,0.346,0.428,0
PB_120109_PB_127790,0.25,0.323,0.255,0.344,NaN,0.255,0.362,0.402,0.363,0.36,0.262,0.314,0.301,0.177,0.077,0.166,0.447,0.174,0.253,0.474,0.341,0.392,0
PB_120109_PB_129134,0.306,0.331,0.263,0.346,NaN,0.152,0.344,0.414,0.369,0.385,0.275,0.388,0.321,0.147,0.145,0.129,0.446,0.21,0.309,0.469,0.34,0.421,0
PB_120109_PB_205692,0.202,0.212,0.276,0.281,NaN,0.203,0.276,0.397,0.364,0.299,0.256,0.297,0.278,0.154,0.101,0.07,0.253,0.142,0.243,0.285,0.315,0.357,0
PB_120109_PB_208869,0.258,0.357,0.219,0.357,NaN,0.225,0.347,0.301,0.359,0.178,0.225,0.301,0.332,0.16,0.108,0.168,0.32,0.144,0.289,0.188,0.342,0.437,0
PB_120205_PB_126718,0.389,0.414,0.219,0.408,NaN,0.14,0.439,0.362,0.279,0.398,0.285,0.185,0.644,0.325,0.163,0.345,0.61,0.278,0.474,0.386,0.574,0.595,0
PB_120643_PB_121043,0.296,0.307,0.214,0.323,NaN,0.139,0.238,0.409,0.22,0.539,0.453,0.217,0.284,0.489,0.198,0.309,0.406,0.274,0.213,0.163,0.268,0.22,0
PB_120643_PB_123921,0.285,0.265,0.212,0.306,NaN,0.065,0.05,0.365,0.253,0.437,0.408,0.288,0.183,0.418,0.161,0.213,0.353,0.275,0.174,0.202,0.139,0.133,0
PB_120643_PB_125711,0.349,0.311,0.296,0.345,NaN,0.133,0.145,0.373,0.26,0.475,0.389,0.262,0.228,0.533,0.27,0.294,0.397,0.276,0.23,0.292,0.187,0.172,0
PB_120643_PB_126718,0.357,0.307,0.297,0.337,NaN,0.199,0.165,0.398,0.281,0.465,0.271,0.333,0.241,0.168,0.169,0.22,0.387,0.279,0.252,0.331,0.262,0.197,0
PB_120643_PB_127790,0.268,0.276,0.226,0.312,NaN,0.136,0.167,0.37,0.285,0.408,0.242,0.277,0.24,0.134,0.083,0.194,0.372,0.181,0.126,0.33,0.197,0.164,0
PB_120643_PB_129134,0.295,0.283,0.234,0.315,NaN,0.074,0.156,0.391,0.29,0.433,0.257,0.351,0.239,0.081,0.145,0.182,0.372,0.215,0.19,0.332,0.2,0.187,0
PB_120789_PB_125711,0.385,0.411,0.211,0.424,NaN,0.24,0.497,0.332,0.278,0.399,0.41,0.177,0.529,0.671,0.357,0.447,0.637,0.262,0.478,0.398,0.523,0.569,0
PB_120789_PB_126718,0.388,0.414,0.215,0.408,NaN,0.14,0.438,0.361,0.279,0.399,0.283,0.189,0.642,0.318,0.166,0.339,0.607,0.277,0.472,0.396,0.573,0.595,0
PB_121043_PB_121876,0.369,0.335,0.255,0.35,NaN,0.109,0.417,0.568,0.309,0.676,0.592,0.197,0.446,0.453,0.194,0.409,0.541,0.199,0.378,0.262,0.46,0.406,0
PB_121043_PB_121975,0.369,0.335,0.255,0.35,NaN,0.109,0.417,0.568,0.309,0.676,0.592,0.197,0.446,0.453,0.194,0.409,0.541,0.199,0.378,0.262,0.46,0.406,0
PB_121043_PB_122002,0.369,0.335,0.255,0.35,NaN,0.109,0.417,0.568,0.309,0.676,0.592,0.197,0.446,0.453,0.194,0.409,0.541,0.199,0.378,0.262,0.46,0.406,0
PB_121043_PB_122083,0.369,0.335,0.255,0.35,NaN,0.109,0.417,0.568,0.309,0.676,0.592,0.197,0.446,0.453,0.194,0.409,0.541,0.199,0.378,0.262,0.46,0.406,0
PB_121043_PB_122110,0.369,0.335,0.255,0.35,NaN,0.109,0.417,0.568,0.309,0.676,0.592,0.197,0.446,0.453,0.194,0.409,0.541,0.199,0.378,0.262,0.46,0.406,0
PB_121043_PB_122158,0.426,0.424,0.345,0.437,NaN,0.249,0.651,0.595,0.398,0.655,0.578,0.322,0.713,0.628,0.31,0.585,0.869,0.283,0.466,0.296,0.749,0.607,0
PB_121043_PB_122320,0.361,0.327,0.256,0.343,NaN,0.112,0.405,0.57,0.306,0.678,0.594,0.19,0.435,0.447,0.189,0.404,0.536,0.203,0.366,0.253,0.447,0.397,0
PB_121043_PB_123028,0.361,0.327,0.256,0.343,NaN,0.112,0.405,0.57,0.306,0.678,0.594,0.19,0.435,0.447,0.189,0.404,0.536,0.203,0.366,0.253,0.447,0.397,0
PB_121043_PB_123921,0.418,0.385,0.352,0.399,NaN,0.165,0.406,0.475,0.354,0.525,0.477,0.236,0.405,0.489,0.222,0.416,0.607,0.207,0.422,0.321,0.518,0.409,0
PB_121043_PB_125292,0.321,0.356,0.225,0.381,NaN,0.218,0.389,0.395,0.461,0.35,0.218,0.141,0.331,0.307,0.255,0.49,0.54,0.255,0.221,0.196,0.453,0.273,0
PB_121043_PB_125711,0.484,0.424,0.435,0.442,NaN,0.232,0.511,0.516,0.396,0.577,0.49,0.206,0.549,0.61,0.341,0.565,0.695,0.295,0.48,0.412,0.616,0.54,0
PB_121043_PB_126349,0.339,0.374,0.233,0.389,NaN,0.226,0.41,0.375,0.442,0.341,0.216,0.14,0.331,0.334,0.275,0.521,0.558,0.268,0.222,0.213,0.481,0.288,0
PB_121043_PB_126718,0.52,0.421,0.432,0.425,NaN,0.182,0.441,0.491,0.461,0.498,0.289,0.339,0.665,0.282,0.214,0.45,0.675,0.318,0.466,0.435,0.691,0.592,0
PB_121043_PB_127422,0.372,0.398,0.258,0.41,NaN,0.225,0.415,0.418,0.44,0.391,0.22,0.159,0.354,0.319,0.242,0.495,0.558,0.267,0.266,0.247,0.5,0.338,0
PB_121043_PB_127790,0.39,0.397,0.363,0.412,NaN,0.236,0.52,0.469,0.48,0.438,0.251,0.26,0.523,0.255,0.125,0.401,0.54,0.317,0.356,0.44,0.625,0.553,0
PB_121043_PB_129134,0.451,0.407,0.373,0.415,NaN,0.16,0.485,0.486,0.493,0.465,0.27,0.338,0.584,0.256,0.19,0.383,0.543,0.317,0.409,0.435,0.684,0.588,0
PB_121043_PB_204314,0.402,0.368,0.3,0.403,NaN,0.237,0.464,0.42,0.49,0.374,0.273,0.259,0.63,0.268,0.152,0.371,0.46,0.315,0.338,0.392,0.616,0.592,0
PB_121043_PB_204374,0.435,0.385,0.276,0.407,NaN,0.245,0.473,0.427,0.496,0.359,0.276,0.289,0.639,0.263,0.181,0.361,0.455,0.316,0.356,0.399,0.635,0.596,0
PB_121043_PB_204788,0.331,0.288,0.333,0.354,NaN,0.221,0.411,0.428,0.485,0.375,0.27,0.196,0.587,0.273,0.142,0.358,0.433,0.314,0.323,0.336,0.583,0.546,0
PB_121043_PB_205692,0.35,0.282,0.386,0.346,NaN,0.222,0.426,0.443,0.49,0.369,0.265,0.25,0.601,0.263,0.144,0.326,0.451,0.316,0.359,0.231,0.631,0.528,0
PB_121043_PB_206643,0.33,0.265,0.242,0.335,NaN,0.207,0.444,0.332,0.447,0.293,0.214,0.236,0.651,0.263,0.133,0.371,0.407,0.316,0.282,0.197,0.681,0.536,0
PB_121043_PB_207199,0.309,0.325,0.213,0.311,0.356,0.23,0.397,0.263,0.257,0.285,0.22,0.195,0.503,0.262,0.124,0.239,0.391,0.313,0.389,0.097,0.518,0.393,0
PB_121043_PB_207355,0.355,0.296,0.264,0.357,NaN,0.203,0.469,0.361,0.462,0.301,0.235,0.279,0.666,0.262,0.17,0.385,0.407,0.313,0.318,0.238,0.708,0.566,0
PB_121043_PB_207663,0.362,0.345,0.288,0.394,NaN,0.204,0.5,0.362,0.447,0.299,0.24,0.255,0.66,0.258,0.159,0.434,0.395,0.307,0.319,0.228,0.735,0.602,0
PB_121043_PB_208320,0.318,0.32,0.234,0.327,0.333,0.238,0.381,0.266,0.291,0.288,0.222,0.174,0.519,0.264,0.141,0.245,0.391,0.312,0.388,0.091,0.542,0.412,0
PB_121043_PB_208869,0.399,0.418,0.329,0.432,NaN,0.217,0.53,0.347,0.453,0.296,0.263,0.265,0.672,0.266,0.163,0.432,0.389,0.307,0.389,0.128,0.758,0.614,0
PB_121043_PB_209087,0.328,0.299,0.215,0.362,NaN,0.215,0.436,0.289,0.368,0.296,0.219,0.171,0.722,0.263,0.175,0.346,0.386,0.313,0.287,0.073,0.748,0.588,0
PB_121043_PB_209220,0.357,0.351,0.262,0.398,NaN,0.219,0.488,0.331,0.397,0.317,0.241,0.191,0.733,0.257,0.192,0.392,0.379,0.314,0.318,0.066,0.765,0.613,0
PB_121043_PB_209826,0.442,0.45,0.297,0.453,NaN,0.259,0.6,0.339,0.366,0.319,0.262,0.251,0.757,0.261,0.149,0.441,0.41,0.308,0.419,0.261,0.772,0.627,0
PB_121500_PB_125711,0.282,0.292,0.263,0.265,NaN,0.148,0.067,0.325,0.134,0.459,0.398,0.219,0.093,0.454,0.176,0.26,0.295,0.299,0.163,0.201,0.124,0.177,0
PB_121500_PB_126718,0.294,0.289,0.266,0.26,NaN,0.313,0.241,0.353,0.2,0.451,0.278,0.302,0.214,0.087,0.197,0.169,0.29,0.302,0.201,0.209,0.267,0.154,0
PB_121500_PB_129134,0.23,0.263,0.201,0.234,NaN,0.146,0.115,0.344,0.236,0.417,0.261,0.305,0.122,0.068,0.192,0.13,0.27,0.22,0.127,0.207,0.203,0.161,0
PB_121843_PB_208869,0.274,0.297,0.208,0.306,NaN,0.181,0.154,0.296,0.269,0.237,0.16,0.244,0.241,0.103,0.105,0.237,0.245,0.094,0.161,0.095,0.324,0.22,0
PB_121876_PB_208186,0.31,0.295,0.201,0.328,NaN,0.139,0.309,0.395,0.414,0.343,0.282,0.226,0.445,0.126,0.16,0.297,0.232,0.18,0.311,0.262,0.494,0.475,0
PB_121975_PB_123921,0.367,0.317,0.24,0.334,NaN,0.035,0.247,0.507,0.358,0.556,0.503,0.245,0.216,0.381,0.153,0.304,0.456,0.229,0.383,0.346,0.353,0.318,0
PB_121975_PB_125711,0.435,0.353,0.325,0.37,NaN,0.11,0.313,0.533,0.346,0.611,0.507,0.218,0.337,0.507,0.277,0.418,0.528,0.223,0.44,0.435,0.452,0.422,0
PB_121975_PB_126718,0.441,0.354,0.325,0.355,NaN,0.199,0.264,0.52,0.413,0.535,0.314,0.31,0.464,0.152,0.198,0.315,0.481,0.232,0.427,0.465,0.491,0.41,0
PB_121975_PB_127790,0.343,0.333,0.253,0.341,NaN,0.117,0.332,0.505,0.424,0.461,0.28,0.235,0.332,0.125,0.098,0.296,0.424,0.193,0.316,0.47,0.437,0.369,0
PB_121975_PB_129134,0.38,0.344,0.262,0.342,NaN,0.044,0.304,0.52,0.427,0.488,0.3,0.309,0.389,0.12,0.173,0.268,0.425,0.197,0.371,0.468,0.467,0.403,0
PB_121975_PB_204788,0.262,0.222,0.221,0.307,NaN,0.141,0.221,0.465,0.418,0.41,0.289,0.187,0.377,0.131,0.056,0.243,0.3,0.182,0.278,0.371,0.367,0.38,0
PB_121975_PB_205692,0.271,0.218,0.276,0.298,NaN,0.124,0.241,0.478,0.421,0.413,0.291,0.231,0.393,0.124,0.132,0.219,0.228,0.188,0.316,0.268,0.405,0.363,0
PB_121975_PB_208869,0.335,0.361,0.218,0.374,NaN,0.146,0.337,0.382,0.419,0.316,0.288,0.232,0.463,0.129,0.138,0.315,0.292,0.177,0.339,0.164,0.504,0.443,0
PB_122002_PB_208186,0.311,0.296,0.202,0.328,NaN,0.139,0.309,0.395,0.414,0.343,0.282,0.226,0.445,0.126,0.16,0.297,0.232,0.18,0.311,0.262,0.494,0.475,0
