network,ks_cmi,ks_gpp,ks_led,bc_lcc,Caribou,AllBirds,ForestBirds,AllWaterfowl,CavityNesters,GroundNesters,OverwaterNesters,blbw,boch,brcr,btnw,cawa,cmwa,osfl,pigr,rubl,swth,wwcr,rep
PB_188507_PB_63248_PB_182102,0.08,0.095,0.048,0.136,0.095,0.093,0.106,0.119,0.267,0.079,0.125,0.186,0.185,0.083,0.053,0.195,0.034,0.17,0.17,0.133,0.152,0.155,1
PB_188507_PB_63248_PB_182215,0.081,0.095,0.048,0.136,0.095,0.094,0.11,0.096,0.27,0.053,0.128,0.187,0.181,0.056,0.057,0.19,0.03,0.151,0.169,0.135,0.153,0.15,1
PB_188507_PB_63248_PB_182953,0.081,0.095,0.048,0.136,0.095,0.095,0.113,0.09,0.269,0.047,0.128,0.188,0.18,0.057,0.051,0.191,0.037,0.148,0.172,0.136,0.153,0.154,1
PB_188507_PB_63248_PB_182990,0.082,0.095,0.048,0.135,0.095,0.094,0.112,0.089,0.268,0.046,0.128,0.187,0.178,0.056,0.052,0.191,0.038,0.148,0.171,0.134,0.153,0.153,1
PB_188507_PB_63248_PB_183097,0.079,0.103,0.045,0.136,0.095,0.122,0.141,0.055,0.265,0.039,0.126,0.207,0.181,0.06,0.057,0.185,0.062,0.144,0.192,0.136,0.158,0.177,1
PB_188507_PB_63248_PB_183140,0.078,0.103,0.046,0.136,0.095,0.12,0.141,0.057,0.267,0.04,0.128,0.207,0.183,0.057,0.058,0.186,0.058,0.143,0.192,0.136,0.158,0.175,1
PB_188507_PB_63248_PB_184020,0.082,0.112,0.046,0.144,0.095,0.132,0.145,0.044,0.263,0.041,0.125,0.209,0.177,0.075,0.054,0.181,0.074,0.143,0.189,0.138,0.163,0.178,1
PB_188874_PB_63248_PB_181389,0.089,0.073,0.026,0.123,0.156,0.08,0.081,0.09,0.287,0.059,0.111,0.189,0.16,0.074,0.06,0.202,0.031,0.164,0.165,0.119,0.127,0.148,1
PB_188874_PB_63248_PB_182434,0.09,0.073,0.026,0.127,0.156,0.088,0.086,0.121,0.292,0.089,0.115,0.189,0.171,0.079,0.061,0.204,0.037,0.168,0.173,0.128,0.138,0.166,1
PB_188874_PB_63248_PB_182953,0.09,0.072,0.026,0.123,0.156,0.08,0.081,0.09,0.287,0.059,0.111,0.187,0.158,0.074,0.06,0.202,0.031,0.164,0.163,0.119,0.127,0.148,1
PB_188874_PB_63248_PB_182990,0.09,0.072,0.025,0.122,0.156,0.079,0.082,0.089,0.286,0.058,0.111,0.187,0.157,0.073,0.06,0.201,0.032,0.163,0.162,0.118,0.127,0.147,1
PB_188874_PB_63248_PB_183097,0.087,0.083,0.023,0.12,0.156,0.112,0.114,0.062,0.283,0.04,0.109,0.208,0.164,0.075,0.054,0.197,0.06,0.16,0.184,0.12,0.13,0.171,1
PB_188874_PB_63248_PB_183140,0.087,0.083,0.023,0.121,0.156,0.109,0.11,0.063,0.285,0.041,0.111,0.208,0.167,0.075,0.053,0.197,0.056,0.161,0.184,0.12,0.13,0.169,1
PB_188874_PB_63248_PB_183246,0.088,0.084,0.022,0.12,0.156,0.111,0.113,0.061,0.281,0.04,0.108,0.207,0.161,0.075,0.055,0.195,0.06,0.159,0.181,0.118,0.128,0.169,1
PB_188874_PB_63248_PB_184020,0.09,0.092,0.023,0.121,0.156,0.126,0.127,0.053,0.281,0.043,0.108,0.211,0.161,0.076,0.058,0.193,0.072,0.159,0.181,0.121,0.138,0.172,1
PB_190098_PB_63248_PB_180944,0.145,0.11,0.111,0.155,0.166,0.158,0.165,0.138,0.316,0.064,0.191,0.221,0.218,0.201,0.063,0.239,0.066,0.174,0.156,0.123,0.283,0.119,1
PB_190098_PB_63248_PB_182102,0.157,0.109,0.111,0.153,0.166,0.16,0.167,0.139,0.296,0.078,0.167,0.222,0.209,0.187,0.062,0.223,0.057,0.19,0.156,0.125,0.285,0.131,1
PB_63248_PB_180944_PB_181389,0.132,0.065,0.014,0.053,NaN,0.053,0.11,0.089,0.053,0.125,0.078,0.063,0.119,0.183,0.094,0.123,0.08,0.076,0.142,0.151,0.169,0.136,1
PB_63248_PB_180944_PB_182215,0.129,0.069,0.014,0.056,NaN,0.065,0.11,0.097,0.054,0.133,0.078,0.051,0.119,0.191,0.088,0.122,0.074,0.08,0.142,0.151,0.169,0.136,1
PB_63248_PB_180944_PB_182434,0.136,0.085,0.014,0.062,NaN,0.055,0.109,0.133,0.069,0.163,0.08,0.051,0.118,0.201,0.092,0.126,0.067,0.082,0.14,0.15,0.182,0.133,1
PB_63248_PB_180944_PB_182953,0.131,0.068,0.014,0.053,NaN,0.053,0.11,0.089,0.053,0.128,0.078,0.06,0.119,0.183,0.094,0.123,0.08,0.076,0.142,0.151,0.169,0.136,1
PB_63248_PB_180944_PB_183140,0.131,0.049,0.015,0.044,NaN,0.047,0.113,0.073,0.043,0.084,0.092,0.081,0.122,0.168,0.098,0.118,0.088,0.069,0.135,0.154,0.156,0.138,1
PB_63248_PB_180944_PB_184020,0.139,0.054,0.015,0.039,NaN,0.052,0.114,0.067,0.043,0.076,0.106,0.074,0.124,0.158,0.096,0.112,0.096,0.066,0.137,0.155,0.15,0.14,1
PB_63248_PB_180944_PB_184305,0.131,0.039,0.016,0.037,NaN,0.058,0.116,0.06,0.049,0.066,0.125,0.066,0.127,0.159,0.1,0.114,0.089,0.063,0.137,0.157,0.142,0.141,1
PB_63248_PB_180944_PB_184510,0.131,0.039,0.016,0.037,NaN,0.058,0.116,0.06,0.05,0.066,0.124,0.067,0.127,0.159,0.1,0.115,0.088,0.063,0.137,0.157,0.143,0.141,1
PB_63248_PB_181389_PB_182102,0.149,0.062,0.014,0.045,NaN,0.032,0.109,0.11,0.042,0.128,0.098,0.07,0.123,0.166,0.086,0.1,0.101,0.1,0.138,0.15,0.174,0.133,1
PB_63248_PB_182102_PB_182215,0.147,0.067,0.014,0.047,NaN,0.037,0.109,0.117,0.046,0.136,0.099,0.059,0.123,0.174,0.081,0.098,0.091,0.103,0.138,0.15,0.173,0.133,1
PB_63248_PB_182102_PB_182434,0.153,0.082,0.014,0.049,NaN,0.028,0.108,0.142,0.066,0.17,0.09,0.063,0.122,0.186,0.084,0.102,0.088,0.105,0.136,0.149,0.188,0.13,1
PB_63248_PB_182102_PB_182953,0.148,0.065,0.014,0.045,NaN,0.032,0.109,0.11,0.042,0.131,0.098,0.07,0.123,0.166,0.086,0.1,0.101,0.1,0.138,0.15,0.174,0.133,1
PB_63248_PB_182102_PB_183140,0.147,0.047,0.015,0.038,NaN,0.043,0.112,0.094,0.036,0.105,0.125,0.087,0.127,0.154,0.09,0.093,0.108,0.091,0.131,0.153,0.16,0.135,1
PB_63248_PB_182102_PB_184020,0.149,0.051,0.015,0.04,NaN,0.048,0.113,0.087,0.047,0.097,0.137,0.084,0.129,0.144,0.088,0.089,0.115,0.086,0.133,0.154,0.154,0.137,1
PB_63248_PB_182102_PB_184305,0.139,0.037,0.016,0.043,NaN,0.055,0.115,0.08,0.062,0.089,0.154,0.088,0.133,0.146,0.093,0.085,0.108,0.082,0.134,0.156,0.146,0.139,1
PB_63248_PB_182102_PB_184510,0.138,0.037,0.016,0.042,NaN,0.055,0.115,0.08,0.062,0.089,0.153,0.088,0.133,0.146,0.092,0.085,0.107,0.082,0.134,0.156,0.146,0.139,1
PB_67005_PB_180944_PB_181389,0.107,0.083,0.006,0.078,NaN,0.051,0.067,0.172,0.137,0.183,0.12,0.051,0.08,0.154,0.079,0.1,0.064,0.065,0.085,0.099,0.156,0.099,1
PB_67005_PB_180944_PB_183140,0.106,0.069,0.005,0.068,NaN,0.044,0.071,0.139,0.113,0.147,0.105,0.064,0.084,0.14,0.082,0.094,0.061,0.058,0.081,0.103,0.144,0.103,1
PB_67005_PB_181061_PB_181389,0.109,0.078,0.007,0.079,NaN,0.042,0.066,0.17,0.134,0.182,0.121,0.057,0.082,0.142,0.079,0.102,0.061,0.074,0.083,0.096,0.163,0.096,1
PB_67005_PB_181061_PB_182434,0.112,0.097,0.007,0.087,NaN,0.052,0.065,0.221,0.142,0.234,0.126,0.056,0.097,0.158,0.077,0.104,0.053,0.078,0.08,0.095,0.174,0.094,1
PB_67005_PB_181061_PB_182953,0.108,0.081,0.007,0.079,NaN,0.042,0.066,0.17,0.134,0.182,0.121,0.054,0.08,0.142,0.079,0.102,0.061,0.074,0.083,0.096,0.163,0.096,1
PB_67005_PB_181061_PB_182990,0.109,0.081,0.007,0.078,NaN,0.041,0.066,0.168,0.133,0.179,0.12,0.054,0.078,0.141,0.079,0.101,0.063,0.073,0.083,0.097,0.162,0.096,1
PB_67005_PB_181061_PB_183140,0.108,0.065,0.006,0.068,NaN,0.028,0.069,0.137,0.11,0.145,0.106,0.073,0.082,0.128,0.084,0.096,0.07,0.057,0.078,0.101,0.151,0.1,1
PB_67005_PB_181061_PB_184020,0.109,0.069,0.005,0.062,NaN,0.025,0.071,0.122,0.099,0.13,0.1,0.065,0.084,0.119,0.083,0.092,0.078,0.054,0.081,0.103,0.145,0.103,1
PB_67005_PB_181061_PB_184305,0.099,0.054,0.006,0.06,NaN,0.033,0.074,0.109,0.087,0.114,0.092,0.067,0.087,0.123,0.087,0.087,0.072,0.051,0.081,0.105,0.137,0.106,1
PB_67005_PB_181061_PB_184510,0.099,0.055,0.006,0.059,NaN,0.032,0.074,0.109,0.087,0.115,0.092,0.067,0.087,0.124,0.087,0.087,0.071,0.051,0.081,0.105,0.138,0.106,1
PB_67005_PB_181389_PB_182215,0.126,0.07,0.009,0.073,NaN,0.064,0.071,0.17,0.133,0.18,0.119,0.077,0.089,0.113,0.078,0.086,0.079,0.097,0.078,0.092,0.177,0.09,1
PB_67005_PB_181389_PB_182953,0.126,0.069,0.01,0.073,NaN,0.07,0.077,0.166,0.137,0.176,0.123,0.085,0.092,0.108,0.079,0.088,0.086,0.101,0.082,0.092,0.18,0.088,1
PB_67005_PB_181389_PB_182990,0.127,0.069,0.01,0.072,NaN,0.068,0.076,0.164,0.136,0.174,0.122,0.086,0.09,0.107,0.078,0.088,0.088,0.101,0.08,0.092,0.179,0.089,1
PB_67005_PB_181389_PB_184020,0.127,0.059,0.006,0.062,NaN,0.043,0.067,0.119,0.103,0.126,0.102,0.101,0.091,0.091,0.083,0.078,0.101,0.071,0.075,0.098,0.16,0.096,1
PB_67005_PB_181389_PB_184305,0.112,0.045,0.006,0.06,NaN,0.045,0.069,0.104,0.09,0.11,0.094,0.103,0.094,0.099,0.087,0.071,0.094,0.065,0.076,0.1,0.152,0.1,1
PB_67005_PB_181389_PB_184510,0.112,0.045,0.006,0.059,NaN,0.046,0.069,0.104,0.09,0.11,0.094,0.102,0.094,0.099,0.087,0.072,0.093,0.065,0.076,0.1,0.152,0.1,1
PB_67005_PB_182102_PB_182434,0.128,0.099,0.007,0.075,NaN,0.048,0.065,0.223,0.112,0.242,0.107,0.054,0.082,0.155,0.076,0.085,0.056,0.107,0.081,0.096,0.17,0.093,1
PB_67005_PB_182102_PB_182953,0.123,0.083,0.007,0.066,NaN,0.038,0.066,0.176,0.105,0.194,0.103,0.06,0.083,0.137,0.073,0.083,0.072,0.103,0.084,0.097,0.161,0.096,1
PB_67005_PB_182102_PB_183140,0.123,0.067,0.006,0.059,NaN,0.023,0.07,0.146,0.086,0.161,0.09,0.071,0.088,0.124,0.075,0.076,0.08,0.084,0.079,0.101,0.148,0.1,1
PB_67005_PB_182102_PB_184020,0.124,0.071,0.006,0.054,NaN,0.028,0.072,0.136,0.078,0.146,0.085,0.075,0.09,0.115,0.076,0.074,0.087,0.074,0.081,0.103,0.143,0.103,1
PB_67005_PB_182102_PB_184305,0.111,0.056,0.006,0.053,NaN,0.035,0.075,0.125,0.07,0.133,0.087,0.079,0.092,0.122,0.078,0.068,0.081,0.067,0.082,0.106,0.135,0.106,1
PB_67005_PB_182102_PB_184510,0.111,0.056,0.006,0.053,NaN,0.034,0.074,0.126,0.071,0.134,0.086,0.079,0.092,0.122,0.078,0.068,0.081,0.068,0.082,0.106,0.136,0.106,1
PB_67005_PB_182215_PB_182953,0.125,0.072,0.009,0.073,NaN,0.064,0.071,0.17,0.133,0.18,0.119,0.075,0.086,0.113,0.078,0.086,0.079,0.097,0.078,0.092,0.177,0.09,1
PB_67005_PB_182215_PB_182990,0.126,0.072,0.009,0.073,NaN,0.063,0.07,0.168,0.131,0.178,0.118,0.076,0.086,0.112,0.079,0.086,0.08,0.096,0.079,0.092,0.176,0.09,1
PB_67005_PB_182215_PB_184020,0.127,0.061,0.006,0.061,NaN,0.037,0.067,0.121,0.097,0.128,0.098,0.093,0.092,0.095,0.077,0.076,0.095,0.067,0.076,0.099,0.156,0.098,1
PB_67005_PB_182215_PB_184305,0.112,0.047,0.006,0.058,NaN,0.036,0.07,0.107,0.085,0.114,0.09,0.094,0.095,0.102,0.079,0.069,0.089,0.06,0.077,0.101,0.148,0.101,1
PB_67005_PB_182215_PB_184510,0.112,0.047,0.006,0.058,NaN,0.037,0.069,0.107,0.085,0.114,0.091,0.094,0.095,0.103,0.079,0.069,0.088,0.061,0.077,0.101,0.149,0.101,1
PB_67005_PB_182953_PB_182990,0.126,0.07,0.01,0.073,NaN,0.07,0.077,0.166,0.137,0.176,0.123,0.085,0.089,0.108,0.078,0.088,0.086,0.101,0.079,0.092,0.18,0.088,1
PB_67005_PB_182953_PB_183140,0.125,0.055,0.007,0.064,NaN,0.053,0.071,0.133,0.112,0.14,0.108,0.098,0.089,0.095,0.084,0.081,0.094,0.081,0.083,0.096,0.166,0.094,1
PB_67005_PB_182953_PB_184020,0.128,0.06,0.006,0.061,NaN,0.042,0.067,0.117,0.102,0.124,0.101,0.102,0.091,0.091,0.083,0.078,0.103,0.071,0.075,0.098,0.159,0.097,1
PB_67005_PB_183097_PB_183140,0.131,0.047,0.007,0.07,NaN,0.077,0.098,0.111,0.126,0.116,0.12,0.129,0.095,0.079,0.084,0.08,0.111,0.094,0.107,0.092,0.183,0.088,1
PB_67005_PB_183140_PB_184020,0.129,0.05,0.007,0.069,NaN,0.073,0.088,0.099,0.117,0.101,0.115,0.131,0.089,0.075,0.084,0.078,0.116,0.083,0.096,0.093,0.176,0.09,1
PB_67005_PB_183140_PB_184305,0.112,0.037,0.006,0.071,NaN,0.08,0.093,0.084,0.103,0.079,0.106,0.132,0.092,0.082,0.09,0.072,0.107,0.076,0.081,0.096,0.177,0.094,1
PB_67005_PB_183140_PB_184510,0.112,0.037,0.006,0.07,NaN,0.081,0.093,0.085,0.104,0.08,0.106,0.131,0.092,0.083,0.09,0.072,0.106,0.077,0.082,0.096,0.177,0.094,1
PB_67005_PB_184020_PB_184305,0.122,0.049,0.006,0.084,NaN,0.102,0.113,0.07,0.095,0.06,0.102,0.155,0.097,0.069,0.087,0.068,0.128,0.093,0.076,0.096,0.184,0.094,1
PB_67005_PB_184020_PB_184510,0.122,0.049,0.006,0.083,NaN,0.102,0.113,0.07,0.095,0.06,0.103,0.155,0.097,0.069,0.087,0.068,0.127,0.093,0.077,0.095,0.183,0.093,1
PB_67005_PB_184708_PB_180944,0.119,0.032,0.096,0.082,0.849,0.054,0.08,0.164,0.16,0.146,0.191,0.134,0.107,0.167,0.099,0.107,0.05,0.103,0.099,0.12,0.094,0.111,1
PB_67005_PB_184708_PB_182102,0.131,0.032,0.096,0.081,0.849,0.052,0.079,0.165,0.135,0.156,0.166,0.136,0.11,0.153,0.093,0.088,0.067,0.119,0.097,0.12,0.096,0.109,1
PB_67005_PB_184708_PB_182215,0.143,0.035,0.097,0.082,0.849,0.052,0.079,0.142,0.139,0.13,0.169,0.144,0.115,0.124,0.102,0.084,0.089,0.098,0.098,0.119,0.097,0.11,1
PB_67005_PB_184708_PB_183140,0.147,0.064,0.094,0.097,0.849,0.064,0.079,0.121,0.134,0.093,0.169,0.181,0.118,0.096,0.121,0.083,0.111,0.091,0.092,0.119,0.105,0.109,1
PB_67005_PB_184708_PB_184020,0.153,0.074,0.094,0.106,0.849,0.083,0.088,0.116,0.131,0.087,0.165,0.186,0.121,0.082,0.118,0.081,0.125,0.093,0.093,0.119,0.108,0.109,1
PB_67005_PB_184971_PB_180944,0.194,0.077,0.162,0.157,0.869,0.103,0.104,0.268,0.259,0.25,0.293,0.195,0.107,0.26,0.099,0.242,0.116,0.196,0.084,0.095,0.139,0.089,1
PB_67005_PB_184971_PB_181061,0.193,0.077,0.163,0.158,0.869,0.104,0.105,0.264,0.255,0.245,0.289,0.199,0.107,0.25,0.102,0.239,0.104,0.196,0.082,0.091,0.125,0.087,1
PB_67005_PB_185564_PB_180944,0.097,0.079,0.127,0.161,0.683,0.057,0.076,0.322,0.339,0.308,0.327,0.195,0.219,0.204,0.068,0.249,0.111,0.2,0.141,0.123,0.228,0.081,1
PB_67005_PB_185564_PB_182102,0.109,0.079,0.127,0.161,0.683,0.064,0.078,0.32,0.31,0.308,0.3,0.197,0.209,0.19,0.074,0.238,0.078,0.208,0.136,0.094,0.231,0.09,1
PB_67005_PB_185564_PB_182215,0.119,0.08,0.128,0.168,0.683,0.081,0.082,0.297,0.311,0.281,0.302,0.203,0.204,0.161,0.078,0.234,0.069,0.197,0.138,0.089,0.232,0.087,1
PB_67005_PB_185564_PB_182953,0.12,0.082,0.127,0.169,0.683,0.09,0.09,0.292,0.312,0.275,0.302,0.209,0.203,0.155,0.078,0.235,0.067,0.196,0.139,0.084,0.232,0.088,1
PB_67005_PB_185564_PB_182990,0.121,0.081,0.127,0.169,0.683,0.089,0.09,0.291,0.311,0.274,0.301,0.208,0.202,0.154,0.077,0.234,0.067,0.195,0.138,0.084,0.231,0.087,1
PB_67005_PB_185564_PB_183140,0.121,0.111,0.125,0.183,0.683,0.122,0.122,0.266,0.31,0.243,0.302,0.235,0.206,0.133,0.088,0.233,0.067,0.194,0.161,0.072,0.246,0.098,1
PB_67005_PB_185564_PB_184020,0.127,0.122,0.125,0.193,0.683,0.137,0.138,0.253,0.306,0.229,0.297,0.237,0.201,0.115,0.084,0.231,0.067,0.193,0.157,0.07,0.249,0.1,1
PB_67005_PB_185652_PB_180944,0.097,0.073,0.112,0.179,0.623,0.097,0.121,0.318,0.349,0.285,0.33,0.201,0.229,0.194,0.072,0.243,0.104,0.197,0.146,0.132,0.246,0.086,1
PB_67005_PB_185652_PB_182102,0.11,0.072,0.112,0.179,0.623,0.1,0.124,0.309,0.32,0.286,0.302,0.203,0.219,0.181,0.082,0.232,0.07,0.207,0.141,0.104,0.248,0.095,1
PB_67005_PB_185652_PB_182215,0.12,0.08,0.112,0.18,0.623,0.101,0.125,0.287,0.322,0.258,0.304,0.205,0.215,0.152,0.086,0.228,0.064,0.194,0.142,0.098,0.25,0.092,1
PB_67005_PB_185652_PB_182990,0.122,0.082,0.111,0.179,0.623,0.101,0.125,0.28,0.321,0.252,0.303,0.208,0.213,0.145,0.081,0.228,0.062,0.192,0.143,0.094,0.249,0.092,1
PB_67005_PB_185652_PB_183140,0.123,0.112,0.109,0.193,0.623,0.131,0.142,0.251,0.32,0.22,0.304,0.234,0.218,0.124,0.082,0.226,0.06,0.191,0.166,0.078,0.259,0.103,1
PB_67005_PB_188507_PB_181061,0.065,0.088,0.057,0.166,0.095,0.11,0.13,0.164,0.343,0.107,0.19,0.192,0.208,0.068,0.058,0.194,0.048,0.168,0.178,0.156,0.14,0.176,1
PB_67005_PB_188507_PB_182102,0.07,0.087,0.057,0.157,0.095,0.108,0.129,0.169,0.317,0.119,0.169,0.191,0.196,0.066,0.065,0.182,0.044,0.186,0.174,0.154,0.139,0.177,1
PB_67005_PB_188507_PB_182990,0.072,0.086,0.056,0.154,0.095,0.109,0.129,0.14,0.32,0.084,0.172,0.192,0.19,0.067,0.065,0.178,0.035,0.169,0.175,0.155,0.14,0.175,1
PB_67005_PB_188507_PB_183097,0.069,0.096,0.054,0.155,0.095,0.124,0.147,0.106,0.314,0.048,0.171,0.203,0.191,0.07,0.059,0.173,0.063,0.165,0.197,0.156,0.155,0.186,1
PB_67005_PB_188507_PB_183140,0.069,0.095,0.054,0.155,0.095,0.121,0.147,0.108,0.317,0.049,0.173,0.203,0.193,0.069,0.057,0.174,0.059,0.163,0.197,0.156,0.155,0.184,1
PB_67005_PB_188507_PB_183246,0.07,0.098,0.053,0.154,0.095,0.121,0.144,0.104,0.312,0.048,0.169,0.202,0.189,0.07,0.06,0.172,0.063,0.166,0.194,0.154,0.153,0.184,1
PB_67005_PB_188507_PB_184020,0.071,0.106,0.054,0.156,0.095,0.133,0.15,0.095,0.31,0.039,0.169,0.204,0.189,0.079,0.064,0.169,0.076,0.164,0.194,0.158,0.16,0.186,1
PB_67005_PB_188874_PB_181389,0.079,0.065,0.034,0.145,0.156,0.081,0.09,0.137,0.332,0.098,0.153,0.19,0.168,0.085,0.072,0.19,0.033,0.177,0.17,0.134,0.114,0.163,1
PB_67005_PB_188874_PB_182215,0.079,0.065,0.034,0.145,0.156,0.072,0.089,0.143,0.331,0.105,0.153,0.188,0.168,0.085,0.077,0.188,0.035,0.179,0.165,0.134,0.114,0.162,1
PB_67005_PB_188874_PB_182434,0.079,0.065,0.034,0.149,0.156,0.089,0.097,0.168,0.339,0.128,0.157,0.192,0.179,0.09,0.073,0.192,0.048,0.185,0.178,0.143,0.125,0.176,1
PB_67005_PB_188874_PB_182953,0.079,0.065,0.034,0.144,0.156,0.081,0.09,0.137,0.332,0.098,0.153,0.19,0.167,0.085,0.072,0.19,0.033,0.178,0.168,0.134,0.114,0.163,1
PB_67005_PB_188874_PB_182990,0.08,0.065,0.034,0.144,0.156,0.08,0.089,0.136,0.33,0.097,0.152,0.189,0.166,0.085,0.072,0.189,0.033,0.177,0.167,0.133,0.114,0.162,1
PB_67005_PB_188874_PB_183097,0.077,0.077,0.031,0.14,0.156,0.113,0.114,0.102,0.325,0.06,0.151,0.203,0.171,0.086,0.066,0.184,0.061,0.172,0.189,0.135,0.127,0.179,1
PB_67005_PB_188874_PB_183140,0.076,0.076,0.031,0.142,0.156,0.109,0.112,0.105,0.328,0.062,0.153,0.203,0.173,0.086,0.065,0.185,0.057,0.17,0.189,0.135,0.127,0.177,1
PB_67005_PB_188874_PB_183246,0.078,0.078,0.031,0.139,0.156,0.112,0.114,0.1,0.323,0.059,0.149,0.201,0.168,0.087,0.067,0.183,0.062,0.172,0.187,0.133,0.125,0.177,1
PB_67005_PB_188874_PB_184020,0.079,0.086,0.031,0.14,0.156,0.126,0.127,0.092,0.323,0.049,0.149,0.204,0.168,0.087,0.07,0.181,0.074,0.171,0.186,0.137,0.139,0.18,1
PB_67005_PB_190098_PB_180944,0.129,0.103,0.119,0.177,0.166,0.172,0.184,0.192,0.358,0.101,0.248,0.221,0.233,0.18,0.069,0.224,0.066,0.176,0.162,0.147,0.272,0.138,1
PB_67005_PB_190098_PB_181061,0.131,0.103,0.12,0.175,0.166,0.177,0.188,0.186,0.351,0.098,0.244,0.224,0.236,0.169,0.068,0.224,0.056,0.176,0.168,0.152,0.275,0.145,1
PB_67005_PB_190098_PB_182102,0.14,0.102,0.119,0.172,0.166,0.175,0.186,0.19,0.328,0.113,0.214,0.223,0.224,0.166,0.075,0.21,0.038,0.194,0.162,0.15,0.274,0.149,1
PB_67005_PB_190098_PB_182215,0.15,0.102,0.12,0.174,0.166,0.177,0.188,0.168,0.329,0.087,0.22,0.224,0.221,0.137,0.08,0.206,0.059,0.176,0.162,0.151,0.275,0.144,1
PB_67005_PB_190098_PB_182953,0.151,0.102,0.119,0.174,0.166,0.177,0.189,0.162,0.33,0.081,0.221,0.225,0.219,0.132,0.075,0.207,0.066,0.175,0.165,0.152,0.275,0.146,1
PB_67005_PB_190098_PB_183140,0.152,0.111,0.117,0.189,0.166,0.182,0.196,0.129,0.328,0.048,0.22,0.239,0.221,0.11,0.069,0.203,0.08,0.168,0.186,0.152,0.276,0.159,1
PB_67005_PB_190098_PB_184020,0.158,0.121,0.117,0.198,0.166,0.183,0.198,0.115,0.324,0.038,0.215,0.24,0.217,0.092,0.073,0.198,0.093,0.168,0.183,0.153,0.277,0.162,1
PB_67005_PB_63248_PB_181389,0.133,0.022,0.006,0.076,NaN,0.096,0.097,0.12,0.11,0.133,0.097,0.115,0.114,0.121,0.089,0.112,0.091,0.097,0.105,0.099,0.21,0.096,1
PB_67005_PB_63248_PB_182215,0.131,0.024,0.006,0.077,NaN,0.095,0.092,0.13,0.111,0.144,0.097,0.103,0.114,0.129,0.08,0.11,0.081,0.099,0.098,0.099,0.209,0.096,1
