network,ks_cmi,ks_gpp,ks_led,bc_lcc,Caribou,AllBirds,ForestBirds,AllWaterfowl,CavityNesters,GroundNesters,OverwaterNesters,blbw,boch,brcr,btnw,cawa,cmwa,osfl,pigr,rubl,swth,wwcr,rep
PB_57861_PB_61038_PB_65614,0.163,0.055,0.127,0.094,NaN,0.185,0.071,0.119,0.168,0.143,0.097,0.116,0.115,0.184,0.215,0.207,0.183,0.134,0.107,0.187,0.26,0.186,1
PB_57861_PB_61038_PB_66541,0.162,0.066,0.142,0.114,NaN,0.18,0.054,0.124,0.175,0.146,0.129,0.119,0.079,0.179,0.206,0.202,0.167,0.151,0.118,0.158,0.246,0.173,1
PB_57861_PB_61038_PB_67135,0.161,0.056,0.124,0.091,NaN,0.194,0.06,0.118,0.167,0.142,0.095,0.113,0.11,0.182,0.214,0.204,0.178,0.145,0.111,0.18,0.261,0.182,1
PB_57861_PB_61038_PB_69707,0.191,0.096,0.146,0.115,NaN,0.205,0.07,0.151,0.182,0.163,0.159,0.129,0.08,0.181,0.205,0.204,0.162,0.192,0.123,0.144,0.276,0.17,1
PB_57861_PB_61038_PB_73330,0.162,0.051,0.161,0.18,NaN,0.155,0.073,0.177,0.197,0.191,0.185,0.167,0.065,0.182,0.207,0.219,0.179,0.1,0.096,0.177,0.19,0.171,1
PB_57861_PB_63099_PB_182152,0.188,0.169,0.101,0.164,NaN,0.113,0.111,0.149,0.136,0.13,0.202,0.251,0.165,0.152,0.114,0.205,0.078,0.231,0.174,0.085,0.264,0.141,1
PB_57861_PB_64406_PB_184189,0.141,0.09,0.132,0.091,NaN,0.145,0.073,0.153,0.169,0.18,0.106,0.132,0.069,0.17,0.196,0.175,0.151,0.12,0.1,0.1,0.179,0.145,1
PB_57861_PB_64495_PB_182152,0.141,0.177,0.065,0.14,NaN,0.112,0.141,0.089,0.139,0.114,0.139,0.23,0.178,0.143,0.149,0.173,0.114,0.207,0.187,0.1,0.299,0.193,1
PB_44422_PB_52601_PB_184189,0.315,0.373,0.241,0.339,NaN,0.212,0.136,0.257,0.276,0.292,0.204,0.214,0.093,0.301,0.282,0.288,0.182,0.126,0.176,0.118,0.086,0.183,0
PB_44422_PB_52601_PB_57861,0.338,0.223,0.226,0.254,NaN,0.222,0.092,0.28,0.299,0.316,0.235,0.219,0.111,0.345,0.341,0.33,0.27,0.098,0.201,0.207,0.176,0.276,0
PB_44422_PB_52601_PB_59051,0.526,0.311,0.391,0.226,NaN,0.359,0.105,0.635,0.654,0.668,0.575,0.389,0.153,0.51,0.484,0.507,0.324,0.186,0.325,0.284,0.219,0.381,0
PB_44422_PB_55117_PB_184189,0.315,0.373,0.241,0.339,NaN,0.212,0.136,0.257,0.276,0.292,0.204,0.214,0.093,0.301,0.282,0.288,0.182,0.126,0.176,0.118,0.086,0.183,0
PB_44422_PB_55984_PB_64016,0.278,0.28,0.222,0.272,NaN,0.335,0.151,0.256,0.253,0.277,0.202,0.216,0.106,0.277,0.278,0.288,0.19,0.284,0.249,0.167,0.252,0.167,0
PB_44422_PB_55984_PB_74349,0.28,0.305,0.221,0.257,NaN,0.342,0.155,0.251,0.248,0.272,0.203,0.216,0.095,0.272,0.273,0.283,0.21,0.303,0.244,0.197,0.263,0.163,0
PB_44422_PB_57473_PB_57861,0.376,0.215,0.264,0.219,NaN,0.251,0.075,0.362,0.379,0.395,0.317,0.263,0.131,0.377,0.383,0.376,0.289,0.13,0.231,0.245,0.236,0.325,0
PB_44422_PB_57861_PB_184189,0.302,0.248,0.216,0.271,NaN,0.195,0.088,0.263,0.278,0.297,0.214,0.204,0.102,0.304,0.311,0.299,0.245,0.127,0.176,0.17,0.185,0.245,0
PB_44422_PB_57861_PB_59051,0.378,0.214,0.26,0.218,NaN,0.254,0.075,0.362,0.379,0.394,0.317,0.26,0.133,0.378,0.384,0.377,0.291,0.129,0.23,0.246,0.24,0.327,0
PB_44422_PB_57861_PB_59558,0.366,0.209,0.242,0.214,NaN,0.25,0.074,0.332,0.349,0.365,0.287,0.244,0.132,0.37,0.374,0.367,0.281,0.133,0.231,0.252,0.237,0.318,0
PB_44422_PB_59051_PB_184189,0.404,0.316,0.311,0.254,NaN,0.277,0.092,0.443,0.455,0.479,0.384,0.302,0.127,0.396,0.385,0.399,0.261,0.184,0.258,0.205,0.197,0.305,0
PB_44422_PB_59051_PB_73061,0.296,0.304,0.222,0.239,NaN,0.361,0.166,0.268,0.274,0.297,0.22,0.224,0.088,0.288,0.279,0.301,0.202,0.329,0.259,0.199,0.261,0.168,0
PB_44422_PB_59558_PB_184189,0.4,0.271,0.279,0.217,NaN,0.261,0.078,0.393,0.414,0.429,0.346,0.277,0.153,0.403,0.397,0.394,0.296,0.156,0.239,0.242,0.24,0.34,0
PB_44422_PB_64016_PB_182152,0.326,0.407,0.209,0.39,NaN,0.156,0.109,0.25,0.195,0.258,0.243,0.392,0.187,0.264,0.107,0.422,0.199,0.373,0.258,0.302,0.181,0.077,0
PB_52601_PB_55117_PB_184189,0.331,0.386,0.255,0.344,NaN,0.236,0.145,0.257,0.276,0.292,0.204,0.228,0.096,0.32,0.298,0.303,0.193,0.125,0.184,0.131,0.09,0.201,0
PB_52601_PB_55117_PB_59558,0.414,0.267,0.289,0.211,NaN,0.271,0.077,0.41,0.431,0.446,0.362,0.288,0.158,0.42,0.411,0.408,0.309,0.143,0.241,0.258,0.248,0.358,0
PB_52601_PB_55984_PB_182152,0.27,0.42,0.218,0.325,NaN,0.191,0.122,0.349,0.348,0.372,0.296,0.244,0.172,0.307,0.282,0.277,0.159,0.271,0.323,0.136,0.24,0.287,0
PB_52601_PB_55984_PB_184189,0.39,0.313,0.309,0.274,NaN,0.26,0.093,0.393,0.398,0.425,0.342,0.292,0.123,0.385,0.378,0.382,0.264,0.159,0.246,0.192,0.192,0.289,0
PB_52601_PB_55984_PB_57473,0.503,0.287,0.382,0.231,NaN,0.329,0.094,0.579,0.59,0.617,0.52,0.37,0.153,0.492,0.471,0.48,0.333,0.143,0.301,0.292,0.245,0.388,0
PB_52601_PB_55984_PB_65925,0.272,0.3,0.22,0.26,NaN,0.334,0.152,0.247,0.245,0.267,0.198,0.212,0.088,0.271,0.269,0.279,0.206,0.297,0.243,0.186,0.255,0.166,0
PB_52601_PB_57473_PB_57861,0.372,0.217,0.262,0.223,NaN,0.249,0.074,0.352,0.371,0.386,0.306,0.26,0.125,0.376,0.377,0.37,0.286,0.124,0.228,0.243,0.233,0.325,0
PB_52601_PB_57861_PB_184189,0.312,0.252,0.224,0.272,NaN,0.208,0.092,0.263,0.278,0.297,0.214,0.212,0.101,0.316,0.322,0.309,0.253,0.124,0.182,0.18,0.191,0.257,0
PB_52601_PB_57861_PB_59558,0.366,0.211,0.246,0.216,NaN,0.253,0.077,0.332,0.351,0.366,0.286,0.246,0.129,0.373,0.372,0.366,0.28,0.124,0.226,0.245,0.238,0.322,0
PB_52601_PB_59051_PB_64016,0.294,0.28,0.223,0.258,NaN,0.346,0.159,0.267,0.277,0.298,0.213,0.221,0.092,0.291,0.279,0.301,0.185,0.306,0.262,0.163,0.247,0.176,0
PB_55117_PB_55984_PB_184189,0.389,0.298,0.331,0.26,NaN,0.284,0.101,0.394,0.399,0.427,0.343,0.312,0.158,0.391,0.392,0.389,0.288,0.16,0.229,0.232,0.279,0.329,0
PB_55117_PB_57473_PB_64016,0.259,0.265,0.204,0.266,NaN,0.306,0.144,0.238,0.247,0.267,0.184,0.205,0.089,0.244,0.243,0.255,0.158,0.293,0.212,0.162,0.286,0.175,0
PB_55117_PB_57473_PB_73061,0.288,0.289,0.203,0.25,NaN,0.313,0.148,0.233,0.242,0.263,0.185,0.205,0.086,0.239,0.239,0.251,0.175,0.308,0.207,0.184,0.296,0.171,0
PB_55117_PB_57861_PB_184189,0.273,0.226,0.218,0.255,NaN,0.192,0.097,0.263,0.279,0.297,0.215,0.212,0.114,0.291,0.307,0.285,0.256,0.129,0.158,0.182,0.273,0.267,0
PB_55117_PB_57861_PB_59051,0.331,0.217,0.248,0.22,NaN,0.239,0.079,0.318,0.332,0.35,0.268,0.246,0.143,0.34,0.353,0.338,0.279,0.137,0.184,0.241,0.301,0.327,0
PB_55117_PB_63957_PB_182152,0.282,0.351,0.208,0.31,NaN,0.113,0.11,0.23,0.25,0.2,0.25,0.336,0.167,0.238,0.081,0.334,0.169,0.305,0.202,0.245,0.185,0.072,0
PB_55117_PB_64016_PB_182152,0.357,0.406,0.221,0.395,NaN,0.124,0.115,0.176,0.163,0.181,0.189,0.4,0.188,0.305,0.106,0.399,0.214,0.361,0.216,0.304,0.22,0.073,0
PB_55117_PB_73061_PB_182152,0.382,0.428,0.206,0.375,NaN,0.133,0.126,0.151,0.107,0.161,0.136,0.408,0.189,0.328,0.116,0.405,0.22,0.375,0.212,0.311,0.23,0.112,0
PB_55984_PB_57473_PB_182152,0.283,0.401,0.25,0.275,NaN,0.24,0.159,0.429,0.429,0.456,0.373,0.299,0.244,0.335,0.321,0.312,0.197,0.301,0.328,0.15,0.405,0.367,0
PB_55984_PB_59051_PB_184189,0.409,0.279,0.33,0.237,NaN,0.3,0.089,0.417,0.426,0.453,0.36,0.316,0.178,0.404,0.405,0.404,0.3,0.151,0.228,0.268,0.318,0.361,0
PB_55984_PB_59051_PB_64016,0.315,0.243,0.248,0.23,NaN,0.376,0.139,0.289,0.289,0.319,0.235,0.251,0.153,0.295,0.31,0.319,0.254,0.318,0.233,0.221,0.422,0.23,0
PB_55984_PB_59051_PB_71860,0.281,0.213,0.258,0.211,NaN,0.374,0.154,0.312,0.296,0.316,0.316,0.289,0.08,0.293,0.307,0.317,0.225,0.237,0.187,0.216,0.308,0.225,0
PB_55984_PB_59051_PB_73061,0.351,0.267,0.246,0.233,NaN,0.373,0.142,0.284,0.283,0.311,0.241,0.249,0.144,0.289,0.303,0.313,0.275,0.336,0.226,0.264,0.433,0.223,0
PB_55984_PB_59558_PB_73061,0.315,0.239,0.219,0.21,NaN,0.345,0.093,0.264,0.272,0.292,0.228,0.226,0.169,0.292,0.316,0.31,0.284,0.301,0.214,0.231,0.449,0.25,0
PB_55984_PB_69707_PB_70656,0.263,0.22,0.291,0.208,NaN,0.328,0.177,0.283,0.268,0.291,0.275,0.267,0.071,0.279,0.3,0.303,0.208,0.232,0.185,0.21,0.274,0.197,0
PB_55984_PB_69707_PB_71860,0.242,0.208,0.262,0.209,NaN,0.343,0.187,0.257,0.243,0.266,0.261,0.269,0.085,0.255,0.276,0.279,0.204,0.224,0.169,0.226,0.248,0.19,0
PB_55984_PB_71420_PB_71860,0.264,0.222,0.255,0.224,NaN,0.387,0.183,0.282,0.264,0.288,0.289,0.28,0.101,0.275,0.297,0.3,0.22,0.251,0.182,0.248,0.294,0.194,0
PB_56261_PB_58550_PB_67079,0.408,0.202,0.206,0.292,NaN,0.252,0.295,0.28,0.27,0.292,0.237,0.238,0.392,0.436,0.175,0.291,0.255,0.338,0.24,0.532,0.18,0.315,0
PB_57473_PB_184189_PB_182152,0.226,0.406,0.202,0.317,NaN,0.187,0.123,0.31,0.318,0.34,0.253,0.245,0.173,0.271,0.249,0.247,0.14,0.288,0.285,0.121,0.291,0.267,0
PB_57473_PB_59051_PB_69707,0.299,0.214,0.297,0.205,NaN,0.356,0.196,0.311,0.298,0.316,0.303,0.281,0.07,0.303,0.306,0.328,0.199,0.267,0.205,0.204,0.263,0.21,0
PB_57473_PB_59558_PB_64016,0.298,0.223,0.223,0.213,NaN,0.375,0.12,0.262,0.273,0.292,0.216,0.232,0.188,0.309,0.327,0.326,0.261,0.325,0.233,0.206,0.431,0.253,0
PB_57473_PB_63957_PB_64016,0.33,0.21,0.204,0.206,NaN,0.359,0.154,0.218,0.219,0.244,0.167,0.211,0.11,0.238,0.246,0.261,0.206,0.324,0.208,0.259,0.333,0.152,0
PB_57473_PB_70656_PB_73025,0.286,0.202,0.238,0.204,NaN,0.389,0.217,0.244,0.233,0.252,0.245,0.26,0.139,0.243,0.25,0.27,0.183,0.279,0.168,0.275,0.227,0.223,0
PB_57861_PB_59558_PB_184189,0.315,0.209,0.237,0.209,NaN,0.229,0.07,0.302,0.316,0.333,0.252,0.237,0.145,0.329,0.344,0.33,0.266,0.148,0.184,0.23,0.324,0.317,0
PB_58550_PB_64016_PB_182152,0.403,0.261,0.266,0.228,NaN,0.121,0.11,0.32,0.221,0.334,0.287,0.425,0.186,0.384,0.151,0.43,0.268,0.406,0.194,0.333,0.195,0.112,0
PB_59051_PB_59558_PB_182152,0.281,0.368,0.218,0.231,NaN,0.243,0.176,0.383,0.397,0.411,0.34,0.29,0.268,0.345,0.335,0.315,0.222,0.314,0.323,0.168,0.418,0.386,0
PB_59051_PB_59558_PB_64016,0.302,0.221,0.221,0.215,NaN,0.371,0.118,0.262,0.273,0.292,0.216,0.229,0.187,0.306,0.325,0.323,0.259,0.331,0.232,0.21,0.432,0.251,0
PB_59051_PB_64016_PB_65925,0.381,0.242,0.216,0.236,NaN,0.405,0.195,0.241,0.242,0.268,0.193,0.249,0.116,0.278,0.26,0.282,0.217,0.391,0.224,0.298,0.364,0.18,0
PB_59051_PB_64016_PB_69707,0.322,0.207,0.208,0.209,NaN,0.351,0.211,0.215,0.208,0.229,0.194,0.208,0.09,0.228,0.223,0.243,0.178,0.314,0.195,0.245,0.266,0.172,0
PB_59051_PB_64016_PB_70656,0.323,0.208,0.209,0.209,NaN,0.352,0.212,0.216,0.209,0.229,0.194,0.209,0.09,0.228,0.224,0.243,0.177,0.315,0.195,0.246,0.267,0.173,0
PB_59051_PB_67289_PB_65925,0.341,0.226,0.221,0.204,NaN,0.332,0.2,0.217,0.219,0.245,0.169,0.218,0.093,0.246,0.239,0.259,0.2,0.336,0.202,0.272,0.303,0.182,0
PB_59051_PB_67757_PB_65925,0.34,0.225,0.22,0.203,NaN,0.331,0.199,0.216,0.218,0.244,0.168,0.217,0.093,0.245,0.238,0.258,0.199,0.334,0.202,0.271,0.301,0.18,0
PB_59051_PB_69707_PB_65925,0.327,0.236,0.229,0.214,NaN,0.352,0.205,0.238,0.229,0.249,0.22,0.226,0.095,0.238,0.243,0.263,0.218,0.321,0.206,0.258,0.306,0.188,0
PB_59051_PB_71860_PB_73025,0.299,0.21,0.232,0.216,NaN,0.427,0.217,0.27,0.257,0.277,0.276,0.269,0.149,0.264,0.268,0.289,0.196,0.306,0.181,0.291,0.266,0.216,0
PB_59051_PB_71860_PB_74349,0.343,0.242,0.216,0.225,NaN,0.401,0.204,0.248,0.236,0.256,0.245,0.245,0.107,0.245,0.249,0.27,0.232,0.33,0.209,0.273,0.326,0.208,0
PB_59051_PB_73025_PB_74349,0.371,0.234,0.204,0.225,NaN,0.426,0.21,0.234,0.224,0.244,0.233,0.24,0.151,0.273,0.238,0.258,0.224,0.343,0.199,0.302,0.317,0.235,0
PB_59051_PB_73061_PB_74349,0.386,0.277,0.245,0.246,NaN,0.407,0.184,0.281,0.28,0.308,0.235,0.271,0.139,0.292,0.296,0.318,0.266,0.396,0.246,0.3,0.42,0.201,0
PB_59154_PB_65925_PB_182152,0.422,0.282,0.247,0.226,NaN,0.119,0.124,0.273,0.165,0.294,0.21,0.435,0.185,0.402,0.158,0.431,0.266,0.417,0.192,0.334,0.203,0.151,0
PB_59914_PB_71420_PB_182152,0.379,0.244,0.202,0.21,NaN,0.12,0.158,0.182,0.102,0.208,0.131,0.369,0.202,0.358,0.171,0.364,0.254,0.363,0.159,0.294,0.126,0.154,0
PB_60125_PB_64016_PB_182152,0.439,0.27,0.275,0.227,NaN,0.127,0.146,0.309,0.226,0.318,0.29,0.456,0.186,0.401,0.172,0.461,0.282,0.438,0.194,0.358,0.197,0.155,0
PB_60768_PB_71420_PB_182152,0.408,0.248,0.21,0.208,NaN,0.129,0.193,0.175,0.108,0.196,0.141,0.396,0.222,0.37,0.182,0.391,0.263,0.388,0.154,0.31,0.131,0.192,0
PB_60768_PB_73061_PB_182152,0.457,0.285,0.262,0.226,NaN,0.125,0.159,0.266,0.159,0.282,0.212,0.466,0.184,0.416,0.178,0.46,0.284,0.446,0.183,0.36,0.208,0.197,0
PB_63099_PB_63957_PB_182152,0.371,0.273,0.297,0.202,NaN,0.141,0.129,0.357,0.289,0.348,0.33,0.418,0.214,0.32,0.118,0.39,0.21,0.346,0.195,0.273,0.239,0.076,0
PB_63099_PB_64016_PB_182152,0.419,0.287,0.301,0.233,NaN,0.126,0.118,0.309,0.194,0.34,0.26,0.443,0.217,0.353,0.134,0.406,0.227,0.367,0.188,0.299,0.255,0.122,0
PB_63099_PB_65925_PB_182152,0.443,0.277,0.294,0.228,NaN,0.115,0.107,0.304,0.171,0.342,0.236,0.429,0.203,0.375,0.13,0.397,0.243,0.378,0.172,0.312,0.237,0.158,0
PB_63099_PB_71860_PB_182152,0.383,0.236,0.232,0.205,NaN,0.113,0.13,0.229,0.125,0.266,0.166,0.346,0.164,0.32,0.147,0.318,0.219,0.308,0.141,0.254,0.161,0.152,0
PB_63332_PB_65925_PB_182152,0.444,0.278,0.294,0.228,NaN,0.115,0.107,0.306,0.172,0.344,0.237,0.429,0.202,0.376,0.13,0.398,0.244,0.377,0.172,0.313,0.236,0.159,0
PB_63957_PB_64406_PB_182152,0.408,0.275,0.329,0.207,NaN,0.142,0.13,0.414,0.343,0.414,0.381,0.427,0.204,0.352,0.15,0.403,0.255,0.368,0.195,0.313,0.191,0.103,0
PB_63957_PB_65614_PB_182152,0.398,0.304,0.304,0.228,NaN,0.152,0.139,0.388,0.324,0.404,0.35,0.433,0.219,0.338,0.161,0.397,0.261,0.365,0.204,0.312,0.199,0.091,0
PB_63957_PB_65925_PB_182152,0.501,0.335,0.344,0.305,NaN,0.134,0.133,0.361,0.233,0.391,0.284,0.49,0.223,0.426,0.182,0.464,0.318,0.444,0.196,0.39,0.237,0.174,0
PB_63957_PB_67135_PB_182152,0.403,0.309,0.307,0.235,NaN,0.154,0.141,0.394,0.33,0.407,0.358,0.44,0.219,0.344,0.166,0.405,0.268,0.373,0.207,0.322,0.196,0.096,0
PB_63957_PB_67289_PB_182152,0.44,0.301,0.286,0.241,NaN,0.134,0.123,0.339,0.234,0.374,0.26,0.427,0.203,0.377,0.183,0.392,0.287,0.383,0.187,0.342,0.194,0.134,0
PB_63957_PB_67757_PB_182152,0.44,0.301,0.286,0.241,NaN,0.134,0.123,0.339,0.234,0.374,0.26,0.427,0.203,0.377,0.183,0.392,0.287,0.383,0.187,0.342,0.194,0.134,0
PB_63957_PB_69707_PB_182152,0.438,0.288,0.257,0.236,NaN,0.126,0.147,0.296,0.192,0.333,0.214,0.402,0.192,0.365,0.189,0.364,0.286,0.361,0.18,0.326,0.178,0.148,0
PB_63957_PB_70656_PB_182152,0.438,0.289,0.258,0.237,NaN,0.127,0.148,0.295,0.193,0.332,0.215,0.402,0.192,0.366,0.189,0.364,0.287,0.362,0.18,0.328,0.179,0.148,0
PB_63957_PB_71860_PB_182152,0.455,0.291,0.276,0.246,NaN,0.127,0.169,0.281,0.166,0.314,0.207,0.414,0.195,0.373,0.191,0.382,0.298,0.374,0.176,0.336,0.185,0.167,0
PB_63957_PB_73061_PB_182152,0.504,0.333,0.343,0.304,NaN,0.132,0.136,0.36,0.233,0.391,0.282,0.49,0.222,0.43,0.183,0.465,0.32,0.444,0.193,0.391,0.237,0.182,0
PB_64016_PB_64406_PB_182152,0.463,0.284,0.332,0.235,NaN,0.121,0.112,0.369,0.252,0.404,0.304,0.442,0.202,0.396,0.157,0.414,0.279,0.394,0.181,0.345,0.209,0.171,0
PB_64016_PB_65925_PB_182152,0.553,0.398,0.363,0.392,NaN,0.153,0.161,0.352,0.236,0.378,0.286,0.557,0.251,0.484,0.204,0.543,0.365,0.508,0.228,0.448,0.269,0.185,0
PB_64016_PB_66541_PB_182152,0.47,0.305,0.277,0.252,NaN,0.125,0.146,0.318,0.199,0.361,0.232,0.436,0.203,0.396,0.199,0.398,0.306,0.39,0.189,0.355,0.195,0.167,0
PB_64016_PB_67079_PB_182152,0.582,0.25,0.387,0.219,NaN,0.197,0.22,0.367,0.281,0.385,0.316,0.526,0.238,0.531,0.22,0.528,0.379,0.503,0.185,0.448,0.165,0.284,0
PB_64016_PB_67135_PB_182152,0.461,0.314,0.314,0.259,NaN,0.13,0.12,0.363,0.235,0.398,0.282,0.455,0.214,0.391,0.176,0.418,0.292,0.4,0.19,0.352,0.215,0.155,0
PB_64016_PB_68597_PB_182152,0.492,0.334,0.297,0.278,NaN,0.135,0.162,0.33,0.223,0.366,0.255,0.472,0.217,0.425,0.208,0.441,0.335,0.428,0.199,0.395,0.213,0.166,0
PB_64016_PB_69707_PB_182152,0.494,0.344,0.265,0.292,NaN,0.135,0.179,0.273,0.165,0.311,0.197,0.468,0.217,0.419,0.21,0.435,0.329,0.418,0.198,0.384,0.214,0.178,0
PB_64016_PB_71420_PB_182152,0.519,0.353,0.298,0.328,NaN,0.159,0.199,0.26,0.149,0.294,0.194,0.489,0.225,0.44,0.209,0.465,0.349,0.446,0.201,0.406,0.226,0.201,0
PB_64016_PB_71420_PB_65925,0.637,0.209,0.242,0.259,NaN,0.448,0.417,0.243,0.106,0.321,0.125,0.378,0.275,0.515,0.223,0.335,0.388,0.421,0.188,0.545,0.222,0.465,0
PB_64016_PB_72342_PB_182152,0.456,0.269,0.287,0.224,NaN,0.136,0.2,0.239,0.179,0.268,0.174,0.411,0.197,0.407,0.218,0.37,0.271,0.359,0.193,0.323,0.168,0.193,0
PB_64016_PB_73025_PB_182152,0.531,0.34,0.297,0.317,NaN,0.198,0.22,0.247,0.137,0.282,0.179,0.483,0.212,0.453,0.211,0.466,0.351,0.448,0.188,0.403,0.221,0.233,0
PB_64016_PB_73061_PB_65925,0.737,0.249,0.341,0.301,NaN,0.447,0.39,0.357,0.205,0.432,0.236,0.46,0.224,0.6,0.217,0.44,0.427,0.518,0.187,0.642,0.287,0.484,0
PB_64016_PB_73061_PB_74349,0.737,0.249,0.341,0.301,NaN,0.447,0.39,0.357,0.205,0.432,0.236,0.46,0.224,0.6,0.217,0.44,0.427,0.518,0.187,0.642,0.287,0.484,0
PB_64016_PB_73764_PB_182152,0.561,0.313,0.308,0.299,NaN,0.253,0.257,0.256,0.145,0.292,0.188,0.476,0.264,0.485,0.216,0.491,0.361,0.47,0.183,0.42,0.21,0.293,0
PB_64406_PB_65925_PB_182152,0.466,0.281,0.319,0.227,NaN,0.117,0.114,0.352,0.215,0.39,0.274,0.435,0.193,0.396,0.165,0.402,0.282,0.387,0.169,0.342,0.203,0.182,0
PB_64406_PB_67289_PB_182152,0.396,0.256,0.271,0.203,NaN,0.126,0.115,0.32,0.213,0.359,0.243,0.373,0.166,0.342,0.187,0.345,0.251,0.329,0.152,0.294,0.149,0.137,0
PB_64406_PB_68597_PB_182152,0.391,0.254,0.269,0.201,NaN,0.127,0.117,0.317,0.214,0.356,0.248,0.367,0.167,0.337,0.195,0.339,0.25,0.328,0.153,0.29,0.141,0.129,0
PB_64406_PB_71860_PB_182152,0.416,0.242,0.253,0.205,NaN,0.116,0.148,0.271,0.153,0.309,0.194,0.353,0.156,0.34,0.199,0.325,0.256,0.317,0.146,0.283,0.137,0.173,0
PB_64495_PB_65925_PB_182152,0.394,0.284,0.245,0.21,NaN,0.113,0.105,0.241,0.11,0.273,0.177,0.405,0.198,0.336,0.123,0.362,0.196,0.35,0.181,0.262,0.272,0.143,0
PB_64951_PB_65614_PB_182152,0.359,0.291,0.286,0.212,NaN,0.162,0.149,0.374,0.321,0.38,0.342,0.403,0.209,0.305,0.163,0.371,0.245,0.33,0.188,0.285,0.174,0.073,0
PB_64951_PB_65925_PB_182152,0.469,0.304,0.31,0.25,NaN,0.124,0.115,0.349,0.217,0.387,0.266,0.445,0.207,0.396,0.164,0.409,0.285,0.397,0.177,0.348,0.225,0.176,0
PB_64951_PB_67135_PB_182152,0.359,0.291,0.286,0.212,NaN,0.162,0.149,0.374,0.321,0.38,0.342,0.403,0.209,0.305,0.163,0.371,0.245,0.33,0.188,0.285,0.174,0.073,0
PB_64951_PB_67757_PB_182152,0.402,0.279,0.265,0.227,NaN,0.132,0.121,0.32,0.212,0.36,0.238,0.389,0.186,0.343,0.175,0.356,0.257,0.341,0.167,0.302,0.18,0.129,0
PB_64951_PB_69707_PB_182152,0.403,0.266,0.235,0.222,NaN,0.124,0.12,0.278,0.17,0.321,0.192,0.365,0.175,0.333,0.182,0.328,0.254,0.319,0.16,0.286,0.165,0.142,0
PB_64951_PB_70656_PB_182152,0.403,0.266,0.235,0.222,NaN,0.124,0.12,0.278,0.17,0.321,0.192,0.365,0.175,0.333,0.182,0.328,0.254,0.319,0.16,0.286,0.165,0.142,0
