network,ks_cmi,ks_gpp,ks_led,bc_lcc,distance,sumGap90,mdr,intact,intact_eco,coverage,overlap,net_km2,eco_km2,AllBirds,ForestBirds,AllWaterfowl,CavityNesters,GroundNesters,OverwaterNesters,blbw,boch,brcr,btnw,cawa,cmwa,osfl,pigr,rubl,swth,wwcr
PB_195010_PB_124297_PB_192222,0.334,0.296,0.189,0.116,0.249,7,1089,0.997,0.948,0.722,0.72,3377,187073,0.217,0.163,0.438,0.171,0.47,0.211,0.545,0.168,0.29,0.753,0.402,0.313,0.243,0.245,0.376,0.344,0.331
PB_210828_PB_172270_PB_30719,0.48,0.252,0.036,0.249,0.299,7,1089,1.001,0.948,0.823,0.829,3304,187073,0.133,0.203,0.261,0.224,0.451,0.345,0.233,0.219,0.319,0.271,0.299,0.313,0.31,0.495,0.462,0.691,0.52
PB_212208_PB_148902_PB_148832,0.32,0.055,0.117,0.202,0.2,2,1089,0.998,0.948,0.903,0.907,3278,187073,0.581,0.392,0.279,0.184,0.39,0.307,0.334,0.404,0.191,0.238,0.214,0.331,0.293,0.154,0.206,0.277,0.222
PB_179372_PB_21460_PB_131035,0.314,0.086,0.122,0.117,0.183,2,1089,1.001,0.948,0.99,0.999,3298,187073,0.13,0.162,0.164,0.171,0.269,0.273,0.288,0.214,0.478,0.354,0.185,0.299,0.176,0.191,0.189,0.231,0.221
PB_266782_PB_135398_PB_204703,0.184,0.136,0.063,0.069,0.124,2,1089,1.002,0.948,1,1.004,3278,187073,0.214,0.219,0.276,0.32,0.325,0.121,0.275,0.52,0.255,0.331,0.268,0.084,0.191,0.203,0.18,0.422,0.369
PB_164165_PB_36233_PB_141868,0.245,0.075,0.262,0.166,0.201,5,1089,0.995,0.948,0.945,0.964,3331,187073,0.197,0.266,0.298,0.222,0.148,0.181,0.264,0.297,0.431,0.239,0.266,0.2,0.169,0.266,0.107,0.282,0.208
PB_208167_PB_136576_PB_187235,0.246,0.137,0.204,0.299,0.229,6,1089,1.003,0.948,0.692,0.7,3298,187073,0.289,0.131,0.273,0.311,0.307,0.305,0.315,0.212,0.348,0.236,0.265,0.17,0.189,0.329,0.278,0.202,0.32
PB_180485_PB_172095_PB_197708,0.449,0.113,0.083,0.246,0.265,5,1089,0.992,0.948,0.985,1.001,3315,187073,0.306,0.13,0.145,0.397,0.135,0.379,0.36,0.17,0.545,0.285,0.465,0.442,0.438,0.319,0.299,0.369,0.48
PB_256891_PB_122877_PB_27129,0.292,0.12,0.121,0.211,0.199,5,1089,0.998,0.948,0.709,0.716,3299,187073,0.228,0.241,0.098,0.28,0.179,0.249,0.116,0.33,0.134,0.222,0.321,0.273,0.268,0.15,0.437,0.295,0.293
PB_154341_PB_164911_PB_2604,0.225,0.097,0.138,0.105,0.15,3,1089,1.004,0.948,0.993,1.022,3355,187073,0.102,0.101,0.258,0.258,0.206,0.095,0.172,0.15,0.326,0.413,0.139,0.189,0.152,0.216,0.289,0.217,0.144
PB_34392_PB_23028_PB_208543,0.387,0.287,0.036,0.268,0.276,5,1089,0.995,0.948,0.72,0.721,3273,187073,0.205,0.387,0.273,0.512,0.411,0.323,0.202,0.609,0.459,0.377,0.162,0.3,0.162,0.484,0.161,0.738,0.583
PB_28905_PB_262252_PB_257564,0.272,0.092,0.202,0.222,0.208,8,1089,1.002,0.948,0.807,0.809,3277,187073,0.328,0.355,0.155,0.259,0.197,0.226,0.205,0.314,0.205,0.162,0.257,0.266,0.308,0.204,0.37,0.291,0.254
PB_27201_PB_27151_PB_262583,0.26,0.154,0.469,0.292,0.315,12,1089,0.998,0.948,0.993,1.012,3329,187073,0.239,0.21,0.376,0.514,0.295,0.278,0.443,0.3,0.371,0.343,0.308,0.214,0.442,0.241,0.229,0.345,0.327
PB_134896_PB_27201_PB_21460,0.268,0.173,0.135,0.119,0.183,5,1089,0.998,0.948,1,1.027,3352,187073,0.138,0.086,0.369,0.166,0.346,0.28,0.21,0.154,0.16,0.263,0.35,0.374,0.23,0.233,0.275,0.352,0.229
PB_143558_PB_262055_PB_145934,0.484,0.168,0.277,0.362,0.343,7,1089,1.001,0.948,0.744,0.758,3347,187073,0.362,0.228,0.202,0.449,0.307,0.431,0.234,0.115,0.558,0.256,0.439,0.343,0.173,0.356,0.287,0.609,0.596
PB_169935_PB_179104_PB_132767,0.501,0.065,0.162,0.155,0.276,2,1089,0.999,0.948,0.855,0.861,3284,187073,0.288,0.148,0.216,0.337,0.076,0.129,0.344,0.2,0.298,0.352,0.366,0.37,0.177,0.149,0.332,0.341,0.207
PB_135120_PB_186073_PB_82149,0.412,0.107,0.337,0.257,0.3,4,1089,1.001,0.948,0.687,0.69,3306,187073,0.239,0.092,0.329,0.425,0.236,0.271,0.407,0.134,0.577,0.276,0.397,0.343,0.317,0.109,0.347,0.29,0.388
PB_213725_PB_148832_PB_77806,0.233,0.131,0.133,0.121,0.161,3,1089,1,0.948,0.856,0.872,3349,187073,0.313,0.257,0.369,0.111,0.287,0.181,0.318,0.256,0.237,0.314,0.117,0.292,0.222,0.077,0.186,0.282,0.228
PB_264994_PB_257100_PB_132662,0.161,0.103,0.264,0.149,0.179,3,1089,0.996,0.948,1,1.013,3310,187073,0.092,0.101,0.15,0.309,0.251,0.125,0.187,0.267,0.222,0.219,0.21,0.174,0.188,0.121,0.16,0.201,0.15
PB_174970_PB_148973_PB_195449,0.305,0.094,0.271,0.117,0.217,6,1089,0.997,0.948,0.999,1.01,3300,187073,0.181,0.13,0.327,0.418,0.212,0.181,0.285,0.186,0.142,0.245,0.21,0.302,0.298,0.077,0.29,0.19,0.142
PB_156544_PB_266877_PB_139507,0.316,0.046,0.137,0.14,0.187,5,1089,0.999,0.948,0.857,0.866,3293,187073,0.265,0.237,0.13,0.139,0.219,0.142,0.34,0.407,0.143,0.192,0.246,0.437,0.206,0.25,0.173,0.217,0.256
PB_177553_PB_83152_PB_256891,0.608,0.019,0.047,0.114,0.31,3,1089,1.001,0.948,1,1.012,3306,187073,0.604,0.436,0.471,0.322,0.358,0.254,0.532,0.162,0.394,0.373,0.659,0.446,0.286,0.204,0.535,0.333,0.35
PB_262036_PB_30407_PB_178191,0.318,0.208,0.09,0.126,0.205,5,1089,1.001,0.948,0.85,0.867,3399,187073,0.145,0.224,0.105,0.145,0.163,0.146,0.226,0.248,0.55,0.245,0.131,0.242,0.317,0.35,0.416,0.515,0.201
PB_187621_PB_132767_PB_135562,0.51,0.141,0.342,0.282,0.345,7,1089,0.999,0.948,0.858,0.861,3283,187073,0.272,0.257,0.15,0.305,0.192,0.437,0.281,0.264,0.545,0.526,0.256,0.222,0.472,0.233,0.239,0.388,0.465
PB_267131_PB_206985_PB_207321,0.515,0.313,0.128,0.229,0.329,7,1089,1.002,0.948,0.888,0.905,3320,187073,0.202,0.462,0.271,0.43,0.559,0.338,0.274,0.703,0.577,0.639,0.378,0.359,0.191,0.532,0.396,0.848,0.631
PB_183426_PB_180259_PB_193210,0.581,0.186,0.241,0.229,0.347,11,1089,0.999,0.948,0.866,0.873,3292,187073,0.335,0.161,0.228,0.359,0.331,0.504,0.496,0.328,0.432,0.437,0.47,0.294,0.198,0.405,0.512,0.619,0.582
PB_172270_PB_159813_PB_190788,0.596,0.112,0.198,0.282,0.349,8,1089,0.992,0.948,1,1.008,3292,187073,0.378,0.298,0.236,0.151,0.203,0.49,0.122,0.311,0.302,0.171,0.566,0.442,0.378,0.351,0.471,0.404,0.491
PB_185402_PB_76300_PB_69717,0.326,0.102,0.034,0.19,0.196,5,1089,1,0.948,0.813,0.816,3281,187073,0.427,0.502,0.431,0.425,0.424,0.18,0.275,0.273,0.294,0.559,0.337,0.246,0.185,0.166,0.155,0.254,0.449
PB_135180_PB_266884_PB_149993,0.42,0.123,0.136,0.212,0.252,6,1089,0.998,0.948,0.895,0.903,3308,187073,0.267,0.149,0.193,0.13,0.315,0.28,0.292,0.51,0.34,0.183,0.261,0.207,0.261,0.152,0.212,0.239,0.367
PB_173885_PB_126923_PB_194752,0.314,0.055,0.18,0.077,0.187,4,1089,0.997,0.948,0.788,0.79,3276,187073,0.18,0.29,0.194,0.144,0.174,0.244,0.263,0.2,0.522,0.451,0.324,0.187,0.135,0.21,0.171,0.138,0.18
PB_157798_PB_158672_PB_267048,0.231,0.083,0.125,0.175,0.163,5,1089,0.999,0.948,0.886,0.895,3303,187073,0.208,0.236,0.274,0.41,0.221,0.267,0.145,0.203,0.239,0.335,0.218,0.209,0.299,0.123,0.328,0.269,0.285
PB_262041_PB_36561_PB_135719,0.573,0.177,0.5,0.372,0.432,13,1089,0.997,0.948,0.787,0.793,3287,187073,0.306,0.242,0.094,0.376,0.212,0.506,0.218,0.278,0.235,0.463,0.201,0.24,0.54,0.195,0.328,0.275,0.512
PB_174961_PB_155073_PB_23859,0.231,0.173,0.194,0.152,0.19,6,1089,0.985,0.948,1,1.015,3312,187073,0.136,0.12,0.375,0.388,0.398,0.223,0.118,0.161,0.329,0.09,0.139,0.173,0.375,0.155,0.167,0.201,0.236
PB_160259_PB_142419_PB_139221,0.365,0.148,0.202,0.149,0.234,4,1089,0.996,0.948,0.943,0.949,3290,187073,0.21,0.227,0.262,0.274,0.471,0.415,0.241,0.211,0.247,0.337,0.194,0.181,0.189,0.137,0.178,0.269,0.365
PB_35066_PB_186874_PB_174961,0.406,0.095,0.263,0.295,0.287,9,1089,0.988,0.948,1,1.013,3307,187073,0.28,0.13,0.267,0.607,0.108,0.411,0.209,0.273,0.642,0.11,0.154,0.132,0.414,0.413,0.237,0.348,0.454
PB_207321_PB_145374_PB_172115,0.268,0.031,0.209,0.067,0.174,4,1089,1,0.948,1,1.015,3315,187073,0.202,0.133,0.197,0.324,0.083,0.184,0.165,0.271,0.246,0.097,0.181,0.309,0.261,0.175,0.228,0.191,0.174
PB_139507_PB_36037_PB_194775,0.222,0.151,0.27,0.17,0.208,5,1089,0.998,0.948,1,1.013,3307,187073,0.151,0.196,0.279,0.108,0.323,0.149,0.418,0.566,0.321,0.411,0.202,0.336,0.167,0.296,0.174,0.374,0.426
PB_208390_PB_257223_PB_257049,0.505,0.118,0.155,0.089,0.274,7,1089,1.001,0.948,0.973,0.977,3278,187073,0.215,0.311,0.346,0.293,0.394,0.293,0.176,0.247,0.28,0.273,0.219,0.2,0.171,0.141,0.19,0.362,0.376
PB_189370_PB_150474_PB_180635,0.56,0.057,0.182,0.113,0.301,4,1089,0.999,0.948,0.855,0.874,3318,187073,0.232,0.103,0.124,0.283,0.23,0.305,0.49,0.398,0.359,0.464,0.471,0.228,0.318,0.149,0.359,0.391,0.279
PB_148468_PB_202146_PB_24097,0.221,0.053,0.105,0.105,0.136,2,1089,0.998,0.948,1,1.007,3289,187073,0.128,0.25,0.236,0.185,0.154,0.193,0.162,0.208,0.25,0.133,0.232,0.228,0.334,0.271,0.178,0.178,0.269
PB_267131_PB_168796_PB_173076,0.452,0.114,0.084,0.23,0.263,5,1089,0.992,0.948,0.899,0.904,3283,187073,0.156,0.101,0.152,0.227,0.149,0.319,0.313,0.303,0.456,0.207,0.359,0.462,0.28,0.267,0.402,0.339,0.373
PB_2604_PB_137975_PB_188901,0.237,0.134,0.056,0.125,0.152,2,1089,1,0.948,1,1.039,3392,187073,0.315,0.337,0.225,0.264,0.134,0.25,0.251,0.162,0.214,0.273,0.286,0.095,0.407,0.152,0.117,0.217,0.249
PB_133649_PB_30738_PB_204244,0.25,0.098,0.123,0.095,0.155,3,1089,0.998,0.948,1,1.02,3329,187073,0.232,0.148,0.215,0.337,0.236,0.227,0.205,0.237,0.263,0.146,0.35,0.245,0.161,0.183,0.145,0.362,0.304
PB_181941_PB_182638_PB_192709,0.444,0.096,0.317,0.27,0.308,12,1089,0.997,0.948,0.998,1.03,3367,187073,0.171,0.196,0.34,0.584,0.2,0.361,0.238,0.34,0.605,0.279,0.238,0.209,0.395,0.3,0.181,0.29,0.495
PB_32168_PB_210376_PB_179943,0.416,0.176,0.141,0.246,0.267,6,1089,0.998,0.948,0.8,0.802,3273,187073,0.13,0.306,0.168,0.431,0.463,0.257,0.267,0.517,0.2,0.336,0.168,0.102,0.21,0.4,0.109,0.709,0.59
PB_15239_PB_43963_PB_137975,0.258,0.05,0.135,0.205,0.18,2,1089,0.998,0.948,0.681,0.694,3344,187073,0.203,0.171,0.131,0.198,0.219,0.395,0.268,0.284,0.359,0.212,0.244,0.191,0.133,0.146,0.18,0.161,0.416
PB_259850_PB_131152_PB_159223,0.219,0.104,0.161,0.151,0.164,4,1089,0.993,0.948,1,1.013,3311,187073,0.205,0.228,0.243,0.275,0.374,0.273,0.355,0.415,0.263,0.226,0.335,0.172,0.224,0.103,0.08,0.269,0.312
PB_257581_PB_26153_PB_148468,0.258,0.077,0.073,0.098,0.148,2,1089,0.999,0.948,1,1.008,3292,187073,0.237,0.181,0.221,0.28,0.215,0.194,0.156,0.072,0.303,0.312,0.32,0.324,0.351,0.128,0.135,0.295,0.237
PB_195197_PB_152062_PB_190641,0.281,0.083,0.167,0.13,0.181,4,1089,0.997,0.948,1,1.007,3287,187073,0.258,0.336,0.418,0.337,0.216,0.177,0.333,0.197,0.233,0.266,0.315,0.301,0.263,0.128,0.145,0.189,0.319
PB_78234_PB_84277_PB_181499,0.475,0.064,0.088,0.1,0.249,3,1089,0.994,0.948,0.809,0.817,3337,187073,0.425,0.385,0.379,0.292,0.267,0.38,0.199,0.366,0.355,0.671,0.391,0.272,0.128,0.265,0.252,0.368,0.495
PB_210376_PB_154356_PB_69822,0.26,0.029,0.134,0.143,0.163,3,1089,0.998,0.948,0.968,0.981,3309,187073,0.136,0.201,0.136,0.217,0.198,0.271,0.122,0.078,0.266,0.238,0.189,0.082,0.194,0.124,0.212,0.2,0.257
PB_180914_PB_184887_PB_203426,0.421,0.217,0.116,0.241,0.272,8,1089,0.994,0.948,0.994,1.014,3330,187073,0.23,0.154,0.087,0.402,0.353,0.318,0.182,0.253,0.283,0.276,0.201,0.253,0.317,0.361,0.198,0.499,0.498
PB_132047_PB_149993_PB_121229,0.703,0.205,0.173,0.39,0.424,13,1089,1.001,0.948,1,1.01,3296,187073,0.246,0.114,0.192,0.308,0.388,0.614,0.249,0.174,0.432,0.184,0.519,0.346,0.546,0.333,0.31,0.52,0.701
PB_149017_PB_208543_PB_123389,0.22,0.127,0.282,0.2,0.215,6,1089,0.999,0.948,1,1.031,3360,187073,0.18,0.146,0.27,0.226,0.17,0.262,0.236,0.216,0.205,0.351,0.298,0.168,0.21,0.077,0.232,0.164,0.263
PB_159070_PB_163910_PB_30738,0.474,0.088,0.149,0.339,0.304,8,1089,0.993,0.948,1,1.022,3338,187073,0.412,0.402,0.193,0.165,0.252,0.388,0.169,0.431,0.576,0.398,0.277,0.331,0.368,0.408,0.427,0.485,0.547
PB_204005_PB_69717_PB_29467,0.544,0.113,0.098,0.115,0.288,4,1089,0.999,0.948,0.981,0.989,3292,187073,0.352,0.126,0.391,0.245,0.471,0.365,0.144,0.36,0.232,0.288,0.518,0.386,0.332,0.298,0.397,0.286,0.576
PB_259669_PB_154922_PB_212922,0.324,0.138,0.149,0.178,0.211,3,1089,1.003,0.948,0.956,0.973,3329,187073,0.625,0.46,0.344,0.227,0.264,0.432,0.269,0.351,0.114,0.24,0.419,0.229,0.59,0.277,0.435,0.285,0.234
PB_35066_PB_257121_PB_139540,0.167,0.105,0.2,0.215,0.177,3,1089,0.998,0.948,1,1.013,3309,187073,0.1,0.186,0.399,0.228,0.352,0.265,0.193,0.496,0.414,0.234,0.495,0.285,0.164,0.187,0.199,0.208,0.251
PB_151838_PB_140991_PB_257049,0.432,0.162,0.102,0.258,0.269,6,1089,1,0.948,1,1.004,3278,187073,0.123,0.12,0.177,0.228,0.237,0.461,0.224,0.188,0.312,0.484,0.225,0.219,0.168,0.355,0.168,0.429,0.372
PB_27043_PB_22330_PB_83152,0.723,0.055,0.066,0.087,0.367,4,1089,0.999,0.948,1,1.005,3280,187073,0.476,0.283,0.18,0.263,0.11,0.419,0.448,0.191,0.406,0.265,0.655,0.644,0.484,0.313,0.348,0.518,0.619
PB_76300_PB_156902_PB_128377,0.399,0.114,0.152,0.199,0.242,9,1089,1.001,0.948,0.744,0.745,3321,187073,0.243,0.374,0.234,0.335,0.229,0.399,0.315,0.354,0.294,0.275,0.415,0.149,0.384,0.211,0.18,0.259,0.392
PB_34392_PB_26522_PB_137799,0.249,0.103,0.165,0.131,0.171,2,1089,0.998,0.948,0.693,0.698,3284,187073,0.282,0.371,0.246,0.155,0.215,0.295,0.301,0.327,0.258,0.356,0.248,0.121,0.408,0.142,0.206,0.256,0.255
PB_123927_PB_212626_PB_262992,0.311,0.148,0.126,0.252,0.222,4,1089,1,0.948,0.735,0.74,3315,187073,0.28,0.303,0.201,0.117,0.424,0.188,0.377,0.302,0.245,0.801,0.175,0.17,0.353,0.185,0.149,0.454,0.451
PB_164911_PB_28841_PB_128377,0.258,0.068,0.101,0.182,0.169,5,1089,1,0.948,0.785,0.827,3432,187073,0.149,0.076,0.4,0.26,0.315,0.251,0.403,0.279,0.193,0.278,0.318,0.298,0.094,0.155,0.124,0.269,0.284
PB_136490_PB_28029_PB_27836,0.261,0.027,0.096,0.182,0.167,3,1089,1.001,0.948,0.89,0.898,3310,187073,0.135,0.111,0.223,0.191,0.236,0.298,0.24,0.167,0.349,0.373,0.149,0.205,0.365,0.223,0.268,0.154,0.266
PB_172720_PB_132662_PB_178493,0.513,0.07,0.125,0.086,0.27,3,1089,0.998,0.948,1,1.019,3326,187073,0.263,0.162,0.229,0.225,0.294,0.161,0.511,0.142,0.248,0.462,0.383,0.506,0.333,0.228,0.175,0.328,0.254
PB_80713_PB_206690_PB_149497,0.206,0.045,0.285,0.119,0.187,6,1089,1.001,0.948,0.99,0.999,3296,187073,0.296,0.355,0.204,0.147,0.233,0.229,0.267,0.151,0.139,0.267,0.204,0.164,0.18,0.085,0.156,0.215,0.255
PB_177347_PB_158259_PB_203368,0.39,0.124,0.394,0.204,0.302,10,1089,1,0.948,1,1.013,3308,187073,0.104,0.183,0.106,0.418,0.324,0.241,0.249,0.321,0.378,0.379,0.385,0.316,0.37,0.25,0.381,0.445,0.318
PB_209345_PB_209255_PB_186312,0.286,0.354,0.131,0.234,0.264,9,1089,1.002,0.948,0.916,0.917,3272,187073,0.222,0.252,0.208,0.637,0.527,0.197,0.125,0.586,0.51,0.403,0.167,0.288,0.154,0.35,0.075,0.507,0.46
PB_75184_PB_23012_PB_30138,0.556,0.035,0.168,0.106,0.296,6,1089,0.999,0.948,1,1.012,3303,187073,0.434,0.28,0.252,0.227,0.325,0.484,0.121,0.206,0.336,0.285,0.499,0.278,0.402,0.257,0.412,0.33,0.561
PB_213869_PB_148902_PB_30179,0.278,0.163,0.093,0.088,0.173,3,1089,1,0.948,0.998,1.013,3314,187073,0.397,0.395,0.402,0.458,0.132,0.191,0.157,0.285,0.26,0.188,0.382,0.254,0.18,0.21,0.203,0.337,0.303
PB_177553_PB_142296_PB_178727,0.567,0.045,0.103,0.151,0.299,4,1089,1.001,0.948,1,1.016,3318,187073,0.234,0.206,0.407,0.279,0.265,0.378,0.544,0.436,0.57,0.337,0.42,0.288,0.361,0.156,0.392,0.445,0.343
PB_155761_PB_138616_PB_177812,0.223,0.088,0.065,0.089,0.132,2,1089,1.004,0.948,1,1.009,3295,187073,0.191,0.114,0.277,0.292,0.243,0.195,0.169,0.139,0.196,0.127,0.146,0.206,0.096,0.191,0.128,0.223,0.151
PB_180635_PB_256921_PB_22975,0.55,0.17,0.279,0.167,0.331,9,1089,1.001,0.948,1,1.004,3281,187073,0.583,0.39,0.166,0.239,0.123,0.263,0.393,0.203,0.294,0.392,0.659,0.562,0.502,0.403,0.513,0.362,0.268
PB_151545_PB_21986_PB_264732,0.142,0.088,0.093,0.154,0.123,3,1089,0.987,0.948,1,1.007,3288,187073,0.108,0.162,0.242,0.39,0.242,0.094,0.298,0.159,0.418,0.246,0.118,0.169,0.201,0.104,0.159,0.206,0.168
PB_151931_PB_146418_PB_144442,0.445,0.189,0.116,0.229,0.274,7,1089,0.998,0.948,1,1.018,3326,187073,0.288,0.179,0.214,0.211,0.223,0.323,0.292,0.436,0.397,0.313,0.415,0.398,0.276,0.398,0.419,0.536,0.56
PB_200091_PB_139221_PB_138775,0.296,0.079,0.198,0.189,0.205,1,1089,0.999,0.948,0.96,0.972,3310,187073,0.241,0.161,0.301,0.146,0.258,0.192,0.328,0.541,0.219,0.176,0.212,0.249,0.063,0.21,0.265,0.255,0.287
PB_186244_PB_146775_PB_185402,0.312,0.144,0.15,0.119,0.197,5,1089,1.001,0.948,0.713,0.747,3395,187073,0.204,0.149,0.12,0.212,0.226,0.326,0.274,0.349,0.351,0.246,0.16,0.129,0.26,0.071,0.277,0.285,0.178
PB_131675_PB_147360_PB_212725,0.484,0.045,0.052,0.123,0.252,3,1089,1,0.948,0.984,1.017,3374,187073,0.351,0.287,0.333,0.257,0.325,0.362,0.247,0.335,0.321,0.243,0.381,0.245,0.544,0.123,0.405,0.264,0.451
PB_138999_PB_184319_PB_144442,0.281,0.073,0.226,0.176,0.204,3,1089,1,0.948,0.924,0.989,3449,187073,0.205,0.315,0.16,0.355,0.089,0.244,0.179,0.345,0.487,0.273,0.147,0.167,0.323,0.279,0.184,0.287,0.276
PB_213869_PB_134098_PB_24319,0.206,0.129,0.227,0.158,0.184,4,1089,0.999,0.948,0.998,1.005,3290,187073,0.267,0.25,0.234,0.151,0.139,0.217,0.292,0.277,0.32,0.414,0.162,0.38,0.348,0.294,0.176,0.259,0.281
PB_256456_PB_29467_PB_24319,0.325,0.045,0.085,0.102,0.177,2,1089,1.001,0.948,1,1.015,3314,187073,0.208,0.186,0.338,0.204,0.336,0.423,0.23,0.433,0.38,0.44,0.587,0.37,0.449,0.323,0.224,0.195,0.335
PB_209616_PB_165958_PB_148832,0.182,0.097,0.186,0.113,0.15,5,1089,0.999,0.948,0.977,0.982,3279,187073,0.2,0.16,0.266,0.222,0.282,0.171,0.166,0.218,0.337,0.132,0.086,0.283,0.209,0.231,0.102,0.333,0.244
PB_257560_PB_22551_PB_130138,0.321,0.123,0.304,0.105,0.235,3,1089,1.003,0.948,0.998,1.024,3349,187073,0.229,0.31,0.177,0.129,0.313,0.359,0.165,0.308,0.213,0.093,0.195,0.243,0.137,0.258,0.139,0.41,0.435
PB_82149_PB_19213_PB_135180,0.426,0.101,0.277,0.293,0.298,5,1089,1.001,0.948,0.697,0.701,3278,187073,0.165,0.29,0.149,0.329,0.269,0.457,0.243,0.268,0.438,0.346,0.249,0.162,0.388,0.356,0.192,0.198,0.438
PB_133649_PB_119522_PB_30179,0.385,0.087,0.164,0.246,0.247,3,1089,0.997,0.948,0.995,1.023,3359,187073,0.221,0.148,0.208,0.268,0.292,0.401,0.186,0.162,0.113,0.124,0.393,0.313,0.219,0.109,0.071,0.186,0.42
PB_166925_PB_124014_PB_151931,0.511,0.182,0.149,0.286,0.316,4,1089,0.997,0.948,0.999,1.019,3329,187073,0.215,0.126,0.493,0.177,0.557,0.306,0.149,0.217,0.247,0.133,0.482,0.422,0.446,0.388,0.445,0.422,0.44
PB_131393_PB_21451_PB_143564,0.644,0.166,0.069,0.32,0.371,6,1089,1.003,0.948,1,1.028,3356,187073,0.311,0.127,0.446,0.189,0.602,0.596,0.173,0.304,0.48,0.222,0.502,0.394,0.271,0.48,0.461,0.559,0.566
PB_82014_PB_143570_PB_161672,0.445,0.096,0.135,0.093,0.242,3,1089,0.998,0.948,1,1.006,3286,187073,0.434,0.406,0.303,0.445,0.164,0.189,0.471,0.434,0.368,0.5,0.331,0.376,0.342,0.166,0.289,0.254,0.208
PB_150985_PB_266884_PB_212699,0.341,0.202,0.052,0.208,0.225,4,1089,0.998,0.948,0.895,0.903,3309,187073,0.285,0.459,0.289,0.378,0.336,0.272,0.195,0.458,0.27,0.417,0.266,0.249,0.246,0.306,0.216,0.568,0.475
PB_172095_PB_160450_PB_193210,0.31,0.043,0.205,0.199,0.212,6,1089,0.999,0.948,1,1.026,3347,187073,0.098,0.167,0.301,0.374,0.215,0.383,0.096,0.156,0.4,0.109,0.247,0.205,0.284,0.182,0.13,0.249,0.286
PB_137799_PB_187252_PB_143558,0.319,0.091,0.259,0.218,0.237,5,1089,0.999,0.948,0.743,0.751,3289,187073,0.245,0.295,0.13,0.35,0.212,0.292,0.22,0.26,0.489,0.346,0.15,0.082,0.299,0.269,0.199,0.42,0.351
PB_158816_PB_23080_PB_158388,0.229,0.185,0.342,0.283,0.266,11,1089,0.993,0.948,0.961,0.98,3336,187073,0.168,0.112,0.406,0.447,0.416,0.181,0.422,0.176,0.121,0.29,0.255,0.166,0.154,0.162,0.333,0.322,0.237
