network,ks_cmi,ks_gpp,ks_led,bc_lcc,distance,sumGap90,mdr,intact,intact_eco,coverage,overlap,net_km2,eco_km2,AllBirds,ForestBirds,AllWaterfowl,CavityNesters,GroundNesters,OverwaterNesters,blbw,boch,brcr,btnw,cawa,cmwa,osfl,pigr,rubl,swth,wwcr
PB_131771_PB_142250_PB_142256,0.494,0.098,0.094,0.349,0.31,2,265,0.922,0.532,0.921,2.304,1971,39907,0.322,0.497,0.405,0.202,0.562,0.199,0.176,0.329,0.405,0.225,0.301,0.498,0.513,0.263,0.398,0.563,0.266
PB_142191_PB_142215_PB_142233,0.752,0.168,0.176,0.534,0.477,3,265,0.908,0.532,0.984,1.718,1330,39907,0.405,0.735,0.73,0.325,0.775,0.403,0.371,0.594,0.582,0.379,0.38,0.818,0.776,0.188,0.611,0.768,0.435
PB_142191_PB_142215_PB_142250,0.599,0.104,0.197,0.452,0.391,2,265,0.876,0.532,0.983,1.585,1251,39907,0.318,0.728,0.691,0.34,0.683,0.372,0.243,0.551,0.498,0.276,0.38,0.74,0.782,0.225,0.608,0.744,0.342
PB_142191_PB_142215_PB_142256,0.494,0.092,0.195,0.512,0.372,2,265,0.949,0.532,0.905,2.069,1681,39907,0.311,0.726,0.584,0.286,0.568,0.273,0.24,0.545,0.403,0.254,0.391,0.498,0.774,0.361,0.607,0.748,0.266
PB_142191_PB_142233_PB_142250,0.605,0.117,0.176,0.465,0.396,2,265,0.876,0.532,0.983,1.839,1475,39907,0.318,0.728,0.708,0.35,0.698,0.376,0.251,0.551,0.503,0.286,0.38,0.748,0.771,0.207,0.608,0.744,0.352
PB_142191_PB_142233_PB_142256,0.494,0.085,0.183,0.516,0.371,2,265,0.94,0.532,0.905,2.209,1905,39907,0.315,0.727,0.61,0.298,0.597,0.289,0.176,0.545,0.404,0.257,0.389,0.538,0.766,0.301,0.607,0.75,0.266
PB_142191_PB_142243_PB_142250,0.587,0.136,0.204,0.454,0.391,2,265,0.841,0.532,0.983,1.695,1369,39907,0.318,0.732,0.73,0.354,0.708,0.4,0.278,0.551,0.495,0.308,0.38,0.725,0.782,0.225,0.608,0.744,0.326
PB_142191_PB_142250_PB_142256,0.494,0.086,0.249,0.475,0.367,2,265,0.92,0.532,0.905,2.139,1826,39907,0.309,0.724,0.608,0.304,0.585,0.305,0.186,0.545,0.404,0.257,0.385,0.498,0.767,0.339,0.607,0.736,0.266
PB_142215_PB_142233_PB_142250,0.591,0.073,0.233,0.411,0.38,2,265,0.861,0.532,1,1.743,1326,39907,0.318,0.728,0.673,0.424,0.673,0.366,0.231,0.551,0.492,0.303,0.397,0.728,0.766,0.219,0.608,0.744,0.329
PB_142215_PB_142233_PB_142256,0.494,0.109,0.223,0.493,0.37,2,265,0.934,0.532,0.922,2.168,1756,39907,0.337,0.724,0.551,0.308,0.551,0.252,0.335,0.545,0.401,0.317,0.406,0.498,0.758,0.304,0.607,0.747,0.266
PB_142215_PB_142243_PB_142250,0.578,0.091,0.278,0.372,0.374,4,265,0.82,0.532,1,1.573,1220,39907,0.318,0.728,0.663,0.441,0.663,0.356,0.304,0.551,0.482,0.335,0.397,0.708,0.782,0.25,0.608,0.744,0.315
PB_142215_PB_142250_PB_142256,0.494,0.116,0.273,0.436,0.361,4,265,0.912,0.532,0.921,2.089,1677,39907,0.317,0.724,0.565,0.341,0.567,0.273,0.378,0.545,0.403,0.345,0.407,0.498,0.764,0.31,0.607,0.735,0.289
PB_142233_PB_142243_PB_142250,0.591,0.073,0.233,0.411,0.38,2,265,0.829,0.532,1,1.835,1444,39907,0.318,0.728,0.673,0.424,0.673,0.366,0.231,0.551,0.492,0.303,0.397,0.728,0.766,0.219,0.608,0.744,0.329
PB_142233_PB_142250_PB_142256,0.494,0.103,0.252,0.45,0.361,2,265,0.908,0.532,0.922,2.228,1901,39907,0.321,0.724,0.581,0.345,0.579,0.289,0.261,0.545,0.404,0.303,0.397,0.5,0.758,0.256,0.607,0.736,0.266
PB_142243_PB_142250_PB_142256,0.494,0.123,0.321,0.436,0.372,4,265,0.883,0.532,0.921,2.141,1795,39907,0.311,0.724,0.56,0.331,0.559,0.27,0.41,0.545,0.401,0.39,0.405,0.498,0.76,0.355,0.607,0.733,0.292
PB_43288_PB_131771_PB_142191,0.309,0.08,0.235,0.327,0.257,0,265,0.927,0.532,0.928,1.885,1571,39907,0.338,0.32,0.294,0.305,0.579,0.17,0.404,0.202,0.501,0.444,0.312,0.373,0.289,0.219,0.238,0.414,0.4
PB_43288_PB_131771_PB_142215,0.274,0.14,0.296,0.288,0.258,2,265,0.918,0.532,0.944,1.8,1422,39907,0.373,0.308,0.272,0.372,0.575,0.218,0.267,0.281,0.308,0.269,0.271,0.369,0.256,0.252,0.248,0.403,0.375
PB_43288_PB_131771_PB_142233,0.324,0.103,0.272,0.299,0.264,1,265,0.913,0.532,0.945,1.999,1646,39907,0.396,0.323,0.285,0.291,0.58,0.165,0.3,0.249,0.364,0.311,0.278,0.374,0.297,0.209,0.244,0.417,0.383
PB_43288_PB_131771_PB_142250,0.28,0.126,0.148,0.236,0.207,1,265,0.888,0.532,0.944,1.906,1567,39907,0.33,0.32,0.283,0.305,0.579,0.183,0.253,0.311,0.318,0.232,0.325,0.373,0.289,0.208,0.278,0.414,0.316
PB_43288_PB_131771_PB_142256,0.268,0.14,0.086,0.326,0.226,1,265,0.946,0.532,0.866,2.245,1997,39907,0.34,0.355,0.284,0.223,0.538,0.177,0.151,0.226,0.308,0.201,0.277,0.379,0.356,0.319,0.279,0.436,0.266
PB_43288_PB_142191_PB_142215,0.381,0.108,0.186,0.414,0.301,1,265,0.916,0.532,0.928,1.507,1277,39907,0.365,0.354,0.44,0.19,0.58,0.173,0.242,0.296,0.286,0.233,0.268,0.433,0.458,0.271,0.291,0.391,0.397
PB_43288_PB_142191_PB_142233,0.439,0.1,0.185,0.435,0.326,1,265,0.91,0.532,0.928,1.769,1501,39907,0.392,0.413,0.502,0.168,0.605,0.208,0.279,0.327,0.342,0.285,0.272,0.495,0.499,0.207,0.315,0.446,0.406
PB_43288_PB_142191_PB_142250,0.271,0.096,0.093,0.376,0.241,0,265,0.882,0.532,0.927,1.655,1422,39907,0.318,0.404,0.485,0.185,0.592,0.227,0.236,0.321,0.3,0.217,0.291,0.414,0.492,0.253,0.311,0.411,0.326
PB_43288_PB_142191_PB_142256,0.249,0.122,0.115,0.451,0.271,0,265,0.947,0.532,0.849,2.078,1852,39907,0.314,0.472,0.443,0.196,0.533,0.179,0.191,0.367,0.299,0.199,0.276,0.377,0.535,0.399,0.351,0.493,0.266
PB_43288_PB_142215_PB_142233,0.291,0.148,0.226,0.365,0.27,2,265,0.899,0.532,0.945,1.667,1352,39907,0.452,0.275,0.364,0.18,0.562,0.147,0.199,0.257,0.241,0.183,0.261,0.355,0.397,0.188,0.256,0.367,0.388
PB_43288_PB_142215_PB_142243,0.222,0.157,0.128,0.315,0.218,1,265,0.862,0.532,0.944,1.494,1246,39907,0.321,0.341,0.416,0.192,0.571,0.17,0.26,0.294,0.283,0.189,0.267,0.364,0.454,0.214,0.289,0.39,0.313
PB_43288_PB_142215_PB_142250,0.227,0.152,0.131,0.313,0.218,1,265,0.867,0.532,0.944,1.533,1273,39907,0.321,0.346,0.42,0.193,0.572,0.173,0.261,0.296,0.273,0.189,0.268,0.364,0.458,0.223,0.291,0.391,0.314
PB_43288_PB_142215_PB_142256,0.227,0.162,0.152,0.41,0.259,1,265,0.941,0.532,0.866,2.024,1703,39907,0.339,0.441,0.377,0.209,0.524,0.138,0.299,0.349,0.322,0.322,0.274,0.374,0.514,0.377,0.33,0.463,0.266
PB_43288_PB_142233_PB_142243,0.286,0.128,0.116,0.353,0.243,0,265,0.864,0.532,0.945,1.763,1470,39907,0.327,0.402,0.463,0.179,0.577,0.204,0.196,0.325,0.315,0.199,0.271,0.433,0.497,0.166,0.314,0.418,0.326
PB_43288_PB_142233_PB_142250,0.29,0.124,0.119,0.35,0.243,0,265,0.868,0.532,0.944,1.791,1497,39907,0.328,0.406,0.466,0.179,0.578,0.206,0.187,0.327,0.306,0.194,0.272,0.426,0.499,0.173,0.315,0.422,0.327
PB_43288_PB_142233_PB_142256,0.259,0.141,0.139,0.427,0.269,0,265,0.934,0.532,0.866,2.168,1927,39907,0.344,0.477,0.415,0.191,0.535,0.159,0.22,0.37,0.302,0.234,0.277,0.378,0.539,0.315,0.357,0.5,0.266
PB_43288_PB_142243_PB_142250,0.13,0.181,0.094,0.271,0.182,1,265,0.833,0.532,0.944,1.646,1391,39907,0.318,0.269,0.369,0.201,0.56,0.145,0.27,0.331,0.236,0.181,0.289,0.353,0.381,0.251,0.262,0.36,0.298
PB_43288_PB_142250_PB_142256,0.249,0.157,0.184,0.381,0.258,1,265,0.913,0.532,0.866,2.097,1848,39907,0.32,0.47,0.424,0.201,0.533,0.171,0.32,0.367,0.299,0.268,0.276,0.377,0.535,0.353,0.351,0.479,0.266
PB_43288_PB_43428_PB_131771,0.26,0.104,0.345,0.321,0.274,1,265,0.923,0.532,0.762,1.673,1378,39907,0.356,0.305,0.268,0.474,0.574,0.236,0.388,0.226,0.447,0.42,0.301,0.367,0.254,0.331,0.267,0.399,0.385
PB_43288_PB_43428_PB_142191,0.482,0.093,0.199,0.412,0.336,1,265,0.921,0.532,0.746,1.355,1233,39907,0.315,0.33,0.407,0.239,0.576,0.189,0.374,0.29,0.437,0.397,0.287,0.469,0.367,0.262,0.33,0.387,0.464
PB_43288_PB_43428_PB_142215,0.309,0.142,0.278,0.341,0.278,2,265,0.908,0.532,0.762,1.17,1084,39907,0.353,0.275,0.303,0.277,0.562,0.147,0.199,0.257,0.241,0.183,0.261,0.355,0.304,0.204,0.241,0.367,0.388
PB_43288_PB_43428_PB_142233,0.389,0.115,0.256,0.379,0.306,2,265,0.903,0.532,0.763,1.528,1308,39907,0.359,0.342,0.357,0.188,0.572,0.171,0.242,0.296,0.286,0.233,0.268,0.433,0.381,0.193,0.278,0.391,0.397
PB_43288_PB_43428_PB_142243,0.204,0.128,0.055,0.309,0.198,0,265,0.865,0.532,0.762,1.337,1202,39907,0.306,0.325,0.357,0.209,0.569,0.187,0.22,0.287,0.275,0.205,0.289,0.362,0.363,0.189,0.269,0.385,0.31
PB_43288_PB_43428_PB_142250,0.21,0.123,0.064,0.307,0.198,0,265,0.87,0.532,0.762,1.381,1229,39907,0.307,0.33,0.362,0.203,0.57,0.189,0.209,0.29,0.266,0.193,0.279,0.363,0.367,0.197,0.271,0.387,0.311
PB_43288_PB_43428_PB_142256,0.218,0.146,0.072,0.408,0.245,0,265,0.945,0.532,0.684,1.924,1659,39907,0.328,0.423,0.333,0.21,0.522,0.141,0.267,0.343,0.283,0.274,0.274,0.373,0.449,0.373,0.317,0.454,0.266
PB_43288_PB_43428_PB_44305,0.214,0.291,0.322,0.366,0.303,3,265,0.925,0.532,0.599,0.998,1090,39907,0.22,0.287,0.289,0.505,0.566,0.26,0.362,0.242,0.248,0.436,0.359,0.346,0.243,0.314,0.243,0.376,0.391
PB_43288_PB_43428_PB_44433,0.242,0.195,0.193,0.212,0.211,0,265,0.899,0.532,0.763,1.219,1123,39907,0.333,0.278,0.312,0.323,0.564,0.148,0.356,0.257,0.244,0.419,0.329,0.281,0.275,0.18,0.235,0.37,0.402
PB_43288_PB_43428_PB_45333,0.232,0.198,0.182,0.221,0.209,0,265,0.898,0.532,0.763,1.159,1073,39907,0.333,0.275,0.305,0.321,0.562,0.147,0.351,0.257,0.241,0.409,0.311,0.28,0.28,0.174,0.229,0.367,0.414
PB_43288_PB_43428_PB_46002,0.343,0.103,0.369,0.38,0.32,2,265,0.91,0.532,0.731,1.219,1157,39907,0.354,0.283,0.303,0.468,0.566,0.249,0.362,0.272,0.489,0.436,0.281,0.359,0.306,0.319,0.255,0.376,0.45
PB_43288_PB_43428_PB_54484,0.144,0.081,0.055,0.227,0.143,0,265,0.929,0.532,0.601,1.042,1195,39907,0.275,0.372,0.317,0.203,0.517,0.141,0.127,0.29,0.256,0.175,0.294,0.363,0.367,0.166,0.408,0.387,0.377
PB_43288_PB_43428_PB_57014,0.14,0.146,0.056,0.292,0.18,0,265,0.872,0.532,0.762,1.405,1243,39907,0.217,0.287,0.252,0.277,0.457,0.111,0.252,0.275,0.252,0.27,0.272,0.36,0.264,0.164,0.262,0.334,0.176
PB_43288_PB_43428_PB_59719,0.309,0.191,0.287,0.197,0.252,1,265,0.927,0.532,0.681,1.116,1126,39907,0.354,0.338,0.293,0.415,0.494,0.234,0.294,0.272,0.257,0.213,0.27,0.359,0.333,0.165,0.353,0.376,0.455
PB_43288_PB_43428_PB_60710,0.17,0.125,0.175,0.222,0.176,0,265,0.93,0.532,0.74,1.131,1068,39907,0.342,0.31,0.305,0.29,0.529,0.21,0.308,0.257,0.241,0.183,0.272,0.355,0.304,0.174,0.308,0.367,0.439
PB_43288_PB_44005_PB_142191,0.224,0.109,0.125,0.303,0.206,0,265,0.91,0.532,0.928,1.576,1354,39907,0.318,0.307,0.432,0.23,0.576,0.167,0.384,0.258,0.263,0.417,0.295,0.291,0.392,0.217,0.137,0.396,0.424
PB_43288_PB_44005_PB_142233,0.143,0.14,0.181,0.277,0.193,0,265,0.894,0.532,0.945,1.723,1429,39907,0.375,0.316,0.388,0.188,0.575,0.159,0.259,0.259,0.265,0.259,0.27,0.292,0.4,0.101,0.161,0.399,0.402
PB_43288_PB_44005_PB_142256,0.13,0.169,0.13,0.32,0.203,1,265,0.935,0.532,0.866,2.053,1780,39907,0.339,0.368,0.35,0.221,0.527,0.139,0.229,0.266,0.379,0.232,0.275,0.3,0.452,0.319,0.158,0.421,0.266
PB_43288_PB_44005_PB_54484,0.241,0.124,0.112,0.151,0.165,1,265,0.917,0.532,0.783,1.298,1316,39907,0.291,0.307,0.331,0.125,0.525,0.146,0.13,0.258,0.364,0.208,0.434,0.291,0.392,0.239,0.263,0.396,0.38
PB_43288_PB_44005_PB_57014,0.253,0.198,0.123,0.192,0.197,1,265,0.866,0.532,0.944,1.62,1364,39907,0.24,0.296,0.291,0.193,0.471,0.118,0.266,0.368,0.259,0.29,0.317,0.289,0.307,0.138,0.179,0.346,0.19
PB_43288_PB_44005_PB_60710,0.24,0.181,0.093,0.136,0.171,1,265,0.916,0.532,0.922,1.406,1189,39907,0.348,0.286,0.343,0.282,0.537,0.151,0.32,0.257,0.262,0.266,0.436,0.284,0.35,0.116,0.169,0.379,0.409
PB_43288_PB_44305_PB_131771,0.116,0.224,0.348,0.308,0.264,2,265,0.931,0.532,0.781,1.666,1428,39907,0.25,0.314,0.276,0.532,0.577,0.315,0.397,0.33,0.306,0.441,0.329,0.36,0.258,0.351,0.411,0.408,0.377
PB_43288_PB_44305_PB_142191,0.242,0.146,0.201,0.366,0.252,1,265,0.93,0.532,0.764,1.359,1283,39907,0.245,0.338,0.302,0.29,0.574,0.146,0.386,0.251,0.285,0.419,0.296,0.354,0.264,0.243,0.152,0.397,0.413
PB_43288_PB_44305_PB_142215,0.182,0.281,0.272,0.322,0.269,3,265,0.919,0.532,0.781,1.184,1134,39907,0.237,0.298,0.292,0.366,0.568,0.256,0.224,0.287,0.253,0.276,0.336,0.348,0.245,0.222,0.246,0.381,0.388
PB_43288_PB_44305_PB_142233,0.161,0.181,0.255,0.33,0.241,2,265,0.912,0.532,0.781,1.526,1358,39907,0.247,0.346,0.304,0.261,0.575,0.148,0.262,0.253,0.292,0.263,0.27,0.356,0.279,0.179,0.162,0.401,0.396
PB_43288_PB_44305_PB_142250,0.13,0.228,0.075,0.255,0.187,1,265,0.881,0.532,0.781,1.384,1279,39907,0.245,0.338,0.302,0.279,0.574,0.177,0.225,0.331,0.273,0.216,0.327,0.354,0.264,0.2,0.28,0.397,0.319
PB_43288_PB_44305_PB_142256,0.13,0.203,0.084,0.361,0.221,1,265,0.951,0.532,0.703,1.911,1709,39907,0.248,0.409,0.299,0.221,0.528,0.172,0.224,0.266,0.286,0.227,0.275,0.366,0.363,0.351,0.21,0.423,0.266
PB_43288_PB_44305_PB_44612,0.411,0.325,0.212,0.211,0.302,1,265,0.921,0.532,0.747,1.364,1309,39907,0.244,0.304,0.278,0.437,0.558,0.238,0.383,0.381,0.262,0.545,0.605,0.284,0.256,0.234,0.426,0.389,0.402
PB_43288_PB_44305_PB_45333,0.468,0.339,0.183,0.187,0.317,1,265,0.909,0.532,0.781,1.173,1123,39907,0.237,0.287,0.292,0.392,0.568,0.212,0.367,0.38,0.252,0.501,0.576,0.285,0.245,0.222,0.426,0.381,0.391
PB_43288_PB_44305_PB_46002,0.142,0.224,0.352,0.361,0.285,2,265,0.92,0.532,0.75,1.23,1207,39907,0.241,0.306,0.297,0.55,0.571,0.321,0.376,0.269,0.268,0.489,0.302,0.351,0.249,0.299,0.399,0.388,0.404
PB_43288_PB_44305_PB_54484,0.241,0.17,0.074,0.173,0.175,1,265,0.938,0.532,0.619,1.059,1245,39907,0.238,0.338,0.302,0.279,0.526,0.162,0.131,0.251,0.264,0.216,0.436,0.354,0.3,0.188,0.259,0.397,0.38
PB_43288_PB_44305_PB_57014,0.248,0.256,0.075,0.235,0.217,1,265,0.883,0.532,0.781,1.408,1293,39907,0.186,0.311,0.225,0.36,0.472,0.183,0.268,0.368,0.26,0.293,0.319,0.352,0.251,0.189,0.18,0.348,0.177
PB_43288_PB_44305_PB_58078,0.116,0.336,0.289,0.143,0.24,1,265,0.93,0.532,0.679,1.162,1248,39907,0.244,0.332,0.301,0.471,0.511,0.291,0.314,0.25,0.281,0.264,0.37,0.353,0.267,0.182,0.221,0.395,0.41
PB_43288_PB_44305_PB_60710,0.24,0.252,0.179,0.193,0.218,1,265,0.94,0.532,0.758,1.146,1118,39907,0.237,0.298,0.292,0.366,0.538,0.313,0.322,0.243,0.253,0.276,0.438,0.348,0.245,0.222,0.172,0.381,0.396
PB_43288_PB_44433_PB_131771,0.116,0.162,0.23,0.187,0.179,1,265,0.911,0.532,0.945,1.821,1461,39907,0.348,0.31,0.274,0.371,0.576,0.171,0.394,0.329,0.269,0.433,0.327,0.294,0.257,0.255,0.41,0.405,0.382
PB_43288_PB_44433_PB_142215,0.214,0.197,0.175,0.227,0.204,1,265,0.894,0.532,0.945,1.391,1167,39907,0.378,0.283,0.332,0.233,0.566,0.15,0.215,0.286,0.264,0.249,0.31,0.283,0.341,0.184,0.243,0.376,0.391
PB_43288_PB_44433_PB_142250,0.146,0.172,0.118,0.205,0.163,1,265,0.86,0.532,0.944,1.564,1312,39907,0.321,0.301,0.402,0.206,0.574,0.157,0.219,0.331,0.261,0.199,0.323,0.29,0.386,0.155,0.278,0.394,0.316
PB_43288_PB_44433_PB_44612,0.408,0.29,0.179,0.203,0.285,1,265,0.9,0.532,0.911,1.54,1342,39907,0.348,0.269,0.25,0.365,0.541,0.141,0.344,0.38,0.301,0.466,0.532,0.324,0.285,0.302,0.426,0.384,0.399
PB_43288_PB_44433_PB_46002,0.18,0.152,0.229,0.253,0.207,0,265,0.897,0.532,0.914,1.424,1240,39907,0.382,0.29,0.324,0.349,0.569,0.155,0.371,0.269,0.254,0.465,0.294,0.286,0.362,0.306,0.398,0.384,0.413
PB_43288_PB_44433_PB_58078,0.159,0.257,0.201,0.102,0.189,0,265,0.908,0.532,0.843,1.352,1281,39907,0.349,0.296,0.338,0.343,0.507,0.143,0.309,0.257,0.259,0.253,0.362,0.289,0.379,0.112,0.234,0.391,0.419
PB_43288_PB_44433_PB_60710,0.24,0.174,0.099,0.138,0.171,1,265,0.914,0.532,0.922,1.358,1151,39907,0.348,0.283,0.337,0.279,0.535,0.15,0.316,0.257,0.259,0.249,0.43,0.283,0.341,0.121,0.161,0.376,0.406
PB_43288_PB_44612_PB_45333,0.403,0.296,0.167,0.212,0.284,1,265,0.899,0.532,0.911,1.502,1292,39907,0.348,0.265,0.246,0.367,0.539,0.13,0.339,0.38,0.301,0.452,0.524,0.321,0.29,0.311,0.426,0.384,0.407
PB_43288_PB_45333_PB_131771,0.116,0.164,0.223,0.187,0.177,1,265,0.911,0.532,0.945,1.796,1411,39907,0.348,0.308,0.272,0.372,0.575,0.165,0.392,0.328,0.268,0.428,0.325,0.293,0.256,0.252,0.41,0.403,0.387
PB_43288_PB_45333_PB_142191,0.247,0.109,0.107,0.321,0.216,0,265,0.907,0.532,0.928,1.5,1266,39907,0.32,0.296,0.462,0.228,0.572,0.199,0.379,0.257,0.259,0.406,0.29,0.289,0.392,0.233,0.154,0.391,0.432
PB_43288_PB_45333_PB_142215,0.204,0.2,0.166,0.235,0.203,1,265,0.893,0.532,0.945,1.341,1117,39907,0.377,0.28,0.335,0.229,0.565,0.149,0.209,0.285,0.265,0.23,0.292,0.282,0.348,0.188,0.241,0.372,0.39
PB_43288_PB_45333_PB_142233,0.167,0.139,0.168,0.292,0.2,0,265,0.89,0.532,0.945,1.662,1341,39907,0.393,0.304,0.415,0.187,0.573,0.157,0.248,0.258,0.262,0.245,0.269,0.29,0.401,0.114,0.16,0.395,0.399
PB_43288_PB_45333_PB_142250,0.135,0.173,0.14,0.211,0.168,1,265,0.857,0.532,0.944,1.526,1262,39907,0.32,0.296,0.407,0.205,0.572,0.16,0.215,0.331,0.259,0.196,0.32,0.289,0.392,0.163,0.277,0.391,0.314
PB_43288_PB_45333_PB_142256,0.13,0.171,0.163,0.333,0.214,1,265,0.934,0.532,0.866,2.022,1692,39907,0.338,0.361,0.365,0.221,0.524,0.138,0.25,0.266,0.396,0.256,0.274,0.299,0.455,0.338,0.174,0.418,0.266
PB_43288_PB_45333_PB_46002,0.17,0.154,0.221,0.261,0.206,0,265,0.896,0.532,0.914,1.378,1190,39907,0.381,0.287,0.318,0.342,0.568,0.152,0.367,0.269,0.254,0.458,0.291,0.285,0.368,0.312,0.398,0.381,0.425
PB_43288_PB_45333_PB_54484,0.241,0.124,0.154,0.159,0.175,1,265,0.914,0.532,0.783,1.2,1228,39907,0.289,0.296,0.337,0.129,0.52,0.143,0.128,0.257,0.367,0.174,0.424,0.289,0.392,0.254,0.281,0.391,0.378
PB_43288_PB_45333_PB_57014,0.246,0.196,0.164,0.2,0.204,1,265,0.86,0.532,0.944,1.549,1276,39907,0.235,0.291,0.315,0.191,0.463,0.114,0.259,0.367,0.255,0.279,0.31,0.287,0.303,0.155,0.174,0.339,0.189
PB_43288_PB_45333_PB_58078,0.148,0.262,0.194,0.106,0.187,0,265,0.907,0.532,0.843,1.304,1231,39907,0.348,0.294,0.333,0.343,0.505,0.142,0.307,0.257,0.257,0.246,0.356,0.288,0.386,0.117,0.243,0.388,0.43
PB_43288_PB_45333_PB_60710,0.24,0.178,0.126,0.144,0.177,1,265,0.914,0.532,0.922,1.305,1101,39907,0.348,0.28,0.331,0.277,0.533,0.149,0.313,0.257,0.257,0.23,0.425,0.282,0.348,0.115,0.153,0.372,0.418
PB_43288_PB_46002_PB_131771,0.291,0.071,0.392,0.321,0.294,1,265,0.92,0.532,0.913,1.807,1495,39907,0.381,0.314,0.276,0.477,0.577,0.301,0.397,0.269,0.478,0.441,0.315,0.37,0.266,0.256,0.39,0.408,0.394
PB_43288_PB_46002_PB_142191,0.414,0.065,0.235,0.432,0.323,1,265,0.917,0.532,0.897,1.531,1350,39907,0.375,0.326,0.394,0.29,0.601,0.194,0.386,0.306,0.482,0.419,0.296,0.367,0.422,0.371,0.299,0.397,0.474
PB_43288_PB_46002_PB_142215,0.355,0.107,0.307,0.372,0.304,2,265,0.905,0.532,0.913,1.386,1201,39907,0.461,0.289,0.336,0.32,0.568,0.204,0.224,0.28,0.267,0.218,0.265,0.36,0.383,0.331,0.276,0.381,0.393
PB_43288_PB_46002_PB_142233,0.421,0.083,0.278,0.401,0.325,2,265,0.901,0.532,0.914,1.681,1425,39907,0.474,0.335,0.392,0.203,0.583,0.177,0.262,0.312,0.304,0.263,0.27,0.368,0.43,0.259,0.303,0.401,0.402
PB_43288_PB_46002_PB_142243,0.244,0.089,0.118,0.339,0.222,0,265,0.866,0.532,0.913,1.519,1319,39907,0.323,0.323,0.391,0.221,0.576,0.192,0.235,0.305,0.295,0.214,0.304,0.366,0.419,0.302,0.297,0.396,0.318
PB_43288_PB_46002_PB_142256,0.238,0.118,0.065,0.424,0.252,0,265,0.941,0.532,0.835,2.021,1776,39907,0.341,0.388,0.371,0.221,0.528,0.172,0.224,0.357,0.292,0.227,0.275,0.375,0.48,0.442,0.331,0.423,0.266
PB_43288_PB_46002_PB_54484,0.146,0.077,0.114,0.264,0.166,0,265,0.924,0.532,0.752,1.251,1312,39907,0.291,0.326,0.321,0.251,0.526,0.146,0.131,0.306,0.266,0.157,0.305,0.367,0.422,0.274,0.299,0.397,0.38
