network,ks_cmi,ks_gpp,ks_led,bc_lcc,distance,sumGap90,mdr,intact,intact_eco,coverage,overlap,net_km2,eco_km2,AllBirds,ForestBirds,AllWaterfowl,CavityNesters,GroundNesters,OverwaterNesters,blbw,boch,brcr,btnw,cawa,cmwa,osfl,pigr,rubl,swth,wwcr
PB_209122_PB_212411_PB_216096,0.378,0.261,0.232,0.101,0.262,7,4225,0.988,0.931,0.391,0.404,12936,34466,0.219,0.159,0.248,0.322,0.155,0.198,0.311,0.169,0.18,0.305,0.053,0.107,0.179,0.15,0.31,0.196,0.427
PB_211686_PB_213339_PB_216599,0.37,0.229,0.168,0.144,0.244,6,4225,0.983,0.931,0.281,0.287,12918,34466,0.319,0.24,0.15,0.229,0.075,0.093,0.451,0.15,0.288,0.407,0.101,0.057,0.337,0.13,0.496,0.215,0.587
PB_207970_PB_211470_PB_211686,0.408,0.303,0.304,0.165,0.307,7,4225,0.977,0.931,0.423,0.435,12984,34466,0.079,0.21,0.258,0.306,0.195,0.279,0.246,0.059,0.096,0.133,0.221,0.248,0.068,0.224,0.155,0.287,0.128
PB_208369_PB_208968_PB_212292,0.356,0.394,0.364,0.149,0.33,9,4225,0.983,0.931,0.369,0.373,12884,34466,0.283,0.474,0.394,0.414,0.296,0.415,0.208,0.27,0.376,0.225,0.365,0.554,0.361,0.221,0.394,0.282,0.177
PB_206955_PB_212630_PB_214582,0.271,0.28,0.239,0.185,0.247,2,4225,0.977,0.931,0.532,0.545,13027,34466,0.136,0.251,0.174,0.18,0.119,0.212,0.173,0.211,0.195,0.097,0.143,0.317,0.204,0.084,0.267,0.27,0.071
PB_206781_PB_211483_PB_215765,0.366,0.31,0.142,0.175,0.265,4,4225,0.978,0.931,0.412,0.415,12824,34466,0.167,0.157,0.146,0.208,0.062,0.143,0.282,0.288,0.138,0.189,0.206,0.139,0.148,0.177,0.218,0.302,0.377
PB_208202_PB_212132_PB_216599,0.52,0.369,0.147,0.223,0.346,7,4225,0.984,0.931,0.24,0.242,12861,34466,0.22,0.148,0.149,0.163,0.058,0.142,0.431,0.236,0.108,0.379,0.046,0.129,0.194,0.174,0.3,0.443,0.404
PB_211213_PB_212630_PB_212979,0.247,0.219,0.199,0.062,0.195,3,4225,0.974,0.931,0.553,0.558,12879,34466,0.214,0.323,0.261,0.282,0.247,0.24,0.17,0.12,0.212,0.174,0.24,0.328,0.277,0.181,0.31,0.245,0.137
PB_209495_PB_212132_PB_215327,0.404,0.347,0.212,0.211,0.305,2,4225,0.971,0.931,0.383,0.389,12951,34466,0.041,0.093,0.077,0.102,0.067,0.1,0.346,0.105,0.069,0.26,0.079,0.191,0.111,0.141,0.13,0.228,0.273
PB_205734_PB_210953_PB_212802,0.413,0.34,0.261,0.181,0.311,6,4225,0.983,0.931,0.481,0.487,12886,34466,0.237,0.42,0.312,0.311,0.27,0.345,0.28,0.209,0.276,0.181,0.315,0.453,0.279,0.241,0.403,0.474,0.135
PB_209565_PB_212630_PB_213560,0.329,0.278,0.293,0.131,0.269,6,4225,0.974,0.931,0.371,0.379,12905,34466,0.054,0.098,0.195,0.273,0.078,0.177,0.276,0.137,0.117,0.165,0.213,0.214,0.101,0.134,0.145,0.142,0.272
PB_205456_PB_212249_PB_212411,0.391,0.365,0.283,0.181,0.316,7,4225,0.984,0.931,0.393,0.399,12893,34466,0.1,0.275,0.23,0.254,0.141,0.259,0.262,0.202,0.117,0.188,0.226,0.364,0.084,0.187,0.256,0.375,0.201
PB_204546_PB_210553_PB_212411,0.357,0.403,0.174,0.207,0.301,7,4225,0.974,0.931,0.397,0.405,12874,34466,0.092,0.173,0.152,0.204,0.118,0.158,0.261,0.158,0.142,0.153,0.271,0.224,0.142,0.169,0.166,0.219,0.292
PB_204546_PB_207038_PB_208691,0.32,0.574,0.242,0.224,0.368,9,4225,0.974,0.931,0.332,0.337,12768,34466,0.38,0.572,0.274,0.346,0.081,0.303,0.18,0.449,0.342,0.24,0.41,0.503,0.211,0.227,0.376,0.289,0.232
PB_208793_PB_212830_PB_214506,0.365,0.219,0.329,0.179,0.283,5,4225,0.971,0.931,0.462,0.477,13018,34466,0.09,0.114,0.265,0.269,0.212,0.278,0.331,0.09,0.089,0.267,0.125,0.237,0.066,0.139,0.104,0.208,0.199
PB_205734_PB_210550_PB_211470,0.427,0.294,0.293,0.173,0.31,6,4225,0.983,0.931,0.482,0.495,12984,34466,0.192,0.345,0.333,0.309,0.303,0.361,0.307,0.148,0.207,0.161,0.237,0.388,0.215,0.242,0.332,0.43,0.156
PB_207191_PB_211213_PB_216589,0.323,0.209,0.139,0.135,0.215,2,4225,0.973,0.931,0.571,0.575,12757,34466,0.189,0.163,0.228,0.219,0.188,0.22,0.321,0.257,0.136,0.195,0.088,0.167,0.081,0.157,0.228,0.408,0.185
PB_206180_PB_210923_PB_212098,0.476,0.429,0.323,0.25,0.38,11,4225,0.981,0.931,0.355,0.364,13004,34466,0.273,0.514,0.361,0.376,0.283,0.396,0.284,0.297,0.361,0.177,0.319,0.569,0.315,0.235,0.501,0.525,0.138
PB_209229_PB_211483_PB_216096,0.517,0.369,0.35,0.247,0.383,12,4225,0.977,0.931,0.213,0.216,12780,34466,0.216,0.14,0.319,0.372,0.191,0.27,0.395,0.159,0.119,0.289,0.199,0.244,0.119,0.211,0.213,0.364,0.42
PB_206781_PB_211414_PB_212132,0.522,0.533,0.31,0.28,0.428,9,4225,0.981,0.931,0.262,0.262,12869,34466,0.157,0.327,0.203,0.237,0.09,0.252,0.28,0.262,0.153,0.167,0.323,0.359,0.112,0.239,0.302,0.507,0.182
PB_209740_PB_210923_PB_212830,0.341,0.311,0.204,0.142,0.262,7,4225,0.976,0.931,0.418,0.43,12983,34466,0.104,0.239,0.243,0.295,0.142,0.246,0.221,0.126,0.16,0.105,0.201,0.339,0.124,0.147,0.118,0.163,0.199
PB_210088_PB_214582_PB_216589,0.159,0.021,0.083,0.07,0.097,1,4225,0.971,0.931,0.699,0.719,12911,34466,0.202,0.175,0.115,0.142,0.083,0.065,0.21,0.072,0.111,0.258,0.191,0.075,0.119,0.047,0.278,0.125,0.245
PB_209872_PB_211508_PB_215327,0.22,0.228,0.228,0.105,0.202,1,4225,0.981,0.931,0.547,0.553,12983,34466,0.162,0.262,0.212,0.246,0.128,0.212,0.125,0.197,0.228,0.094,0.154,0.337,0.256,0.061,0.214,0.127,0.105
PB_209896_PB_210990_PB_212979,0.422,0.295,0.395,0.19,0.338,11,4225,0.976,0.931,0.402,0.41,12979,34466,0.18,0.365,0.429,0.4,0.411,0.45,0.311,0.094,0.248,0.206,0.277,0.48,0.307,0.226,0.338,0.406,0.135
PB_211213_PB_212630_PB_213281,0.173,0.149,0.153,0.066,0.141,2,4225,0.968,0.931,0.68,0.685,12879,34466,0.124,0.168,0.161,0.192,0.126,0.142,0.108,0.108,0.108,0.051,0.095,0.199,0.19,0.069,0.148,0.109,0.056
PB_205456_PB_211470_PB_211686,0.387,0.316,0.305,0.162,0.304,5,4225,0.978,0.931,0.457,0.467,12982,34466,0.09,0.207,0.232,0.284,0.137,0.255,0.27,0.126,0.115,0.15,0.234,0.22,0.096,0.223,0.155,0.284,0.246
PB_207382_PB_213438_PB_214838,0.232,0.239,0.212,0.179,0.217,2,4225,0.974,0.931,0.586,0.588,12772,34466,0.114,0.218,0.169,0.17,0.122,0.207,0.16,0.187,0.172,0.081,0.107,0.286,0.163,0.076,0.236,0.242,0.049
PB_205456_PB_207313_PB_208369,0.383,0.604,0.279,0.236,0.402,10,4225,0.978,0.931,0.256,0.259,12837,34466,0.465,0.689,0.293,0.333,0.112,0.334,0.25,0.522,0.424,0.234,0.436,0.615,0.313,0.229,0.493,0.365,0.24
PB_211508_PB_212830_PB_213376,0.304,0.203,0.319,0.124,0.25,5,4225,0.98,0.931,0.487,0.507,13235,34466,0.067,0.108,0.191,0.262,0.103,0.18,0.264,0.097,0.079,0.18,0.122,0.25,0.167,0.065,0.136,0.169,0.194
PB_209058_PB_211981_PB_212292,0.425,0.277,0.269,0.151,0.297,6,4225,0.982,0.931,0.479,0.492,12969,34466,0.232,0.39,0.367,0.354,0.345,0.379,0.304,0.132,0.262,0.166,0.257,0.472,0.27,0.23,0.392,0.457,0.153
PB_210675_PB_213023_PB_216589,0.427,0.165,0.348,0.1,0.292,7,4225,0.986,0.931,0.39,0.393,12744,34466,0.189,0.142,0.417,0.415,0.39,0.363,0.422,0.087,0.081,0.249,0.055,0.261,0.102,0.218,0.155,0.428,0.176
PB_209872_PB_210009_PB_215967,0.343,0.273,0.177,0.147,0.248,6,4225,0.985,0.931,0.438,0.444,12807,34466,0.079,0.254,0.27,0.288,0.189,0.247,0.239,0.295,0.246,0.139,0.168,0.339,0.181,0.165,0.182,0.297,0.215
PB_210009_PB_211686_PB_214470,0.297,0.264,0.218,0.168,0.242,6,4225,0.969,0.931,0.453,0.47,12992,34466,0.066,0.122,0.135,0.199,0.04,0.135,0.271,0.088,0.125,0.183,0.167,0.203,0.101,0.095,0.12,0.128,0.25
PB_205734_PB_211414_PB_211774,0.416,0.37,0.254,0.206,0.323,7,4225,0.991,0.931,0.459,0.465,12883,34466,0.255,0.447,0.312,0.323,0.274,0.324,0.276,0.249,0.309,0.206,0.323,0.469,0.322,0.222,0.437,0.472,0.104
PB_207035_PB_209872_PB_212630,0.355,0.435,0.36,0.151,0.342,9,4225,0.981,0.931,0.299,0.306,12855,34466,0.299,0.507,0.353,0.417,0.184,0.352,0.232,0.308,0.388,0.214,0.358,0.595,0.356,0.218,0.406,0.316,0.227
PB_207313_PB_213715_PB_214621,0.401,0.368,0.242,0.165,0.309,7,4225,0.99,0.931,0.203,0.205,12770,34466,0.285,0.232,0.194,0.339,0.102,0.151,0.343,0.249,0.205,0.296,0.107,0.269,0.081,0.169,0.362,0.277,0.571
PB_206180_PB_213339_PB_216078,0.392,0.295,0.131,0.203,0.273,5,4225,0.984,0.931,0.326,0.333,12890,34466,0.211,0.154,0.174,0.215,0.086,0.165,0.4,0.28,0.071,0.341,0.057,0.155,0.143,0.131,0.331,0.362,0.366
PB_211213_PB_213339_PB_213560,0.204,0.178,0.065,0.092,0.147,4,4225,0.968,0.931,0.616,0.622,12832,34466,0.074,0.12,0.118,0.126,0.068,0.099,0.186,0.129,0.082,0.134,0.078,0.137,0.097,0.058,0.122,0.054,0.173
PB_209743_PB_214506_PB_215765,0.279,0.104,0.204,0.064,0.183,6,4225,0.988,0.931,0.563,0.572,12840,34466,0.129,0.083,0.268,0.283,0.22,0.212,0.247,0.099,0.087,0.166,0.094,0.141,0.124,0.159,0.171,0.21,0.27
PB_206180_PB_211483_PB_213560,0.323,0.348,0.186,0.188,0.272,6,4225,0.97,0.931,0.464,0.473,12930,34466,0.094,0.133,0.149,0.215,0.097,0.141,0.253,0.149,0.123,0.15,0.182,0.202,0.08,0.135,0.122,0.174,0.26
PB_211414_PB_213339_PB_214582,0.306,0.205,0.305,0.124,0.247,2,4225,0.98,0.931,0.453,0.463,12914,34466,0.075,0.096,0.167,0.236,0.093,0.169,0.284,0.092,0.05,0.197,0.103,0.228,0.141,0.061,0.137,0.165,0.229
PB_209229_PB_209740_PB_215765,0.415,0.338,0.223,0.192,0.305,6,4225,0.98,0.931,0.274,0.277,12785,34466,0.124,0.229,0.318,0.37,0.209,0.29,0.302,0.35,0.23,0.178,0.196,0.336,0.112,0.177,0.151,0.294,0.314
PB_207604_PB_208691_PB_212802,0.394,0.438,0.283,0.193,0.341,9,4225,0.979,0.931,0.38,0.383,12794,34466,0.214,0.441,0.328,0.361,0.249,0.355,0.186,0.291,0.281,0.186,0.319,0.47,0.2,0.227,0.306,0.311,0.052
PB_207382_PB_211686_PB_212979,0.386,0.398,0.305,0.22,0.335,10,4225,0.976,0.931,0.393,0.399,12860,34466,0.144,0.298,0.248,0.304,0.16,0.28,0.212,0.159,0.183,0.133,0.314,0.331,0.093,0.225,0.222,0.312,0.137
PB_205456_PB_208202_PB_211176,0.426,0.392,0.132,0.199,0.313,6,4225,0.978,0.931,0.542,0.546,12785,34466,0.28,0.472,0.266,0.24,0.213,0.321,0.284,0.319,0.3,0.171,0.282,0.481,0.265,0.241,0.494,0.541,0.19
PB_209229_PB_209565_PB_214002,0.419,0.305,0.359,0.217,0.333,6,4225,0.972,0.931,0.364,0.364,12718,34466,0.077,0.184,0.292,0.337,0.219,0.309,0.31,0.068,0.09,0.19,0.278,0.261,0.073,0.222,0.161,0.266,0.234
PB_208691_PB_210953_PB_215765,0.362,0.218,0.154,0.086,0.229,4,4225,0.986,0.931,0.43,0.433,12783,34466,0.121,0.132,0.315,0.364,0.229,0.264,0.263,0.193,0.159,0.158,0.133,0.251,0.066,0.176,0.152,0.263,0.259
PB_207604_PB_210294_PB_213023,0.429,0.418,0.284,0.212,0.348,11,4225,0.976,0.931,0.325,0.326,12722,34466,0.127,0.316,0.251,0.314,0.159,0.285,0.227,0.191,0.187,0.153,0.315,0.36,0.107,0.223,0.219,0.318,0.121
PB_207025_PB_207166_PB_214991,0.325,0.37,0.213,0.203,0.287,6,4225,0.983,0.931,0.402,0.409,12826,34466,0.218,0.385,0.274,0.302,0.157,0.295,0.221,0.428,0.263,0.126,0.257,0.406,0.114,0.175,0.233,0.286,0.297
PB_208793_PB_211470_PB_215327,0.304,0.184,0.323,0.158,0.253,3,4225,0.969,0.931,0.499,0.511,12940,34466,0.072,0.116,0.262,0.256,0.213,0.271,0.257,0.052,0.084,0.187,0.062,0.285,0.142,0.111,0.104,0.187,0.122
PB_208369_PB_210550_PB_210990,0.362,0.36,0.31,0.169,0.31,10,4225,0.978,0.931,0.409,0.419,12958,34466,0.266,0.444,0.436,0.411,0.358,0.481,0.212,0.21,0.327,0.162,0.351,0.547,0.336,0.215,0.369,0.289,0.137
PB_207924_PB_210550_PB_212249,0.407,0.36,0.329,0.157,0.327,10,4225,0.985,0.931,0.384,0.394,12965,34466,0.283,0.476,0.395,0.401,0.338,0.408,0.207,0.219,0.351,0.176,0.321,0.557,0.35,0.237,0.409,0.359,0.112
PB_210294_PB_213560_PB_213982,0.278,0.262,0.198,0.125,0.224,8,4225,0.969,0.931,0.46,0.466,12808,34466,0.106,0.116,0.122,0.203,0.14,0.081,0.304,0.167,0.301,0.196,0.175,0.096,0.243,0.172,0.351,0.1,0.449
PB_206955_PB_209872_PB_214838,0.218,0.306,0.099,0.166,0.211,2,4225,0.976,0.931,0.614,0.617,12829,34466,0.208,0.291,0.118,0.11,0.068,0.168,0.076,0.27,0.258,0.083,0.152,0.302,0.224,0.07,0.248,0.166,0.098
PB_207191_PB_207313_PB_208968,0.344,0.542,0.239,0.233,0.362,10,4225,0.976,0.931,0.343,0.347,12786,34466,0.413,0.602,0.289,0.309,0.135,0.326,0.145,0.452,0.457,0.228,0.388,0.602,0.361,0.219,0.501,0.356,0.178
PB_212802_PB_216078_PB_216589,0.389,0.116,0.268,0.098,0.248,3,4225,0.992,0.931,0.296,0.3,12820,34466,0.397,0.336,0.327,0.38,0.271,0.216,0.475,0.198,0.109,0.411,0.205,0.09,0.235,0.147,0.473,0.388,0.446
PB_213438_PB_216589_PB_216969,0.414,0.131,0.295,0.105,0.268,5,4225,0.993,0.931,0.268,0.272,12833,34466,0.431,0.367,0.353,0.418,0.283,0.244,0.515,0.18,0.128,0.437,0.219,0.077,0.271,0.164,0.492,0.412,0.476
PB_212411_PB_215672_PB_216051,0.402,0.11,0.222,0.091,0.24,7,4225,0.994,0.931,0.371,0.376,12821,34466,0.442,0.415,0.222,0.316,0.127,0.135,0.51,0.189,0.317,0.551,0.204,0.113,0.337,0.117,0.607,0.261,0.587
PB_210553_PB_211508_PB_216051,0.506,0.348,0.392,0.203,0.378,12,4225,0.988,0.931,0.191,0.195,12912,34466,0.208,0.137,0.339,0.429,0.197,0.266,0.379,0.143,0.12,0.229,0.219,0.21,0.119,0.206,0.181,0.338,0.423
PB_209254_PB_209743_PB_216051,0.48,0.386,0.311,0.22,0.362,11,4225,0.982,0.931,0.285,0.286,12705,34466,0.174,0.27,0.375,0.403,0.262,0.339,0.386,0.244,0.165,0.188,0.171,0.356,0.199,0.209,0.205,0.384,0.283
PB_211176_PB_213812_PB_214991,0.196,0.069,0.081,0.074,0.117,1,4225,0.982,0.931,0.675,0.682,12808,34466,0.128,0.122,0.147,0.187,0.091,0.106,0.277,0.043,0.168,0.271,0.108,0.064,0.111,0.069,0.239,0.108,0.203
PB_207035_PB_211402_PB_211981,0.337,0.359,0.259,0.131,0.286,7,4225,0.983,0.931,0.452,0.466,12892,34466,0.305,0.432,0.375,0.427,0.203,0.367,0.208,0.205,0.331,0.183,0.307,0.547,0.35,0.193,0.416,0.297,0.202
PB_206955_PB_209896_PB_210359,0.505,0.521,0.341,0.32,0.432,12,4225,0.984,0.931,0.261,0.269,13001,34466,0.29,0.565,0.355,0.357,0.292,0.398,0.336,0.379,0.427,0.195,0.38,0.622,0.415,0.241,0.577,0.552,0.083
PB_208202_PB_209896_PB_210009,0.497,0.463,0.212,0.283,0.383,14,4225,0.972,0.931,0.323,0.328,12906,34466,0.296,0.552,0.317,0.283,0.291,0.377,0.332,0.34,0.389,0.158,0.315,0.594,0.38,0.241,0.612,0.564,0.179
PB_206899_PB_209896_PB_210294,0.461,0.5,0.241,0.31,0.393,13,4225,0.97,0.931,0.297,0.301,12898,34466,0.209,0.412,0.232,0.283,0.122,0.28,0.235,0.282,0.252,0.16,0.391,0.413,0.18,0.227,0.368,0.366,0.145
PB_211048_PB_211470_PB_214002,0.235,0.097,0.217,0.049,0.169,0,4225,0.975,0.931,0.731,0.747,12952,34466,0.161,0.221,0.294,0.285,0.297,0.262,0.202,0.212,0.072,0.11,0.187,0.203,0.078,0.186,0.186,0.163,0.143
PB_204546_PB_213281_PB_215616,0.179,0.15,0.18,0.117,0.159,3,4225,0.972,0.931,0.741,0.758,12941,34466,0.046,0.139,0.118,0.116,0.075,0.144,0.158,0.138,0.09,0.134,0.062,0.081,0.148,0.077,0.165,0.173,0.132
PB_204546_PB_208691_PB_211470,0.342,0.349,0.289,0.164,0.295,5,4225,0.979,0.931,0.497,0.507,12889,34466,0.179,0.341,0.301,0.327,0.203,0.325,0.18,0.187,0.162,0.179,0.262,0.322,0.109,0.225,0.236,0.277,0.153
PB_212132_PB_214904_PB_215257,0.278,0.136,0.22,0.128,0.2,1,4225,0.975,0.931,0.606,0.608,12827,34466,0.198,0.234,0.063,0.078,0.066,0.088,0.299,0.18,0.306,0.291,0.08,0.139,0.257,0.135,0.345,0.079,0.276
PB_207924_PB_209896_PB_212098,0.431,0.426,0.353,0.219,0.367,11,4225,0.984,0.931,0.31,0.32,13075,34466,0.291,0.528,0.39,0.402,0.32,0.403,0.216,0.295,0.405,0.197,0.373,0.599,0.41,0.235,0.44,0.379,0.11
PB_210088_PB_214002_PB_214991,0.19,0.049,0.133,0.047,0.121,1,4225,0.979,0.931,0.753,0.767,12894,34466,0.141,0.12,0.206,0.218,0.177,0.157,0.217,0.061,0.139,0.19,0.091,0.124,0.125,0.146,0.138,0.131,0.178
PB_212132_PB_213272_PB_213577,0.31,0.146,0.174,0.106,0.199,1,4225,0.975,0.931,0.463,0.481,13042,34466,0.204,0.271,0.06,0.046,0.101,0.084,0.347,0.194,0.31,0.354,0.114,0.178,0.31,0.109,0.37,0.124,0.318
PB_208369_PB_210294_PB_210675,0.397,0.432,0.281,0.188,0.339,10,4225,0.977,0.931,0.298,0.303,12866,34466,0.197,0.365,0.312,0.373,0.188,0.324,0.228,0.189,0.227,0.162,0.391,0.423,0.187,0.226,0.187,0.258,0.254
PB_209872_PB_214002_PB_216051,0.376,0.157,0.336,0.105,0.269,6,4225,0.987,0.931,0.504,0.506,12728,34466,0.173,0.146,0.391,0.392,0.328,0.326,0.355,0.127,0.158,0.204,0.078,0.113,0.126,0.204,0.158,0.282,0.29
PB_206955_PB_210660_PB_215616,0.344,0.281,0.261,0.187,0.274,5,4225,0.978,0.931,0.527,0.545,12970,34466,0.056,0.135,0.198,0.24,0.146,0.234,0.236,0.07,0.13,0.154,0.224,0.173,0.12,0.201,0.145,0.229,0.177
PB_208691_PB_209565_PB_211048,0.307,0.398,0.153,0.137,0.271,5,4225,0.968,0.931,0.49,0.505,12842,34466,0.13,0.293,0.196,0.281,0.064,0.173,0.141,0.188,0.194,0.169,0.322,0.266,0.101,0.183,0.168,0.157,0.273
PB_210553_PB_210953_PB_214002,0.361,0.183,0.28,0.108,0.252,4,4225,0.978,0.931,0.526,0.527,12718,34466,0.077,0.168,0.288,0.336,0.232,0.285,0.266,0.223,0.2,0.19,0.209,0.188,0.119,0.214,0.161,0.23,0.227
PB_213438_PB_214582_PB_216078,0.204,0.064,0.16,0.111,0.145,0,4225,0.981,0.931,0.503,0.515,12897,34466,0.188,0.182,0.145,0.198,0.088,0.089,0.281,0.113,0.084,0.263,0.162,0.074,0.11,0.085,0.295,0.136,0.268
