network,ks_cmi,ks_gpp,ks_led,bc_lcc,distance,sumGap90,mdr,intact,intact_eco,coverage,overlap,net_km2,eco_km2,AllBirds,ForestBirds,AllWaterfowl,CavityNesters,GroundNesters,OverwaterNesters,blbw,boch,brcr,btnw,cawa,cmwa,osfl,pigr,rubl,swth,wwcr
PB_188958_PB_189496_PB_191198,0.173,0.033,0.206,0.15,0.155,4,10592,0.954,0.875,0.521,0.527,32133,30405,0.125,0.194,0.262,0.103,0.276,0.245,0.072,0.068,0.181,0.12,0.113,0.172,0.205,0.214,0.114,0.102,0.074
PB_186197_PB_189369_PB_191692,0.509,0.193,0.41,0.294,0.371,11,10592,0.977,0.875,0.456,0.458,32066,30405,0.329,0.147,0.545,0.215,0.553,0.534,0.366,0.213,0.493,0.434,0.424,0.493,0.47,0.302,0.38,0.226,0.178
PB_188779_PB_190349_PB_194391,0.578,0.216,0.481,0.328,0.424,12,10592,0.981,0.875,0.364,0.365,31941,30405,0.312,0.144,0.625,0.218,0.635,0.616,0.418,0.244,0.562,0.473,0.487,0.566,0.545,0.304,0.451,0.27,0.206
PB_187553_PB_189899_PB_196417,0.155,0.101,0.189,0.186,0.162,4,10592,0.955,0.875,0.503,0.508,31952,30405,0.125,0.279,0.244,0.032,0.252,0.232,0.064,0.094,0.137,0.055,0.101,0.131,0.255,0.159,0.144,0.16,0.056
PB_189007_PB_191187_PB_191770,0.593,0.12,0.457,0.26,0.401,13,10592,0.983,0.875,0.128,0.129,31850,30405,0.326,0.341,0.617,0.238,0.632,0.646,0.29,0.314,0.703,0.64,0.485,0.67,0.696,0.522,0.547,0.154,0.527
PB_188003_PB_188574_PB_189320,0.222,0.076,0.204,0.141,0.171,4,10592,0.955,0.875,0.534,0.536,31890,30405,0.1,0.195,0.255,0.127,0.269,0.248,0.124,0.059,0.225,0.186,0.186,0.239,0.235,0.226,0.207,0.19,0.123
PB_186843_PB_186987_PB_191187,0.629,0.242,0.423,0.287,0.423,14,10592,0.976,0.875,0.106,0.106,31849,30405,0.374,0.43,0.505,0.164,0.493,0.574,0.198,0.474,0.801,0.77,0.552,0.747,0.758,0.611,0.623,0.192,0.649
PB_188003_PB_188779_PB_189941,0.449,0.125,0.401,0.28,0.338,13,10592,0.978,0.875,0.378,0.382,32305,30405,0.292,0.12,0.529,0.191,0.541,0.525,0.284,0.141,0.451,0.381,0.352,0.442,0.425,0.302,0.324,0.143,0.263
PB_186602_PB_188003_PB_188958,0.217,0.065,0.213,0.199,0.185,4,10592,0.964,0.875,0.539,0.542,31930,30405,0.116,0.125,0.268,0.099,0.281,0.248,0.121,0.049,0.22,0.164,0.157,0.205,0.237,0.203,0.1,0.096,0.058
PB_188574_PB_189320_PB_190349,0.149,0.028,0.178,0.131,0.134,4,10592,0.956,0.875,0.583,0.585,31890,30405,0.135,0.201,0.245,0.116,0.256,0.228,0.063,0.081,0.159,0.107,0.106,0.167,0.169,0.191,0.137,0.13,0.096
PB_186987_PB_191198_PB_196417,0.378,0.218,0.327,0.257,0.301,10,10592,0.969,0.875,0.282,0.283,31911,30405,0.1,0.405,0.438,0.185,0.44,0.466,0.112,0.251,0.465,0.386,0.21,0.432,0.557,0.34,0.301,0.156,0.35
PB_186043_PB_186197_PB_188958,0.236,0.111,0.184,0.145,0.175,4,10592,0.962,0.875,0.484,0.488,31968,30405,0.174,0.235,0.242,0.039,0.244,0.259,0.04,0.157,0.306,0.279,0.189,0.264,0.298,0.301,0.146,0.081,0.204
PB_188958_PB_189941_PB_192303,0.302,0.116,0.276,0.212,0.238,5,10592,0.959,0.875,0.463,0.467,32416,30405,0.079,0.186,0.335,0.101,0.349,0.319,0.191,0.09,0.3,0.243,0.235,0.289,0.348,0.257,0.188,0.169,0.088
PB_186602_PB_189320_PB_191692,0.32,0.121,0.285,0.204,0.245,5,10592,0.968,0.875,0.51,0.509,31925,30405,0.105,0.067,0.344,0.079,0.354,0.329,0.234,0.143,0.305,0.232,0.265,0.315,0.272,0.187,0.285,0.22,0.1
PB_188574_PB_188779_PB_189369,0.157,0.019,0.207,0.183,0.159,5,10592,0.966,0.875,0.542,0.547,32078,30405,0.119,0.164,0.269,0.112,0.289,0.246,0.081,0.06,0.171,0.105,0.095,0.156,0.195,0.206,0.091,0.099,0.062
PB_188958_PB_189007_PB_190349,0.249,0.078,0.252,0.211,0.21,5,10592,0.969,0.875,0.45,0.453,31950,30405,0.098,0.162,0.3,0.104,0.315,0.28,0.147,0.06,0.25,0.181,0.186,0.236,0.279,0.223,0.134,0.124,0.074
PB_187240_PB_191187_PB_191584,0.464,0.119,0.319,0.181,0.302,0,10592,0.969,0.875,0.225,0.229,32010,30405,0.113,0.287,0.431,0.105,0.446,0.438,0.256,0.186,0.536,0.496,0.406,0.614,0.567,0.358,0.582,0.287,0.437
PB_186145_PB_186798_PB_190349,0.488,0.218,0.351,0.243,0.342,12,10592,0.972,0.875,0.284,0.284,31915,30405,0.338,0.332,0.427,0.184,0.404,0.479,0.122,0.345,0.609,0.574,0.418,0.556,0.556,0.487,0.421,0.117,0.478
PB_186602_PB_189386_PB_194391,0.333,0.14,0.28,0.22,0.254,3,10592,0.966,0.875,0.451,0.452,31959,30405,0.127,0.079,0.355,0.08,0.369,0.337,0.244,0.147,0.318,0.256,0.278,0.321,0.31,0.225,0.27,0.222,0.079
PB_186043_PB_191584_PB_194391,0.725,0.165,0.476,0.309,0.468,13,10592,0.984,0.875,0.106,0.107,31993,30405,0.334,0.281,0.564,0.23,0.54,0.616,0.402,0.258,0.788,0.723,0.528,0.774,0.748,0.512,0.645,0.248,0.441
PB_186369_PB_190349_PB_190701,0.288,0.11,0.253,0.131,0.21,4,10592,0.965,0.875,0.405,0.405,31800,30405,0.161,0.27,0.343,0.042,0.351,0.35,0.069,0.151,0.372,0.337,0.235,0.338,0.371,0.346,0.238,0.074,0.257
PB_186197_PB_187286_PB_190349,0.155,0.036,0.145,0.07,0.113,0,10592,0.959,0.875,0.581,0.583,31867,30405,0.097,0.16,0.186,0.095,0.198,0.197,0.058,0.135,0.179,0.222,0.215,0.28,0.214,0.14,0.27,0.2,0.265
PB_186145_PB_186602_PB_187240,0.234,0.131,0.156,0.116,0.166,0,10592,0.956,0.875,0.491,0.494,32003,30405,0.125,0.234,0.197,0.042,0.182,0.231,0.04,0.126,0.3,0.322,0.296,0.354,0.288,0.257,0.305,0.13,0.341
PB_186579_PB_188574_PB_191584,0.441,0.094,0.317,0.172,0.289,4,10592,0.969,0.875,0.27,0.273,32131,30405,0.165,0.263,0.401,0.061,0.413,0.408,0.209,0.143,0.509,0.459,0.309,0.489,0.517,0.393,0.379,0.134,0.272
PB_186145_PB_189320_PB_191584,0.458,0.111,0.31,0.169,0.294,4,10592,0.967,0.875,0.341,0.341,31979,30405,0.134,0.237,0.337,0.043,0.321,0.364,0.227,0.137,0.494,0.436,0.335,0.487,0.439,0.361,0.44,0.19,0.296
PB_186602_PB_187553_PB_189386,0.085,0.045,0.149,0.109,0.104,3,10592,0.959,0.875,0.649,0.654,32000,30405,0.097,0.132,0.223,0.095,0.237,0.206,0.034,0.052,0.098,0.104,0.092,0.092,0.093,0.187,0.055,0.068,0.074
PB_187286_PB_187553_PB_189007,0.233,0.065,0.205,0.114,0.168,0,10592,0.962,0.875,0.498,0.503,31997,30405,0.088,0.151,0.253,0.102,0.26,0.246,0.137,0.17,0.244,0.239,0.235,0.344,0.275,0.153,0.329,0.255,0.271
PB_186197_PB_186843_PB_188574,0.22,0.108,0.189,0.139,0.17,4,10592,0.961,0.875,0.477,0.48,31930,30405,0.173,0.232,0.263,0.043,0.271,0.276,0.04,0.15,0.306,0.283,0.188,0.262,0.3,0.298,0.148,0.107,0.209
PB_186602_PB_189007_PB_191198,0.394,0.1,0.338,0.263,0.295,11,10592,0.976,0.875,0.487,0.488,31874,30405,0.296,0.102,0.471,0.184,0.483,0.465,0.23,0.132,0.398,0.341,0.295,0.383,0.364,0.299,0.266,0.096,0.248
PB_188574_PB_189386_PB_191584,0.354,0.164,0.252,0.231,0.259,6,10592,0.958,0.875,0.41,0.414,32073,30405,0.115,0.183,0.341,0.095,0.361,0.317,0.241,0.132,0.341,0.263,0.29,0.35,0.358,0.272,0.314,0.271,0.098
PB_186369_PB_186579_PB_186798,0.61,0.279,0.348,0.272,0.402,15,10592,0.973,0.875,0.148,0.149,31965,30405,0.365,0.444,0.471,0.23,0.459,0.537,0.1,0.511,0.758,0.77,0.552,0.682,0.71,0.588,0.564,0.192,0.623
PB_188958_PB_190373_PB_196417,0.225,0.088,0.243,0.211,0.201,5,10592,0.961,0.875,0.405,0.411,32100,30405,0.118,0.303,0.303,0.032,0.311,0.292,0.108,0.063,0.232,0.134,0.146,0.223,0.353,0.202,0.108,0.129,0.088
PB_186043_PB_186602_PB_191692,0.535,0.107,0.382,0.252,0.356,10,10592,0.977,0.875,0.329,0.329,31941,30405,0.346,0.185,0.467,0.175,0.44,0.503,0.279,0.217,0.59,0.547,0.399,0.564,0.546,0.403,0.434,0.149,0.327
PB_186579_PB_186602_PB_188779,0.435,0.189,0.295,0.201,0.297,10,10592,0.972,0.875,0.468,0.468,31995,30405,0.317,0.277,0.428,0.174,0.427,0.455,0.076,0.313,0.499,0.482,0.351,0.454,0.465,0.43,0.325,0.15,0.414
PB_186843_PB_188003_PB_189007,0.562,0.189,0.409,0.269,0.384,14,10592,0.977,0.875,0.255,0.255,31827,30405,0.328,0.333,0.515,0.198,0.5,0.564,0.206,0.343,0.665,0.642,0.489,0.62,0.627,0.511,0.489,0.181,0.501
PB_186987_PB_187286_PB_190373,0.327,0.131,0.255,0.131,0.227,0,10592,0.963,0.875,0.349,0.352,32048,30405,0.113,0.303,0.323,0.065,0.331,0.339,0.104,0.123,0.421,0.417,0.362,0.48,0.436,0.318,0.439,0.154,0.42
PB_188003_PB_190701_PB_193606,0.245,0.09,0.257,0.213,0.212,5,10592,0.958,0.875,0.391,0.391,31839,30405,0.102,0.298,0.31,0.031,0.321,0.303,0.128,0.068,0.247,0.156,0.165,0.24,0.369,0.216,0.138,0.095,0.103
PB_187553_PB_188003_PB_193606,0.311,0.125,0.304,0.245,0.257,9,10592,0.967,0.875,0.421,0.425,31953,30405,0.06,0.292,0.405,0.151,0.413,0.407,0.163,0.129,0.319,0.21,0.211,0.308,0.44,0.2,0.182,0.153,0.191
PB_186987_PB_187240_PB_188958,0.192,0.098,0.122,0.098,0.133,0,10592,0.952,0.875,0.41,0.416,32100,30405,0.158,0.325,0.199,0.097,0.195,0.202,0.031,0.078,0.29,0.31,0.274,0.379,0.361,0.265,0.335,0.183,0.285
PB_186043_PB_186579_PB_191770,0.644,0.237,0.422,0.291,0.428,14,10592,0.978,0.875,0.111,0.112,31991,30405,0.381,0.421,0.469,0.152,0.437,0.546,0.223,0.48,0.805,0.767,0.555,0.752,0.75,0.619,0.62,0.204,0.645
PB_189320_PB_189386_PB_191187,0.274,0.089,0.226,0.123,0.193,3,10592,0.956,0.875,0.439,0.441,31869,30405,0.178,0.298,0.298,0.058,0.308,0.302,0.1,0.11,0.367,0.305,0.266,0.364,0.373,0.343,0.352,0.133,0.298
PB_186579_PB_186798_PB_190349,0.451,0.208,0.349,0.22,0.323,13,10592,0.975,0.875,0.256,0.256,31966,30405,0.314,0.336,0.488,0.198,0.489,0.517,0.108,0.312,0.574,0.541,0.386,0.527,0.543,0.461,0.397,0.143,0.471
PB_187240_PB_188574_PB_189007,0.208,0.087,0.17,0.118,0.153,1,10592,0.953,0.875,0.466,0.47,32035,30405,0.106,0.226,0.226,0.142,0.237,0.216,0.122,0.149,0.217,0.22,0.226,0.319,0.297,0.182,0.28,0.281,0.191
PB_190373_PB_191187_PB_193606,0.421,0.181,0.361,0.262,0.32,10,10592,0.973,0.875,0.233,0.236,31978,30405,0.107,0.408,0.49,0.204,0.504,0.512,0.179,0.233,0.502,0.401,0.265,0.474,0.608,0.359,0.347,0.138,0.367
PB_186602_PB_190349_PB_190373,0.362,0.066,0.308,0.237,0.268,11,10592,0.976,0.875,0.527,0.528,31943,30405,0.298,0.12,0.443,0.181,0.456,0.439,0.172,0.134,0.364,0.31,0.245,0.347,0.326,0.309,0.223,0.072,0.262
PB_187553_PB_189320_PB_194391,0.341,0.127,0.304,0.214,0.26,5,10592,0.968,0.875,0.477,0.481,32006,30405,0.105,0.073,0.363,0.08,0.372,0.348,0.247,0.151,0.325,0.244,0.283,0.335,0.292,0.195,0.304,0.231,0.11
PB_186369_PB_186987_PB_196417,0.371,0.269,0.3,0.307,0.314,12,10592,0.967,0.875,0.186,0.186,31843,30405,0.111,0.489,0.389,0.206,0.383,0.432,0.146,0.319,0.482,0.415,0.186,0.444,0.628,0.35,0.312,0.178,0.354
PB_186145_PB_191187_PB_191770,0.648,0.228,0.398,0.287,0.422,13,10592,0.978,0.875,0.105,0.106,31920,30405,0.387,0.395,0.439,0.155,0.407,0.514,0.215,0.478,0.791,0.766,0.555,0.733,0.728,0.613,0.603,0.209,0.623
PB_186843_PB_188769_PB_188958,0.259,0.132,0.189,0.136,0.186,4,10592,0.956,0.875,0.42,0.423,31973,30405,0.158,0.322,0.245,0.087,0.254,0.26,0.051,0.167,0.373,0.346,0.214,0.326,0.399,0.366,0.222,0.073,0.246
PB_187553_PB_188574_PB_189496,0.089,0.03,0.145,0.123,0.106,3,10592,0.95,0.875,0.594,0.601,32155,30405,0.123,0.153,0.202,0.108,0.217,0.18,0.031,0.064,0.09,0.05,0.058,0.08,0.102,0.169,0.062,0.056,0.038
PB_186987_PB_187553_PB_189320,0.235,0.139,0.221,0.1,0.183,5,10592,0.963,0.875,0.499,0.503,31962,30405,0.131,0.244,0.294,0.042,0.298,0.306,0.042,0.144,0.32,0.276,0.22,0.297,0.281,0.29,0.253,0.083,0.279
PB_186197_PB_191198_PB_193606,0.262,0.142,0.263,0.236,0.231,9,10592,0.966,0.875,0.48,0.482,31911,30405,0.06,0.297,0.365,0.156,0.373,0.368,0.111,0.158,0.274,0.181,0.161,0.264,0.4,0.192,0.136,0.169,0.179
PB_186987_PB_189386_PB_191198,0.306,0.126,0.262,0.128,0.221,3,10592,0.964,0.875,0.383,0.386,31981,30405,0.143,0.273,0.349,0.042,0.356,0.362,0.081,0.128,0.39,0.346,0.276,0.363,0.378,0.353,0.302,0.094,0.291
PB_186369_PB_189007_PB_194391,0.63,0.148,0.476,0.262,0.422,13,10592,0.981,0.875,0.176,0.176,31894,30405,0.33,0.235,0.607,0.24,0.607,0.634,0.342,0.242,0.706,0.673,0.502,0.686,0.686,0.471,0.558,0.193,0.403
PB_186043_PB_186843_PB_189007,0.572,0.208,0.419,0.281,0.395,14,10592,0.976,0.875,0.195,0.195,31845,30405,0.335,0.352,0.495,0.188,0.465,0.556,0.215,0.358,0.692,0.648,0.495,0.645,0.646,0.523,0.51,0.189,0.511
PB_186043_PB_186197_PB_188779,0.45,0.202,0.284,0.22,0.305,11,10592,0.971,0.875,0.475,0.477,31891,30405,0.337,0.275,0.368,0.138,0.344,0.418,0.098,0.315,0.505,0.476,0.355,0.456,0.447,0.433,0.321,0.131,0.405
PB_188574_PB_189496_PB_189899,0.396,0.102,0.117,0.176,0.23,8,10592,0.941,0.875,0.566,0.57,32048,30405,0.297,0.162,0.174,0.296,0.184,0.109,0.108,0.216,0.266,0.157,0.068,0.12,0.082,0.17,0.141,0.185,0.198
PB_186369_PB_189941_PB_196417,0.447,0.189,0.372,0.27,0.334,11,10592,0.97,0.875,0.228,0.232,32251,30405,0.106,0.388,0.483,0.197,0.482,0.509,0.187,0.245,0.523,0.456,0.281,0.495,0.618,0.358,0.365,0.076,0.352
PB_186987_PB_187240_PB_191692,0.432,0.114,0.308,0.163,0.283,0,10592,0.966,0.875,0.26,0.263,32093,30405,0.105,0.248,0.372,0.092,0.382,0.384,0.242,0.205,0.497,0.482,0.396,0.577,0.522,0.314,0.541,0.29,0.364
PB_186369_PB_188779_PB_190373,0.454,0.175,0.355,0.209,0.319,12,10592,0.977,0.875,0.36,0.364,32008,30405,0.313,0.296,0.497,0.177,0.494,0.523,0.145,0.28,0.568,0.53,0.37,0.524,0.535,0.435,0.395,0.114,0.436
PB_186043_PB_189496_PB_189899,0.272,0.161,0.185,0.134,0.195,3,10592,0.951,0.875,0.427,0.431,31963,30405,0.158,0.302,0.243,0.123,0.241,0.257,0.058,0.149,0.358,0.319,0.25,0.331,0.34,0.362,0.267,0.14,0.244
PB_189320_PB_189941_PB_193606,0.277,0.101,0.284,0.197,0.227,6,10592,0.961,0.875,0.406,0.409,32278,30405,0.122,0.286,0.333,0.054,0.341,0.325,0.161,0.08,0.274,0.17,0.199,0.276,0.361,0.177,0.232,0.143,0.143
PB_186369_PB_187240_PB_190701,0.195,0.098,0.128,0.094,0.135,0,10592,0.951,0.875,0.42,0.424,31926,30405,0.146,0.319,0.212,0.102,0.204,0.216,0.03,0.087,0.292,0.322,0.295,0.387,0.355,0.267,0.345,0.186,0.296
PB_186145_PB_187553_PB_190349,0.459,0.187,0.292,0.219,0.308,10,10592,0.971,0.875,0.459,0.463,32006,30405,0.34,0.249,0.365,0.129,0.336,0.415,0.122,0.295,0.502,0.487,0.357,0.455,0.439,0.425,0.319,0.115,0.389
PB_187553_PB_189007_PB_191584,0.506,0.165,0.419,0.304,0.371,11,10592,0.98,0.875,0.353,0.357,32037,30405,0.314,0.097,0.555,0.197,0.564,0.546,0.347,0.182,0.503,0.423,0.415,0.497,0.472,0.315,0.38,0.192,0.236
PB_188779_PB_190349_PB_191692,0.576,0.212,0.479,0.325,0.422,12,10592,0.981,0.875,0.38,0.381,31989,30405,0.313,0.142,0.623,0.217,0.633,0.615,0.414,0.241,0.56,0.471,0.484,0.563,0.543,0.306,0.448,0.266,0.207
PB_186197_PB_190349_PB_196417,0.25,0.149,0.256,0.234,0.226,9,10592,0.966,0.875,0.493,0.494,31820,30405,0.06,0.302,0.36,0.156,0.368,0.364,0.111,0.165,0.266,0.179,0.15,0.255,0.392,0.191,0.127,0.176,0.177
PB_186197_PB_186602_PB_196417,0.169,0.172,0.213,0.234,0.199,9,10592,0.962,0.875,0.571,0.572,31821,30405,0.08,0.316,0.306,0.144,0.312,0.313,0.147,0.179,0.185,0.16,0.168,0.174,0.333,0.152,0.121,0.244,0.144
PB_186987_PB_189320_PB_190701,0.234,0.128,0.182,0.112,0.171,3,10592,0.954,0.875,0.469,0.469,31848,30405,0.164,0.313,0.269,0.095,0.269,0.27,0.039,0.127,0.332,0.31,0.264,0.348,0.333,0.33,0.304,0.116,0.267
PB_186579_PB_187240_PB_188003,0.349,0.116,0.265,0.142,0.238,0,10592,0.961,0.875,0.337,0.34,32053,30405,0.116,0.29,0.326,0.066,0.331,0.346,0.123,0.146,0.438,0.448,0.396,0.501,0.453,0.331,0.46,0.177,0.429
PB_186197_PB_186843_PB_189941,0.47,0.127,0.349,0.23,0.321,12,10592,0.974,0.875,0.374,0.377,32280,30405,0.329,0.235,0.457,0.171,0.445,0.49,0.191,0.265,0.558,0.522,0.381,0.519,0.515,0.405,0.39,0.119,0.381
PB_186602_PB_186987_PB_188003,0.456,0.141,0.338,0.211,0.311,11,10592,0.973,0.875,0.395,0.395,31831,30405,0.318,0.251,0.468,0.171,0.469,0.49,0.158,0.279,0.544,0.51,0.37,0.504,0.508,0.413,0.375,0.114,0.402
PB_186145_PB_190437_PB_191584,0.457,0.097,0.308,0.173,0.293,4,10592,0.967,0.875,0.306,0.306,31988,30405,0.167,0.24,0.353,0.043,0.334,0.374,0.227,0.141,0.494,0.444,0.316,0.477,0.477,0.394,0.377,0.181,0.254
PB_189007_PB_190373_PB_191198,0.47,0.115,0.429,0.258,0.348,14,10592,0.98,0.875,0.376,0.38,32030,30405,0.285,0.184,0.561,0.224,0.578,0.556,0.282,0.125,0.487,0.404,0.363,0.472,0.462,0.35,0.352,0.13,0.311
PB_187286_PB_193606_PB_194391,0.352,0.138,0.286,0.239,0.265,2,10592,0.96,0.875,0.287,0.288,31973,30405,0.151,0.284,0.358,0.078,0.37,0.343,0.26,0.235,0.335,0.263,0.292,0.433,0.483,0.164,0.402,0.328,0.2
PB_186987_PB_187553_PB_196417,0.306,0.221,0.272,0.244,0.263,9,10592,0.966,0.875,0.355,0.359,31974,30405,0.102,0.378,0.383,0.177,0.383,0.41,0.128,0.258,0.395,0.326,0.154,0.361,0.484,0.311,0.229,0.201,0.317
PB_186987_PB_187553_PB_189496,0.234,0.129,0.213,0.122,0.181,3,10592,0.96,0.875,0.45,0.456,32097,30405,0.149,0.25,0.306,0.042,0.314,0.312,0.039,0.143,0.319,0.284,0.221,0.286,0.314,0.324,0.213,0.088,0.243
PB_186043_PB_188003_PB_190349,0.5,0.172,0.362,0.24,0.342,13,10592,0.976,0.875,0.324,0.324,31803,30405,0.336,0.292,0.438,0.151,0.412,0.486,0.19,0.294,0.591,0.546,0.405,0.546,0.537,0.454,0.412,0.12,0.439
PB_186197_PB_187553_PB_190349,0.349,0.096,0.265,0.214,0.249,11,10592,0.971,0.875,0.626,0.63,31936,30405,0.295,0.123,0.401,0.176,0.415,0.398,0.105,0.159,0.312,0.285,0.207,0.29,0.272,0.301,0.166,0.108,0.25
PB_186369_PB_188945_PB_190349,0.452,0.207,0.347,0.22,0.322,13,10592,0.976,0.875,0.252,0.252,31915,30405,0.314,0.335,0.488,0.195,0.489,0.517,0.109,0.316,0.574,0.543,0.388,0.528,0.545,0.462,0.398,0.134,0.469
PB_187553_PB_190373_PB_193606,0.291,0.14,0.291,0.242,0.249,9,10592,0.968,0.875,0.437,0.442,32110,30405,0.06,0.304,0.394,0.155,0.402,0.397,0.14,0.143,0.303,0.194,0.191,0.294,0.429,0.204,0.166,0.167,0.193
PB_186043_PB_186197_PB_191198,0.459,0.182,0.3,0.224,0.31,12,10592,0.972,0.875,0.444,0.446,31891,30405,0.338,0.264,0.385,0.142,0.36,0.433,0.128,0.303,0.522,0.489,0.363,0.476,0.465,0.425,0.342,0.117,0.403
