network,ks_cmi,ks_gpp,ks_led,bc_lcc,distance,sumGap90,mdr,intact,intact_eco,coverage,overlap,net_km2,eco_km2,AllBirds,ForestBirds,AllWaterfowl,CavityNesters,GroundNesters,OverwaterNesters,blbw,boch,brcr,btnw,cawa,cmwa,osfl,pigr,rubl,swth,wwcr
PB_47602_PB_53289,0.169,0.061,0.35,0.138,0.208,3,586,0.972,0.94,0.976,0.978,1173,20323,0.289,0.217,0.2,0.354,0.297,0.13,0.165,0.486,0.187,0.246,0.209,0.134,0.265,0.58,0.295,0.47,0.394
PB_52728_PB_66007,0.276,0.271,0.14,0.123,0.215,5,586,0.952,0.94,0.973,1.029,1238,20323,0.385,0.367,0.293,0.207,0.31,0.203,0.231,0.246,0.383,0.321,0.258,0.168,0.248,0.261,0.284,0.422,0.37
PB_32482_PB_60624,0.298,0.339,0.331,0.248,0.306,8,586,0.971,0.94,0.604,0.653,1238,20323,0.186,0.253,0.35,0.22,0.37,0.294,0.286,0.382,0.432,0.171,0.228,0.282,0.249,0.346,0.331,0.415,0.446
PB_49193_PB_53620,0.266,0.204,0.302,0.093,0.23,4,586,0.993,0.94,1,1.011,1184,20323,0.217,0.294,0.439,0.365,0.464,0.354,0.218,0.46,0.366,0.292,0.188,0.141,0.24,0.493,0.317,0.53,0.411
PB_62656_PB_65848,0.77,0.244,0.177,0.125,0.418,3,586,0.667,0.94,0.692,0.75,1271,20323,0.449,0.514,0.055,0.272,0.155,0.294,0.142,0.479,0.614,0.238,0.564,0.295,0.509,0.438,0.315,0.549,0.421
PB_62656_PB_63418,0.77,0.282,0.238,0.131,0.432,3,586,0.697,0.94,0.718,0.761,1248,20323,0.447,0.501,0.169,0.355,0.261,0.292,0.154,0.472,0.615,0.303,0.564,0.217,0.563,0.435,0.315,0.562,0.432
PB_26742_PB_43124,0.417,0.185,0.062,0.287,0.271,5,586,0.952,0.94,0.975,0.981,1178,20323,0.46,0.254,0.208,0.174,0.138,0.373,0.182,0.314,0.145,0.241,0.068,0.182,0.113,0.261,0.253,0.301,0.175
PB_52483_PB_62779,0.325,0.043,0.077,0.122,0.179,1,586,0.848,0.94,0.886,1.017,1363,20323,0.264,0.313,0.262,0.142,0.281,0.21,0.134,0.171,0.255,0.18,0.147,0.127,0.259,0.302,0.349,0.347,0.165
PB_30328_PB_41656,0.27,0.232,0.211,0.23,0.237,3,586,0.897,0.94,0.296,0.309,1220,20323,0.666,0.465,0.289,0.189,0.315,0.193,0.246,0.282,0.338,0.479,0.407,0.238,0.517,0.276,0.354,0.343,0.171
PB_66007_PB_69315,0.19,0.074,0.179,0.229,0.178,10,586,0.964,0.94,1,1.045,1224,20323,0.274,0.227,0.333,0.172,0.243,0.387,0.371,0.253,0.262,0.21,0.215,0.215,0.247,0.334,0.224,0.46,0.179
PB_46898_PB_57771,0.287,0.106,0.269,0.082,0.208,7,586,0.979,0.94,1,1.027,1202,20323,0.341,0.507,0.432,0.37,0.494,0.236,0.167,0.533,0.403,0.283,0.489,0.097,0.289,0.479,0.349,0.578,0.476
PB_52411_PB_63231,0.17,0.103,0.062,0.146,0.127,2,586,0.987,0.94,1.001,1.016,1189,20323,0.202,0.25,0.282,0.183,0.314,0.203,0.214,0.405,0.207,0.161,0.091,0.198,0.25,0.334,0.303,0.345,0.273
PB_49193_PB_62679,0.298,0.118,0.217,0.198,0.217,3,586,0.878,0.94,0.904,0.957,1251,20323,0.212,0.251,0.161,0.346,0.236,0.123,0.237,0.433,0.194,0.211,0.188,0.19,0.311,0.425,0.314,0.53,0.266
PB_29484_PB_52483,0.421,0.223,0.108,0.162,0.257,3,586,0.996,0.94,0.783,0.808,1212,20323,0.34,0.415,0.363,0.295,0.446,0.124,0.259,0.587,0.428,0.457,0.584,0.281,0.439,0.507,0.344,0.442,0.45
PB_46743_PB_52483,0.334,0.078,0.211,0.176,0.22,5,586,0.985,0.94,0.992,1.023,1208,20323,0.249,0.31,0.242,0.257,0.178,0.302,0.16,0.19,0.183,0.25,0.306,0.166,0.276,0.298,0.412,0.343,0.349
PB_24323_PB_79175,0.338,0.084,0.188,0.157,0.213,2,586,0.877,0.94,0.348,0.379,1354,20323,0.459,0.445,0.234,0.186,0.202,0.127,0.194,0.506,0.311,0.131,0.193,0.377,0.357,0.579,0.324,0.558,0.315
PB_24323_PB_64434,0.339,0.089,0.087,0.125,0.191,1,586,0.845,0.94,0.514,0.537,1360,20323,0.141,0.131,0.091,0.195,0.112,0.103,0.139,0.233,0.288,0.112,0.16,0.361,0.321,0.219,0.194,0.115,0.149
PB_26165_PB_47602,0.169,0.07,0.143,0.165,0.142,3,586,0.926,0.94,0.976,0.98,1175,20323,0.259,0.196,0.169,0.195,0.159,0.248,0.248,0.314,0.151,0.293,0.208,0.234,0.177,0.235,0.218,0.329,0.197
PB_62679_PB_66007,0.287,0.156,0.075,0.188,0.192,2,586,0.866,0.94,0.904,0.98,1278,20323,0.294,0.253,0.133,0.116,0.075,0.296,0.259,0.247,0.183,0.232,0.219,0.311,0.32,0.261,0.284,0.302,0.148
PB_30328_PB_63418,0.382,0.136,0.123,0.197,0.234,6,586,0.864,0.94,0.546,0.55,1220,20323,0.302,0.347,0.162,0.289,0.227,0.264,0.226,0.277,0.326,0.108,0.25,0.109,0.729,0.255,0.301,0.323,0.135
PB_26814_PB_46813,0.229,0.103,0.091,0.172,0.159,3,586,0.878,0.94,0.911,0.954,1234,20323,0.278,0.171,0.152,0.2,0.13,0.175,0.202,0.372,0.146,0.159,0.372,0.202,0.273,0.174,0.159,0.253,0.166
PB_57771_PB_74334,0.469,0.11,0.054,0.112,0.249,2,586,0.778,0.94,0.798,0.805,1181,20323,0.334,0.219,0.234,0.156,0.338,0.171,0.159,0.265,0.442,0.332,0.585,0.161,0.418,0.269,0.173,0.193,0.226
PB_24323_PB_57771,0.341,0.093,0.097,0.141,0.196,1,586,0.929,0.94,0.618,0.614,1339,20323,0.189,0.125,0.09,0.202,0.11,0.16,0.126,0.228,0.299,0.204,0.174,0.339,0.338,0.274,0.189,0.2,0.089
PB_51333_PB_51755,0.47,0.12,0.344,0.138,0.305,9,586,0.982,0.94,1,1.01,1183,20323,0.41,0.582,0.425,0.355,0.482,0.318,0.284,0.599,0.54,0.386,0.697,0.158,0.4,0.591,0.38,0.751,0.638
PB_23690_PB_59977,0.425,0.084,0.208,0.092,0.245,2,586,0.954,0.94,0.765,0.803,1258,20323,0.359,0.245,0.189,0.271,0.18,0.102,0.135,0.188,0.43,0.19,0.159,0.49,0.454,0.348,0.424,0.316,0.218
PB_55322_PB_56067,0.21,0.173,0.133,0.137,0.166,4,586,0.964,0.94,0.977,1,1197,20323,0.313,0.243,0.247,0.194,0.161,0.352,0.1,0.104,0.118,0.118,0.23,0.214,0.331,0.301,0.296,0.232,0.225
PB_52728_PB_68986,0.518,0.265,0.066,0.134,0.3,6,586,0.941,0.94,0.973,1.047,1260,20323,0.415,0.43,0.224,0.283,0.244,0.201,0.205,0.303,0.364,0.354,0.402,0.144,0.265,0.218,0.184,0.403,0.318
PB_24323_PB_79089,0.344,0.087,0.178,0.156,0.213,3,586,0.846,0.94,0.31,0.339,1340,20323,0.398,0.445,0.259,0.198,0.23,0.123,0.169,0.458,0.311,0.158,0.193,0.353,0.357,0.579,0.324,0.558,0.315
PB_44421_PB_57194,0.22,0.078,0.087,0.076,0.13,2,586,0.982,0.94,0.928,0.945,1196,20323,0.145,0.356,0.373,0.096,0.361,0.301,0.183,0.513,0.229,0.163,0.103,0.222,0.203,0.503,0.408,0.447,0.387
PB_48438_PB_50891,0.271,0.045,0.061,0.124,0.154,2,586,0.853,0.94,0.776,0.788,1189,20323,0.128,0.249,0.17,0.208,0.135,0.184,0.146,0.272,0.281,0.17,0.143,0.236,0.398,0.365,0.375,0.45,0.274
PB_55322_PB_60825,0.315,0.168,0.169,0.169,0.215,4,586,0.969,0.94,1,1.022,1197,20323,0.381,0.353,0.385,0.341,0.448,0.212,0.189,0.474,0.252,0.442,0.448,0.119,0.293,0.401,0.353,0.346,0.404
PB_53901_PB_66558,0.26,0.174,0.252,0.118,0.209,6,586,0.806,0.94,0.822,0.876,1237,20323,0.339,0.228,0.174,0.273,0.272,0.16,0.103,0.459,0.282,0.307,0.254,0.242,0.246,0.447,0.327,0.46,0.369
PB_62779_PB_75115,0.548,0.11,0.066,0.268,0.312,5,586,0.828,0.94,0.88,1.002,1348,20323,0.126,0.136,0.27,0.241,0.227,0.434,0.326,0.217,0.281,0.35,0.329,0.31,0.373,0.181,0.19,0.288,0.211
PB_26814_PB_50654,0.211,0.041,0.098,0.161,0.143,3,586,0.958,0.94,1,1.04,1217,20323,0.183,0.25,0.146,0.121,0.116,0.188,0.273,0.171,0.314,0.161,0.36,0.163,0.166,0.166,0.138,0.295,0.199
PB_55322_PB_79175,0.543,0.078,0.151,0.116,0.29,3,586,0.91,0.94,0.729,0.752,1209,20323,0.237,0.253,0.318,0.355,0.431,0.176,0.16,0.161,0.446,0.409,0.528,0.202,0.459,0.231,0.263,0.249,0.235
PB_50623_PB_55322,0.543,0.308,0.389,0.123,0.373,7,586,0.966,0.94,0.979,1.008,1206,20323,0.564,0.594,0.571,0.402,0.595,0.453,0.317,0.546,0.589,0.535,0.619,0.126,0.348,0.586,0.386,0.71,0.652
PB_51527_PB_55322,0.543,0.255,0.245,0.148,0.332,6,586,0.837,0.94,0.856,0.879,1199,20323,0.563,0.593,0.377,0.285,0.453,0.108,0.316,0.546,0.582,0.392,0.611,0.265,0.333,0.583,0.385,0.709,0.611
PB_50365_PB_78411,0.723,0.245,0.268,0.095,0.407,2,586,0.878,0.94,0.714,0.725,1188,20323,0.229,0.392,0.362,0.487,0.458,0.211,0.353,0.219,0.488,0.426,0.528,0.137,0.364,0.341,0.266,0.437,0.347
PB_56050_PB_56953,0.409,0.061,0.279,0.115,0.256,4,586,0.973,0.94,1.001,1.038,1214,20323,0.103,0.255,0.11,0.124,0.185,0.134,0.228,0.329,0.303,0.132,0.354,0.185,0.315,0.408,0.317,0.445,0.144
PB_53830_PB_66990,0.225,0.034,0.18,0.133,0.16,3,586,0.963,0.94,1,1.027,1202,20323,0.254,0.214,0.262,0.256,0.348,0.189,0.201,0.253,0.298,0.2,0.163,0.13,0.297,0.356,0.272,0.44,0.254
PB_50654_PB_78411,0.226,0.052,0.169,0.134,0.158,3,586,0.912,0.94,0.76,0.806,1220,20323,0.339,0.367,0.243,0.206,0.335,0.146,0.094,0.226,0.168,0.154,0.185,0.084,0.372,0.217,0.259,0.293,0.242
PB_56067_PB_59254,0.277,0.17,0.077,0.157,0.185,4,586,0.858,0.94,0.865,0.883,1198,20323,0.236,0.24,0.138,0.19,0.2,0.092,0.119,0.128,0.187,0.171,0.194,0.212,0.331,0.301,0.25,0.265,0.12
PB_54534_PB_56067,0.211,0.099,0.129,0.125,0.147,2,586,0.967,0.94,0.977,0.994,1191,20323,0.23,0.247,0.244,0.252,0.162,0.291,0.12,0.15,0.113,0.174,0.322,0.172,0.325,0.301,0.351,0.268,0.226
PB_58928_PB_60044,0.24,0.126,0.082,0.255,0.191,4,586,0.968,0.94,0.999,1.017,1191,20323,0.344,0.287,0.331,0.335,0.372,0.131,0.394,0.35,0.163,0.336,0.295,0.221,0.248,0.313,0.289,0.345,0.186
PB_52411_PB_54534,0.211,0.069,0.286,0.081,0.185,3,586,0.989,0.94,1,1.015,1189,20323,0.206,0.251,0.343,0.329,0.412,0.213,0.117,0.498,0.182,0.236,0.328,0.086,0.311,0.517,0.317,0.53,0.449
PB_54534_PB_65161,0.315,0.08,0.092,0.153,0.185,2,586,0.966,0.94,1,1.104,1288,20323,0.301,0.304,0.202,0.212,0.266,0.085,0.155,0.369,0.177,0.225,0.451,0.128,0.298,0.309,0.292,0.303,0.342
PB_30765_PB_63418,0.248,0.114,0.138,0.098,0.161,5,586,0.858,0.94,0.889,0.943,1228,20323,0.189,0.289,0.173,0.212,0.224,0.251,0.085,0.279,0.302,0.133,0.129,0.071,0.267,0.289,0.346,0.434,0.341
PB_53620_PB_56953,0.252,0.186,0.295,0.112,0.222,4,586,0.984,0.94,1,1.04,1218,20323,0.333,0.333,0.312,0.161,0.327,0.265,0.198,0.34,0.341,0.188,0.127,0.128,0.198,0.421,0.321,0.485,0.344
PB_55020_PB_74334,0.649,0.17,0.162,0.055,0.346,2,586,0.679,0.94,0.704,0.716,1190,20323,0.211,0.17,0.132,0.056,0.109,0.269,0.247,0.265,0.525,0.318,0.576,0.172,0.459,0.15,0.128,0.232,0.175
PB_50103_PB_55377,0.737,0.32,0.164,0.119,0.414,5,586,0.853,0.94,0.867,0.887,1199,20323,0.488,0.571,0.289,0.429,0.346,0.13,0.359,0.578,0.712,0.531,0.581,0.278,0.267,0.6,0.37,0.725,0.529
PB_66558_PB_76807,0.671,0.188,0.127,0.106,0.358,5,586,0.722,0.94,0.691,0.719,1217,20323,0.199,0.24,0.253,0.299,0.37,0.278,0.252,0.228,0.469,0.191,0.553,0.14,0.704,0.238,0.281,0.243,0.21
PB_32482_PB_54026,0.307,0.267,0.285,0.229,0.273,3,586,0.967,0.94,0.604,0.644,1231,20323,0.208,0.316,0.331,0.503,0.445,0.195,0.239,0.57,0.5,0.508,0.567,0.47,0.68,0.49,0.309,0.455,0.437
PB_32280_PB_54534,0.277,0.194,0.082,0.154,0.19,4,586,0.992,0.94,0.806,0.835,1227,20323,0.316,0.389,0.127,0.147,0.169,0.114,0.148,0.343,0.113,0.201,0.317,0.186,0.174,0.319,0.318,0.381,0.276
PB_23690_PB_56067,0.718,0.073,0.295,0.232,0.407,6,586,0.946,0.94,0.742,0.771,1247,20323,0.363,0.296,0.28,0.445,0.46,0.107,0.245,0.592,0.515,0.284,0.568,0.629,0.832,0.471,0.649,0.481,0.266
PB_69315_PB_76807,0.543,0.087,0.082,0.123,0.285,4,586,0.884,0.94,0.869,0.906,1222,20323,0.22,0.254,0.211,0.135,0.201,0.297,0.173,0.271,0.194,0.126,0.436,0.15,0.406,0.356,0.399,0.46,0.255
PB_60979_PB_62679,0.341,0.203,0.073,0.236,0.234,3,586,0.869,0.94,0.904,0.967,1263,20323,0.32,0.317,0.1,0.297,0.217,0.172,0.3,0.424,0.265,0.327,0.387,0.347,0.329,0.348,0.314,0.345,0.178
PB_24589_PB_59977,0.218,0.154,0.124,0.289,0.206,8,586,0.935,0.94,1,1.032,1209,20323,0.268,0.196,0.205,0.177,0.209,0.223,0.409,0.177,0.299,0.438,0.149,0.403,0.121,0.333,0.294,0.305,0.297
PB_32280_PB_76034,0.277,0.189,0.115,0.174,0.197,3,586,0.903,0.94,0.661,0.688,1224,20323,0.712,0.746,0.3,0.194,0.273,0.324,0.22,0.511,0.148,0.206,0.174,0.191,0.352,0.707,0.788,0.75,0.433
PB_51333_PB_56953,0.095,0.074,0.296,0.124,0.171,4,586,0.979,0.94,1,1.041,1218,20323,0.287,0.291,0.25,0.192,0.32,0.203,0.135,0.339,0.276,0.112,0.206,0.139,0.181,0.419,0.32,0.484,0.34
PB_29650_PB_56067,0.424,0.065,0.168,0.151,0.242,2,586,0.947,0.94,0.975,1.008,1208,20323,0.249,0.303,0.299,0.343,0.458,0.173,0.16,0.553,0.471,0.375,0.541,0.218,0.652,0.469,0.362,0.48,0.454
PB_26814_PB_29484,0.28,0.304,0.255,0.204,0.263,10,586,0.967,0.94,0.79,0.803,1200,20323,0.453,0.517,0.416,0.143,0.426,0.366,0.16,0.494,0.323,0.171,0.36,0.12,0.174,0.602,0.59,0.58,0.509
PB_23690_PB_56953,0.578,0.091,0.172,0.219,0.324,2,586,0.957,0.94,0.766,0.82,1275,20323,0.354,0.332,0.229,0.459,0.2,0.142,0.184,0.314,0.356,0.192,0.556,0.449,0.448,0.241,0.43,0.326,0.28
PB_53378_PB_69993,0.193,0.098,0.165,0.122,0.149,3,586,0.949,0.94,1,1.035,1211,20323,0.188,0.204,0.293,0.254,0.358,0.182,0.233,0.259,0.382,0.152,0.31,0.14,0.326,0.449,0.226,0.434,0.33
PB_55322_PB_66007,0.208,0.14,0.111,0.14,0.154,3,586,0.969,0.94,1,1.04,1218,20323,0.368,0.251,0.155,0.123,0.205,0.093,0.144,0.244,0.117,0.268,0.326,0.085,0.268,0.261,0.284,0.302,0.261
PB_55377_PB_62112,0.737,0.265,0.252,0.147,0.418,7,586,0.89,0.94,0.902,0.916,1189,20323,0.382,0.498,0.274,0.486,0.318,0.13,0.266,0.566,0.679,0.57,0.571,0.133,0.275,0.525,0.327,0.725,0.473
PB_50623_PB_53378,0.278,0.192,0.206,0.138,0.21,1,586,0.955,0.94,0.979,1.014,1212,20323,0.4,0.408,0.347,0.3,0.356,0.416,0.364,0.204,0.427,0.246,0.175,0.185,0.348,0.315,0.469,0.421,0.347
PB_46247_PB_50623,0.405,0.239,0.344,0.076,0.294,4,586,0.898,0.94,0.901,0.927,1206,20323,0.428,0.605,0.465,0.528,0.472,0.347,0.341,0.672,0.622,0.387,0.629,0.104,0.334,0.705,0.296,0.836,0.682
PB_32482_PB_62934,0.3,0.226,0.178,0.257,0.244,8,586,0.894,0.94,0.516,0.522,1203,20323,0.194,0.262,0.287,0.267,0.322,0.281,0.189,0.394,0.323,0.151,0.215,0.257,0.243,0.297,0.29,0.427,0.274
PB_53901_PB_59971,0.251,0.144,0.074,0.244,0.193,5,586,0.829,0.94,0.862,0.91,1219,20323,0.202,0.206,0.219,0.215,0.115,0.341,0.302,0.478,0.323,0.397,0.255,0.325,0.241,0.547,0.347,0.46,0.187
PB_57615_PB_66558,0.475,0.171,0.221,0.093,0.279,6,586,0.81,0.94,0.822,0.921,1279,20323,0.589,0.578,0.316,0.301,0.389,0.158,0.129,0.472,0.49,0.307,0.564,0.143,0.365,0.434,0.327,0.593,0.489
PB_24589_PB_43124,0.448,0.03,0.146,0.185,0.254,5,586,0.925,0.94,0.975,0.995,1194,20323,0.294,0.196,0.174,0.179,0.168,0.196,0.227,0.321,0.137,0.211,0.14,0.269,0.143,0.182,0.192,0.22,0.171
PB_50623_PB_69315,0.543,0.326,0.245,0.14,0.347,8,586,0.961,0.94,0.979,1.013,1212,20323,0.52,0.491,0.352,0.377,0.386,0.198,0.22,0.321,0.407,0.391,0.441,0.118,0.265,0.298,0.224,0.402,0.329
PB_54534_PB_66007,0.212,0.089,0.05,0.143,0.138,2,586,0.972,0.94,1,1.035,1212,20323,0.284,0.252,0.126,0.215,0.202,0.09,0.137,0.246,0.112,0.231,0.413,0.101,0.276,0.261,0.284,0.302,0.277
PB_52728_PB_55020,0.77,0.364,0.106,0.124,0.434,7,586,0.854,0.94,0.879,0.921,1223,20323,0.482,0.576,0.278,0.371,0.302,0.158,0.265,0.649,0.697,0.481,0.591,0.195,0.265,0.59,0.408,0.732,0.504
PB_50623_PB_68986,0.518,0.293,0.178,0.141,0.318,6,586,0.951,0.94,0.979,1.036,1238,20323,0.414,0.44,0.328,0.363,0.337,0.19,0.222,0.306,0.394,0.423,0.403,0.127,0.265,0.287,0.184,0.39,0.318
PB_47602_PB_56050,0.169,0.063,0.296,0.128,0.185,3,586,0.957,0.94,0.977,0.985,1180,20323,0.219,0.193,0.188,0.246,0.29,0.147,0.158,0.398,0.243,0.256,0.217,0.179,0.232,0.498,0.302,0.446,0.319
PB_28093_PB_63231,0.31,0.264,0.184,0.136,0.234,4,586,0.977,0.94,0.981,1.022,1220,20323,0.219,0.32,0.056,0.236,0.107,0.075,0.159,0.278,0.185,0.109,0.135,0.092,0.36,0.347,0.314,0.385,0.293
PB_30328_PB_43124,0.142,0.268,0.109,0.23,0.198,3,586,0.948,0.94,0.63,0.634,1222,20323,0.485,0.335,0.151,0.209,0.149,0.185,0.149,0.328,0.239,0.25,0.255,0.169,0.416,0.242,0.239,0.31,0.122
PB_55020_PB_75115,0.548,0.154,0.067,0.221,0.307,7,586,0.858,0.94,0.893,0.903,1186,20323,0.118,0.187,0.212,0.195,0.176,0.353,0.267,0.238,0.244,0.352,0.321,0.219,0.3,0.236,0.244,0.232,0.195
PB_41656_PB_56144,0.569,0.08,0.122,0.172,0.306,2,586,0.895,0.94,0.64,0.654,1184,20323,0.188,0.356,0.226,0.464,0.341,0.32,0.211,0.289,0.337,0.533,0.407,0.201,0.266,0.323,0.657,0.386,0.366
PB_52458_PB_57615,0.475,0.174,0.141,0.128,0.27,4,586,0.849,0.94,0.866,0.962,1273,20323,0.484,0.523,0.245,0.356,0.312,0.121,0.18,0.535,0.53,0.46,0.582,0.313,0.267,0.486,0.359,0.609,0.368
PB_52483_PB_60624,0.325,0.043,0.113,0.122,0.184,1,586,0.981,0.94,0.993,1.045,1231,20323,0.246,0.278,0.166,0.17,0.127,0.19,0.125,0.174,0.342,0.131,0.157,0.239,0.276,0.345,0.334,0.368,0.174
PB_26742_PB_56067,0.392,0.079,0.21,0.242,0.256,5,586,0.954,0.94,0.977,0.987,1182,20323,0.241,0.307,0.235,0.28,0.409,0.312,0.238,0.598,0.437,0.368,0.52,0.301,0.534,0.47,0.292,0.48,0.454
PB_29378_PB_52411,0.452,0.112,0.061,0.121,0.242,3,586,0.965,0.94,0.998,1.015,1190,20323,0.395,0.36,0.17,0.125,0.209,0.096,0.188,0.268,0.392,0.172,0.424,0.1,0.21,0.263,0.337,0.421,0.341
PB_51527_PB_66990,0.543,0.236,0.052,0.208,0.315,6,586,0.832,0.94,0.856,0.882,1202,20323,0.48,0.437,0.2,0.214,0.126,0.34,0.223,0.317,0.359,0.237,0.411,0.46,0.264,0.271,0.192,0.416,0.378
PB_30328_PB_32482,0.3,0.483,0.491,0.328,0.41,11,586,0.959,0.94,0.259,0.277,1242,20323,0.637,0.749,0.589,0.262,0.613,0.482,0.239,0.66,0.418,0.487,0.433,0.274,0.317,0.762,0.746,0.831,0.642
PB_55377_PB_76807,0.639,0.218,0.173,0.139,0.355,6,586,0.894,0.94,0.868,0.894,1210,20323,0.193,0.234,0.334,0.361,0.438,0.183,0.314,0.204,0.51,0.324,0.567,0.202,0.402,0.235,0.275,0.282,0.22
PB_46813_PB_52411,0.406,0.039,0.297,0.126,0.26,3,586,0.908,0.94,0.911,0.954,1235,20323,0.381,0.251,0.41,0.327,0.406,0.368,0.154,0.505,0.134,0.137,0.191,0.104,0.301,0.481,0.279,0.53,0.437
PB_57771_PB_78626,0.469,0.079,0.168,0.129,0.26,5,586,0.879,0.94,0.856,0.862,1179,20323,0.195,0.229,0.302,0.336,0.406,0.203,0.109,0.174,0.461,0.312,0.579,0.147,0.417,0.266,0.274,0.235,0.171
PB_48438_PB_56034,0.405,0.09,0.181,0.109,0.233,2,586,0.98,0.94,0.91,0.924,1190,20323,0.24,0.305,0.115,0.157,0.114,0.106,0.238,0.26,0.279,0.169,0.316,0.12,0.353,0.365,0.345,0.434,0.177
PB_44142_PB_51374,0.272,0.159,0.082,0.191,0.189,2,586,0.881,0.94,0.764,0.774,1188,20323,0.138,0.407,0.26,0.12,0.311,0.212,0.319,0.733,0.371,0.229,0.133,0.45,0.242,0.712,0.441,0.608,0.515
PB_52411_PB_80607,0.265,0.06,0.072,0.16,0.162,2,586,0.924,0.94,0.645,0.651,1186,20323,0.395,0.36,0.25,0.408,0.365,0.126,0.117,0.159,0.163,0.27,0.176,0.179,0.426,0.306,0.337,0.285,0.199
PB_60044_PB_66007,0.218,0.093,0.237,0.232,0.204,9,586,0.966,0.94,1,1.038,1215,20323,0.251,0.238,0.13,0.2,0.074,0.222,0.35,0.219,0.386,0.31,0.169,0.341,0.248,0.345,0.284,0.421,0.256
PB_51755_PB_55377,0.505,0.202,0.31,0.124,0.319,8,586,0.984,0.94,1,1.01,1184,20323,0.432,0.579,0.41,0.342,0.476,0.281,0.345,0.579,0.602,0.468,0.61,0.163,0.368,0.542,0.37,0.725,0.625
PB_47289_PB_50623,0.273,0.244,0.368,0.078,0.262,6,586,0.974,0.94,0.979,0.998,1194,20323,0.34,0.482,0.623,0.481,0.618,0.505,0.253,0.618,0.442,0.428,0.473,0.089,0.335,0.598,0.355,0.601,0.586
PB_43124_PB_52411,0.45,0.041,0.289,0.144,0.278,4,586,0.975,0.94,0.975,0.983,1180,20323,0.387,0.251,0.406,0.306,0.402,0.414,0.127,0.502,0.145,0.127,0.184,0.082,0.306,0.542,0.279,0.53,0.448
PB_62679_PB_63418,0.77,0.25,0.297,0.241,0.448,6,586,0.775,0.94,0.795,0.854,1251,20323,0.39,0.501,0.215,0.488,0.328,0.28,0.157,0.472,0.648,0.383,0.569,0.219,0.597,0.43,0.315,0.652,0.346
PB_32482_PB_75115,0.3,0.342,0.262,0.253,0.291,11,586,0.962,0.94,0.592,0.591,1196,20323,0.544,0.688,0.395,0.224,0.362,0.407,0.31,0.485,0.385,0.192,0.351,0.251,0.248,0.736,0.744,0.697,0.555
