network,ks_cmi,ks_gpp,ks_led,bc_lcc,distance,sumGap90,mdr,intact,intact_eco,coverage,overlap,net_km2,eco_km2,AllBirds,ForestBirds,AllWaterfowl,CavityNesters,GroundNesters,OverwaterNesters,blbw,boch,brcr,btnw,cawa,cmwa,osfl,pigr,rubl,swth,wwcr
PB_20197_PB_30162_PB_37206,0.107,0.232,0.144,0.069,0.151,3,3240,1,0.974,0.488,0.495,9826,19583,0.357,0.309,0.367,0.151,0.397,0.237,0.124,0.365,0.48,0.143,0.144,0.344,0.304,0.231,0.196,0.286,0.404
PB_609_PB_38900_PB_39252,0.593,0.161,0.114,0.101,0.317,3,3240,0.992,0.974,0.228,0.23,9804,19583,0.239,0.134,0.394,0.073,0.479,0.362,0.113,0.311,0.091,0.416,0.209,0.256,0.286,0.275,0.272,0.27,0.148
PB_182_PB_16653_PB_43279,0.069,0.236,0.101,0.092,0.141,5,3240,0.993,0.974,0.421,0.424,9793,19583,0.356,0.287,0.394,0.157,0.448,0.235,0.05,0.383,0.491,0.196,0.151,0.37,0.385,0.289,0.189,0.284,0.407
PB_32725_PB_40642_PB_43279,0.47,0.207,0.026,0.137,0.266,6,3240,0.988,0.974,0.321,0.321,9747,19583,0.28,0.202,0.521,0.107,0.605,0.471,0.14,0.311,0.226,0.425,0.124,0.402,0.403,0.245,0.285,0.383,0.267
PB_36865_PB_38900_PB_41142,0.508,0.188,0.068,0.109,0.278,4,3240,0.991,0.974,0.424,0.426,9790,19583,0.23,0.141,0.438,0.11,0.532,0.418,0.165,0.294,0.128,0.436,0.125,0.364,0.356,0.165,0.254,0.315,0.159
PB_31969_PB_34838_PB_23094,0.048,0.207,0.091,0.052,0.118,4,3240,0.999,0.974,0.765,0.774,9795,19583,0.193,0.179,0.201,0.097,0.207,0.086,0.1,0.163,0.355,0.104,0.082,0.201,0.137,0.134,0.159,0.132,0.216
PB_24895_PB_28548_PB_39871,0.108,0.094,0.134,0.123,0.116,4,3240,0.995,0.974,0.742,0.746,9774,19583,0.135,0.124,0.187,0.085,0.226,0.112,0.098,0.193,0.221,0.077,0.167,0.132,0.115,0.116,0.137,0.111,0.264
PB_16395_PB_25640_PB_26970,0.131,0.186,0.115,0.142,0.146,7,3240,0.994,0.974,0.496,0.503,9776,19583,0.313,0.266,0.278,0.14,0.359,0.179,0.071,0.344,0.384,0.264,0.146,0.351,0.344,0.211,0.25,0.281,0.387
PB_21924_PB_25997_PB_29074,0.13,0.049,0.064,0.053,0.081,3,3240,0.994,0.974,0.909,0.916,9784,19583,0.07,0.049,0.073,0.096,0.107,0.057,0.137,0.065,0.098,0.18,0.07,0.161,0.123,0.126,0.041,0.116,0.125
PB_34889_PB_39252_PB_23094,0.366,0.271,0.05,0.099,0.234,4,3240,0.994,0.974,0.366,0.367,9738,19583,0.318,0.252,0.427,0.104,0.505,0.349,0.078,0.326,0.229,0.325,0.127,0.399,0.402,0.182,0.215,0.366,0.195
PB_24620_PB_34889_PB_35768,0.269,0.217,0.069,0.09,0.182,2,3240,0.996,0.974,0.473,0.473,9728,19583,0.365,0.3,0.292,0.136,0.409,0.216,0.267,0.362,0.225,0.439,0.219,0.461,0.428,0.27,0.177,0.442,0.208
PB_15154_PB_17089_PB_21924,0.074,0.062,0.066,0.044,0.062,4,3240,0.996,0.974,0.905,0.914,9810,19583,0.251,0.248,0.106,0.038,0.14,0.111,0.152,0.166,0.08,0.25,0.184,0.182,0.206,0.144,0.046,0.249,0.064
PB_21924_PB_37135_PB_41142,0.352,0.157,0.068,0.082,0.2,5,3240,0.988,0.974,0.482,0.483,9743,19583,0.107,0.037,0.409,0.11,0.442,0.382,0.095,0.152,0.181,0.207,0.228,0.172,0.136,0.119,0.173,0.231,0.225
PB_28826_PB_35153_PB_37135,0.439,0.21,0.028,0.11,0.25,6,3240,0.986,0.974,0.351,0.352,9764,19583,0.289,0.213,0.523,0.077,0.592,0.459,0.128,0.323,0.21,0.434,0.118,0.408,0.407,0.245,0.279,0.376,0.237
PB_20197_PB_25640_PB_27835,0.083,0.223,0.14,0.077,0.143,4,3240,0.999,0.974,0.551,0.554,9749,19583,0.362,0.349,0.354,0.148,0.372,0.217,0.076,0.35,0.415,0.152,0.125,0.341,0.32,0.226,0.178,0.296,0.369
PB_24895_PB_38900_PB_40854,0.234,0.198,0.066,0.138,0.171,4,3240,0.986,0.974,0.442,0.446,9851,19583,0.308,0.301,0.397,0.102,0.493,0.261,0.162,0.405,0.403,0.309,0.094,0.391,0.403,0.302,0.243,0.435,0.353
PB_110_PB_43279_PB_23476,0.329,0.284,0.046,0.065,0.221,2,3240,0.987,0.974,0.18,0.181,9764,19583,0.398,0.319,0.514,0.195,0.527,0.421,0.109,0.394,0.495,0.332,0.18,0.313,0.347,0.403,0.27,0.363,0.398
PB_16247_PB_27581_PB_38900,0.18,0.23,0.084,0.092,0.159,6,3240,0.993,0.974,0.434,0.436,9787,19583,0.415,0.385,0.266,0.096,0.337,0.135,0.233,0.403,0.373,0.234,0.16,0.439,0.49,0.357,0.228,0.425,0.295
PB_27979_PB_35752_PB_23476,0.215,0.301,0.161,0.1,0.208,6,3240,0.997,0.974,0.322,0.324,9746,19583,0.425,0.369,0.537,0.206,0.587,0.43,0.095,0.401,0.41,0.31,0.161,0.411,0.413,0.185,0.287,0.393,0.363
PB_24620_PB_25464_PB_35752,0.166,0.2,0.073,0.076,0.14,4,3240,0.997,0.974,0.527,0.528,9722,19583,0.187,0.142,0.305,0.091,0.365,0.265,0.062,0.218,0.224,0.222,0.114,0.262,0.253,0.069,0.161,0.215,0.147
PB_30927_PB_36928_PB_38586,0.301,0.153,0.113,0.107,0.186,6,3240,0.996,0.974,0.435,0.437,9769,19583,0.284,0.201,0.386,0.132,0.408,0.296,0.118,0.357,0.307,0.187,0.298,0.266,0.255,0.249,0.221,0.257,0.426
PB_16653_PB_38165_PB_43186,0.33,0.113,0.077,0.07,0.182,0,3240,0.994,0.974,0.594,0.598,9772,19583,0.115,0.079,0.218,0.136,0.305,0.149,0.134,0.144,0.08,0.262,0.07,0.206,0.139,0.188,0.125,0.193,0.116
PB_18024_PB_26529_PB_29074,0.129,0.258,0.099,0.066,0.156,3,3240,0.995,0.974,0.463,0.464,9733,19583,0.574,0.545,0.368,0.146,0.458,0.215,0.18,0.564,0.486,0.418,0.138,0.596,0.642,0.357,0.276,0.569,0.419
PB_25640_PB_30073_PB_37206,0.264,0.214,0.12,0.076,0.184,5,3240,0.994,0.974,0.436,0.441,9812,19583,0.507,0.468,0.374,0.139,0.467,0.244,0.184,0.522,0.476,0.508,0.134,0.581,0.644,0.351,0.329,0.546,0.482
PB_15154_PB_16653_PB_37491,0.308,0.157,0.09,0.067,0.182,7,3240,0.999,0.974,0.718,0.725,9790,19583,0.227,0.283,0.213,0.082,0.241,0.247,0.225,0.171,0.251,0.172,0.267,0.178,0.205,0.154,0.116,0.216,0.114
PB_110_PB_24620_PB_32725,0.302,0.247,0.094,0.082,0.205,1,3240,0.991,0.974,0.368,0.368,9735,19583,0.301,0.262,0.318,0.066,0.353,0.293,0.079,0.378,0.239,0.34,0.079,0.292,0.309,0.34,0.225,0.235,0.132
PB_24895_PB_28548_PB_30162,0.105,0.093,0.134,0.128,0.116,4,3240,0.995,0.974,0.742,0.752,9819,19583,0.134,0.121,0.186,0.082,0.226,0.101,0.1,0.192,0.22,0.077,0.173,0.131,0.114,0.114,0.144,0.11,0.264
PB_22671_PB_29074_PB_35768,0.247,0.115,0.112,0.062,0.151,2,3240,0.991,0.974,0.773,0.784,9820,19583,0.202,0.183,0.066,0.165,0.149,0.055,0.188,0.153,0.131,0.311,0.187,0.24,0.243,0.092,0.117,0.264,0.115
PB_27581_PB_31969_PB_38900,0.198,0.084,0.058,0.075,0.118,3,3240,0.994,0.974,0.721,0.727,9835,19583,0.108,0.112,0.161,0.118,0.23,0.105,0.114,0.09,0.209,0.15,0.059,0.195,0.132,0.167,0.117,0.159,0.219
PB_18872_PB_31406_PB_23094,0.045,0.154,0.06,0.039,0.088,2,3240,0.994,0.974,0.728,0.736,9799,19583,0.117,0.12,0.102,0.079,0.139,0.039,0.07,0.093,0.242,0.055,0.057,0.164,0.101,0.092,0.123,0.089,0.17
PB_25640_PB_34838_PB_39822,0.321,0.08,0.043,0.051,0.169,1,3240,0.998,0.974,0.652,0.656,9747,19583,0.158,0.1,0.241,0.108,0.306,0.187,0.125,0.189,0.14,0.26,0.118,0.209,0.127,0.163,0.166,0.157,0.215
PB_20054_PB_35752_PB_37135,0.299,0.18,0.049,0.1,0.183,6,3240,0.984,0.974,0.468,0.476,9783,19583,0.14,0.108,0.407,0.096,0.46,0.348,0.065,0.22,0.195,0.257,0.169,0.231,0.207,0.112,0.22,0.241,0.242
PB_24895_PB_32725_PB_38685,0.215,0.183,0.035,0.118,0.154,4,3240,0.983,0.974,0.547,0.552,9755,19583,0.295,0.292,0.335,0.11,0.426,0.22,0.164,0.359,0.397,0.29,0.067,0.371,0.387,0.274,0.238,0.389,0.332
PB_182_PB_26529_PB_36865,0.114,0.277,0.065,0.096,0.161,2,3240,0.996,0.974,0.425,0.426,9758,19583,0.596,0.565,0.412,0.156,0.506,0.269,0.248,0.57,0.488,0.461,0.137,0.623,0.647,0.386,0.28,0.565,0.423
PB_609_PB_20197_PB_41142,0.53,0.221,0.053,0.094,0.292,1,3240,0.997,0.974,0.242,0.242,9758,19583,0.267,0.177,0.326,0.085,0.381,0.286,0.228,0.31,0.235,0.28,0.187,0.26,0.281,0.202,0.232,0.268,0.133
PB_16247_PB_16395_PB_27835,0.176,0.115,0.031,0.042,0.108,2,3240,0.994,0.974,0.67,0.678,9787,19583,0.133,0.17,0.087,0.106,0.096,0.059,0.072,0.086,0.164,0.168,0.058,0.124,0.094,0.152,0.115,0.096,0.092
PB_25661_PB_30073_PB_38900,0.208,0.081,0.058,0.042,0.117,2,3240,0.989,0.974,0.719,0.724,9824,19583,0.171,0.127,0.203,0.107,0.244,0.132,0.205,0.187,0.208,0.272,0.067,0.298,0.281,0.199,0.116,0.247,0.228
PB_26529_PB_28548_PB_43186,0.414,0.189,0.079,0.087,0.235,7,3240,0.998,0.974,0.405,0.406,9755,19583,0.349,0.291,0.368,0.161,0.495,0.295,0.198,0.37,0.239,0.485,0.113,0.396,0.355,0.257,0.281,0.41,0.341
PB_29679_PB_34889_PB_38165,0.489,0.233,0.147,0.127,0.288,10,3240,0.989,0.974,0.383,0.384,9749,19583,0.46,0.364,0.466,0.213,0.583,0.304,0.408,0.47,0.425,0.541,0.144,0.65,0.642,0.447,0.277,0.551,0.409
PB_20873_PB_26529_PB_38586,0.278,0.149,0.159,0.098,0.183,6,3240,0.997,0.974,0.465,0.466,9759,19583,0.302,0.233,0.35,0.15,0.376,0.264,0.087,0.347,0.287,0.198,0.248,0.279,0.275,0.25,0.197,0.261,0.406
PB_182_PB_29074_PB_41589,0.12,0.254,0.056,0.089,0.15,2,3240,0.99,0.974,0.405,0.406,9766,19583,0.569,0.507,0.42,0.119,0.5,0.288,0.266,0.572,0.487,0.468,0.19,0.615,0.649,0.398,0.255,0.564,0.444
PB_27581_PB_31969_PB_38685,0.212,0.095,0.041,0.078,0.124,3,3240,0.989,0.974,0.66,0.668,9781,19583,0.129,0.12,0.236,0.084,0.301,0.162,0.099,0.191,0.226,0.178,0.077,0.238,0.183,0.206,0.162,0.255,0.272
PB_20197_PB_20873_PB_23094,0.07,0.218,0.096,0.071,0.129,3,3240,0.998,0.974,0.532,0.534,9744,19583,0.2,0.188,0.195,0.108,0.205,0.088,0.096,0.191,0.365,0.104,0.081,0.21,0.157,0.135,0.158,0.138,0.227
PB_35727_PB_37491_PB_38900,0.442,0.246,0.075,0.134,0.264,6,3240,0.993,0.974,0.279,0.281,9782,19583,0.375,0.277,0.587,0.111,0.677,0.519,0.127,0.414,0.23,0.452,0.209,0.437,0.432,0.252,0.324,0.41,0.303
PB_16247_PB_26529_PB_31406,0.164,0.176,0.068,0.084,0.132,2,3240,0.998,0.974,0.477,0.48,9740,19583,0.417,0.368,0.293,0.183,0.311,0.152,0.133,0.317,0.334,0.101,0.118,0.308,0.351,0.315,0.22,0.337,0.312
PB_182_PB_25640_PB_38165,0.13,0.297,0.112,0.135,0.184,6,3240,0.994,0.974,0.298,0.3,9764,19583,0.658,0.614,0.546,0.154,0.626,0.369,0.227,0.642,0.542,0.441,0.137,0.638,0.697,0.435,0.291,0.599,0.51
PB_20054_PB_26614_PB_39252,0.261,0.184,0.109,0.106,0.177,4,3240,0.993,0.974,0.488,0.496,9802,19583,0.156,0.112,0.365,0.116,0.436,0.326,0.129,0.206,0.202,0.247,0.194,0.235,0.208,0.079,0.235,0.175,0.25
PB_110_PB_37206_PB_39252,0.53,0.259,0.067,0.075,0.299,3,3240,0.993,0.974,0.228,0.228,9785,19583,0.179,0.091,0.532,0.218,0.543,0.572,0.263,0.272,0.249,0.277,0.354,0.178,0.149,0.225,0.315,0.174,0.274
PB_26800_PB_37206_PB_41023,0.344,0.171,0.146,0.081,0.209,3,3240,0.998,0.974,0.49,0.498,9830,19583,0.136,0.037,0.439,0.136,0.462,0.416,0.185,0.222,0.233,0.199,0.275,0.175,0.118,0.106,0.22,0.173,0.273
PB_110_PB_18024_PB_26529,0.303,0.307,0.091,0.055,0.222,2,3240,0.993,0.974,0.263,0.263,9735,19583,0.421,0.377,0.451,0.215,0.471,0.383,0.137,0.395,0.43,0.332,0.197,0.308,0.329,0.368,0.299,0.311,0.361
PB_25142_PB_26614_PB_27835,0.252,0.144,0.172,0.11,0.177,7,3240,0.999,0.974,0.502,0.505,9783,19583,0.328,0.256,0.392,0.137,0.402,0.287,0.082,0.35,0.313,0.217,0.222,0.316,0.303,0.243,0.218,0.285,0.41
PB_24895_PB_25698_PB_39871,0.101,0.103,0.105,0.093,0.101,4,3240,0.995,0.974,0.986,0.993,9789,19583,0.255,0.239,0.16,0.036,0.197,0.107,0.145,0.253,0.103,0.219,0.14,0.171,0.231,0.141,0.029,0.254,0.073
PB_22557_PB_24895_PB_30162,0.074,0.075,0.025,0.065,0.063,1,3240,0.993,0.974,0.942,0.952,9818,19583,0.155,0.157,0.128,0.088,0.108,0.102,0.057,0.117,0.163,0.098,0.076,0.124,0.126,0.093,0.05,0.12,0.095
PB_15754_PB_39822_PB_14660,0.247,0.085,0.081,0.104,0.146,2,3240,0.999,0.974,0.813,0.828,9870,19583,0.167,0.213,0.058,0.129,0.089,0.076,0.059,0.135,0.251,0.111,0.071,0.175,0.222,0.058,0.06,0.131,0.128
PB_182_PB_17089_PB_27835,0.121,0.132,0.079,0.053,0.101,3,3240,0.996,0.974,0.74,0.746,9809,19583,0.103,0.105,0.125,0.059,0.143,0.043,0.039,0.103,0.238,0.059,0.061,0.172,0.105,0.098,0.095,0.067,0.167
PB_20873_PB_25997_PB_31969,0.097,0.161,0.105,0.039,0.109,6,3240,0.998,0.974,0.977,0.988,9825,19583,0.365,0.359,0.099,0.124,0.112,0.056,0.212,0.413,0.242,0.383,0.284,0.34,0.367,0.182,0.112,0.402,0.106
PB_16247_PB_16395_PB_25464,0.273,0.204,0.061,0.066,0.176,5,3240,0.993,0.974,0.626,0.632,9769,19583,0.285,0.296,0.14,0.129,0.164,0.131,0.128,0.299,0.317,0.192,0.165,0.287,0.315,0.237,0.174,0.273,0.169
