zone,species,area,data,pct,min,mean,median,p80,p90,p95,max
76,wwcr,5788,5188,90,0.0665,0.1025,0.1026,0.1154,0.1212,0.1294,0.191
77,blbw,17848,17600,99,0.0035,0.0067,0.0069,0.0078,0.008,0.0083,0.0121
77,boch,17848,17600,99,0.0253,0.1084,0.0977,0.1237,0.1826,0.2403,0.481
77,brcr,17848,17600,99,0.012,0.0209,0.0203,0.0231,0.0244,0.0272,0.0388
77,btnw,17848,17600,99,0.0035,0.0071,0.0051,0.0071,0.01,0.0144,0.0675
77,cawa,17848,17600,99,0.0026,0.0032,0.0029,0.0036,0.0039,0.0041,0.0046
77,cmwa,17848,17600,99,0.0088,0.0148,0.0144,0.0178,0.019,0.0196,0.0251
77,osfl,17848,17600,99,0.0051,0.0066,0.0065,0.007,0.0074,0.0078,0.011
77,pigr,17848,17600,99,0.0101,0.0219,0.0211,0.0247,0.0275,0.0312,0.0812
77,rubl,17848,17600,99,0.004,0.025,0.0285,0.0322,0.0345,0.037,0.0545
77,swth,17848,17600,99,0.0741,0.131,0.1011,0.1952,0.2181,0.2315,0.3114
77,wwcr,17848,17600,99,0.0703,0.1273,0.1259,0.1492,0.1683,0.1862,0.3035
78,blbw,21596,21580,100,0.0033,0.0058,0.0054,0.0066,0.0085,0.0091,0.0118
78,boch,21596,21580,100,0.0308,0.1367,0.1289,0.1606,0.1835,0.2278,0.3633
78,brcr,21596,21580,100,0.0123,0.0217,0.0213,0.0225,0.0246,0.0301,0.0504
78,btnw,21596,21580,100,0.0035,0.007,0.0051,0.0077,0.015,0.0182,0.0311
78,cawa,21596,21580,100,0.0024,0.003,0.0028,0.0029,0.0039,0.0041,0.0047
78,cmwa,21596,21580,100,0.0073,0.014,0.0131,0.0176,0.0192,0.0201,0.0235
78,osfl,21596,21580,100,0.0048,0.0068,0.0067,0.0074,0.0079,0.0085,0.0136
78,pigr,21596,21580,100,0.0135,0.0215,0.0209,0.0233,0.0249,0.0265,0.0794
78,rubl,21596,21580,100,0.0038,0.0194,0.0211,0.0264,0.0292,0.0312,0.0538
78,swth,21596,21580,100,0.0851,0.1799,0.1792,0.2275,0.2443,0.2549,0.3227
78,wwcr,21596,21580,100,0.0644,0.2013,0.2025,0.2373,0.2641,0.2915,0.4578
79,blbw,2696,2268,84,0.0047,0.0073,0.0072,0.0079,0.0084,0.0087,0.0104
79,boch,2696,2268,84,0.0466,0.1629,0.1618,0.1917,0.2206,0.2403,0.3857
79,brcr,2696,2268,84,0.0128,0.0191,0.0179,0.0243,0.0267,0.0278,0.0343
79,btnw,2696,2268,84,0.0043,0.0152,0.0166,0.0215,0.0231,0.0242,0.0274
79,cawa,2696,2268,84,0.0035,0.0038,0.0037,0.0039,0.004,0.0041,0.0044
79,cmwa,2696,2268,84,0.0078,0.0145,0.0146,0.0179,0.0186,0.0192,0.0231
79,osfl,2696,2268,84,0.0049,0.0063,0.0059,0.0072,0.0081,0.0083,0.0094
79,pigr,2696,2268,84,0.0125,0.0316,0.0269,0.0364,0.0549,0.065,0.2762
79,rubl,2696,2268,84,0.0038,0.0064,0.0044,0.007,0.0118,0.0169,0.0363
79,swth,2696,2268,84,0.1426,0.1982,0.202,0.217,0.2228,0.2281,0.2435
79,wwcr,2696,2268,84,0.0583,0.0844,0.0856,0.0988,0.1043,0.1085,0.122
80,blbw,14148,14148,100,0.0043,0.0072,0.0071,0.0088,0.0094,0.0099,0.0124
80,boch,14148,14148,100,0.0568,0.2463,0.1843,0.3441,0.4767,0.5723,0.9096
80,brcr,14148,14148,100,0.0129,0.0196,0.0192,0.0223,0.0237,0.0258,0.0499
80,btnw,14148,14148,100,0.0038,0.024,0.0228,0.0397,0.0466,0.0532,0.0829
80,cawa,14148,14148,100,0.0025,0.0033,0.0032,0.0037,0.004,0.0042,0.0049
80,cmwa,14148,14148,100,0.0107,0.0176,0.0177,0.0196,0.0208,0.0218,0.0288
80,osfl,14148,14148,100,0.0048,0.006,0.0057,0.0065,0.0069,0.0076,0.009
80,pigr,14148,14148,100,0.0099,0.0279,0.0257,0.0312,0.0354,0.0416,0.1708
80,rubl,14148,14148,100,0.004,0.0081,0.0053,0.0116,0.0169,0.0207,0.0327
80,swth,14148,14148,100,0.1436,0.245,0.2443,0.2846,0.3003,0.3108,0.3455
80,wwcr,14148,14148,100,0.0663,0.1643,0.1721,0.1989,0.2094,0.219,0.3549
82,blbw,3368,3368,100,0.0053,0.0086,0.0085,0.0092,0.0097,0.0099,0.011
82,boch,3368,3368,100,0.1213,0.2127,0.2027,0.2323,0.2512,0.2857,0.5812
82,brcr,3368,3368,100,0.0148,0.0175,0.0167,0.0196,0.0206,0.0211,0.0297
82,btnw,3368,3368,100,0.0181,0.0368,0.036,0.0405,0.0432,0.0523,0.0759
82,cawa,3368,3368,100,0.0034,0.0037,0.0037,0.0038,0.0039,0.004,0.0043
82,cmwa,3368,3368,100,0.0136,0.0168,0.0166,0.0176,0.0186,0.0193,0.0219
82,osfl,3368,3368,100,0.0048,0.0054,0.0054,0.0055,0.0056,0.0056,0.0059
82,pigr,3368,3368,100,0.0177,0.0307,0.0294,0.0339,0.0377,0.0433,0.0845
82,rubl,3368,3368,100,0.004,0.0044,0.0044,0.0045,0.0046,0.0048,0.0065
82,swth,3368,3368,100,0.1767,0.2219,0.2155,0.2413,0.2558,0.2904,0.3223
82,wwcr,3368,3368,100,0.0745,0.1216,0.1174,0.1486,0.1563,0.1626,0.1839
84,blbw,792,792,100,0.0047,0.0057,0.0058,0.006,0.0062,0.0063,0.007
84,boch,792,792,100,0.0707,0.1177,0.117,0.1329,0.1445,0.1504,0.1753
84,brcr,792,792,100,0.0119,0.0146,0.0134,0.0159,0.0183,0.021,0.036
84,btnw,792,792,100,0.0046,0.007,0.0064,0.0085,0.0091,0.0094,0.0099
84,cawa,792,792,100,0.0026,0.0028,0.0028,0.0028,0.0029,0.0029,0.0029
84,cmwa,792,792,100,0.014,0.0171,0.0171,0.0178,0.0185,0.0203,0.0239
84,osfl,792,792,100,0.0061,0.0071,0.007,0.0078,0.0082,0.0084,0.0089
84,pigr,792,792,100,0.0171,0.0231,0.0226,0.0246,0.0265,0.0287,0.05
84,rubl,792,792,100,0.0078,0.0187,0.0187,0.0239,0.0261,0.0282,0.0329
84,swth,792,792,100,0.1543,0.2036,0.206,0.2182,0.2238,0.2266,0.236
84,wwcr,792,792,100,0.1672,0.2014,0.2008,0.2116,0.2193,0.2293,0.2861
85,blbw,1328,1328,100,0.0052,0.0065,0.0063,0.007,0.0075,0.0082,0.01
85,boch,1328,1328,100,0.0951,0.2302,0.1573,0.3568,0.455,0.5512,0.8897
85,brcr,1328,1328,100,0.0131,0.0218,0.0204,0.026,0.0307,0.0368,0.0489
85,btnw,1328,1328,100,0.0058,0.009,0.0082,0.0112,0.0133,0.0146,0.0183
85,cawa,1328,1328,100,0.0027,0.0029,0.0028,0.0029,0.0031,0.0035,0.0042
85,cmwa,1328,1328,100,0.0163,0.0211,0.0209,0.023,0.0237,0.0242,0.0259
85,osfl,1328,1328,100,0.0055,0.0061,0.0059,0.0062,0.0066,0.0071,0.0081
85,pigr,1328,1328,100,0.0177,0.023,0.0228,0.0258,0.0274,0.0288,0.0364
85,rubl,1328,1328,100,0.0048,0.0095,0.0093,0.0109,0.0116,0.0128,0.0202
85,swth,1328,1328,100,0.2024,0.2513,0.2485,0.265,0.2752,0.2845,0.3024
85,wwcr,1328,1328,100,0.1451,0.1836,0.1819,0.1936,0.2017,0.2112,0.2792
87,blbw,19540,19540,100,0.0014,0.0034,0.0028,0.004,0.0051,0.006,0.0137
87,boch,19540,19540,100,0.0409,0.0674,0.066,0.0773,0.0814,0.0842,0.1019
87,brcr,19540,19540,100,0.014,0.0167,0.0164,0.0179,0.0194,0.0204,0.0215
87,btnw,19540,19540,100,0.0031,0.0056,0.0054,0.0066,0.0073,0.0076,0.0089
87,cawa,19540,19540,100,0.0021,0.0054,0.0035,0.0074,0.0133,0.016,0.0309
87,cmwa,19540,19540,100,0.0081,0.0419,0.0259,0.054,0.10780000000000001,0.1372,0.2527
87,osfl,19540,19540,100,0.0033,0.0065,0.0067,0.008,0.0084,0.0086,0.0108
87,pigr,19540,19540,100,0.004,0.0064,0.0059,0.0074,0.0089,0.0103,0.0183
87,rubl,19540,19540,100,0.0055,0.0172,0.0169,0.0216,0.0247,0.027,0.0408
87,swth,19540,19540,100,0.1245,0.2412,0.2569,0.2819,0.2941,0.3026,0.3558
87,wwcr,19540,19540,100,0.0713,0.1652,0.1534,0.1909,0.2154,0.2318,0.9613
88,blbw,48836,48836,100,0.0016,0.013,0.0046,0.0123,0.0248,0.0657,0.2087
88,boch,48836,48836,100,0.0408,0.0723,0.0727,0.0858,0.0898,0.0914,0.1131
88,brcr,48836,48836,100,0.0148,0.0259,0.0248,0.0305,0.0352,0.0401,0.0536
88,btnw,48836,48836,100,0.0038,0.0099,0.0093,0.0125,0.0143,0.0189,0.0274
88,cawa,48836,48836,100,0.0021,0.0089,0.0054,0.0151,0.0221,0.0247,0.0452
88,cmwa,48836,48836,100,0.0057,0.0977,0.0387,0.1666,0.2886,0.357,0.8459
88,osfl,48836,48836,100,0.0025,0.0055,0.0055,0.007,0.0078,0.0083,0.0108
88,pigr,48836,48836,100,0.0036,0.0062,0.0058,0.0068,0.009,0.0122,0.0366
88,rubl,48836,48836,100,0.0041,0.014,0.0132,0.019,0.0259,0.0287,0.0422
88,swth,48836,48836,100,0.1158,0.2017,0.1982,0.2498,0.2669,0.2816,0.3405
88,wwcr,48836,48836,100,0.0449,0.1667,0.1658,0.1959,0.2212,0.2524,1.4691
89,blbw,35452,35452,100,0.0016,0.0104,0.0041,0.0173,0.0288,0.0358,0.0919
89,boch,35452,35452,100,0.0473,0.075,0.0763,0.0835,0.0865,0.0883,0.0955
89,brcr,35452,35452,100,0.0141,0.0248,0.0232,0.029,0.0321,0.0355,0.0516
89,btnw,35452,35452,100,0.0038,0.0094,0.0093,0.0119,0.0134,0.0144,0.0192
89,cawa,35452,35452,100,0.0021,0.0088,0.0059,0.0164,0.0185,0.0202,0.0333
89,cmwa,35452,35452,100,0.0077,0.0824,0.0443,0.1472,0.1762,0.2131,0.6322
89,osfl,35452,35452,100,0.0026,0.0055,0.0055,0.0073,0.0079,0.0082,0.0117
89,pigr,35452,35452,100,0.0033,0.0062,0.0054,0.0066,0.0095,0.0118,0.0465
89,rubl,35452,35452,100,0.0048,0.0164,0.0169,0.024,0.0277,0.0296,0.0512
89,swth,35452,35452,100,0.116,0.1869,0.1944,0.2213,0.237,0.2475,0.2777
89,wwcr,35452,35452,100,0.0627,0.1904,0.1959,0.2358,0.2609,0.2926,0.7465
90,blbw,36752,36752,100,0.0055,0.1064,0.1038,0.1773,0.2095,0.2348,0.3407
90,boch,36752,36752,100,0.021,0.0673,0.0707,0.0871,0.0912,0.0937,0.1065
90,brcr,36752,36752,100,0.0209,0.051,0.0507,0.0607,0.0709,0.0749,0.0843
90,btnw,36752,36752,100,0.0099,0.0273,0.0245,0.0403,0.0443,0.0475,0.1131
90,cawa,36752,36752,100,0.007,0.023,0.0235,0.0284,0.0314,0.0339,0.0548
90,cmwa,36752,36752,100,0.0172,0.1315,0.1216,0.1732,0.2131,0.2679,0.4505
90,osfl,36752,36752,100,0.002,0.0032,0.003,0.0035,0.0043,0.0049,0.0071
90,pigr,36752,36752,100,0.0033,0.0041,0.0039,0.0045,0.0047,0.0047,0.0071
90,rubl,36752,36752,100,0.0028,0.0044,0.0041,0.0051,0.0053,0.0067,0.0086
90,swth,36752,36752,100,0.0261,0.1926,0.1944,0.2442,0.2614,0.2692,0.2833
90,wwcr,36752,36752,100,0.0168,0.0915,0.0812,0.1347,0.1805,0.1916,0.26
91,blbw,11292,11280,100,0.0416,0.1596,0.1536,0.2144,0.2356,0.2492,0.3311
91,boch,11292,11280,100,0.015,0.0263,0.0253,0.0288,0.035,0.0379,0.0434
91,brcr,11292,11280,100,0.0154,0.028,0.0277,0.0304,0.0345,0.0426,0.0523
91,btnw,11292,11280,100,0.0144,0.0349,0.0357,0.0385,0.04,0.0412,0.1356
91,cawa,11292,11280,100,0.0105,0.0236,0.0235,0.0271,0.0287,0.0298,0.0359
91,cmwa,11292,11280,100,0.0154,0.0447,0.0327,0.0522,0.0965,0.1187,0.1717
91,osfl,11292,11280,100,0.0019,0.0024,0.0024,0.0025,0.0027,0.0027,0.003
91,pigr,11292,11280,100,0.0033,0.0038,0.0038,0.0038,0.0039,0.0039,0.008
91,rubl,11292,11280,100,0.003,0.0033,0.0033,0.0033,0.0033,0.0033,0.0035
91,swth,11292,11280,100,0.015,0.0574,0.0471,0.0814,0.0965,0.1109,0.1636
91,wwcr,11292,11280,100,0.0169,0.0251,0.0236,0.0296,0.0325,0.0407,0.0616
93,blbw,6336,6336,100,0.0427,0.1875,0.1883,0.2306,0.2455,0.2578,0.3187
93,boch,6336,6336,100,0.0172,0.0333,0.0328,0.0417,0.0434,0.045,0.0521
93,brcr,6336,6336,100,0.0159,0.0303,0.0284,0.0345,0.046,0.0475,0.0549
93,btnw,6336,6336,100,0.0305,0.0432,0.0411,0.045,0.0475,0.0612,0.1062
93,cawa,6336,6336,100,0.0209,0.0311,0.0309,0.0339,0.0358,0.0372,0.0796
93,cmwa,6336,6336,100,0.0094,0.0238,0.0199,0.0329,0.0391,0.0412,0.0468
93,osfl,6336,6336,100,0.0019,0.0027,0.0027,0.0029,0.0029,0.003,0.0034
93,pigr,6336,6336,100,0.0037,0.0038,0.0038,0.0038,0.0038,0.0039,0.0045
93,rubl,6336,6336,100,0.0032,0.0033,0.0033,0.0033,0.0033,0.0033,0.0034
93,swth,6336,6336,100,0.0286,0.1236,0.1261,0.1641,0.1706,0.1929,0.2337
93,wwcr,6336,6336,100,0.0201,0.0346,0.0301,0.046,0.0528,0.0565,0.0698
94,blbw,20420,20372,100,0.01,0.0564,0.0379,0.0811,0.1286,0.1708,0.278
94,boch,20420,20372,100,0.0296,0.0667,0.0692,0.0785,0.0803,0.0812,0.0957
94,brcr,20420,20372,100,0.0147,0.0514,0.0557,0.0641,0.0677,0.0698,0.0778
94,btnw,20420,20372,100,0.0125,0.0343,0.0319,0.0391,0.0456,0.0574,0.2173
94,cawa,20420,20372,100,0.0073,0.0193,0.0194,0.0246,0.0267,0.0285,0.0377
94,cmwa,20420,20372,100,0.0123,0.0519,0.0481,0.073,0.0887,0.1152,0.157
94,osfl,20420,20372,100,0.0026,0.0039,0.0036,0.0049,0.0051,0.0053,0.0061
94,pigr,20420,20372,100,0.0037,0.0046,0.0046,0.0049,0.0056,0.0059,0.0065
94,rubl,20420,20372,100,0.0031,0.0036,0.0033,0.0037,0.004,0.0046,0.0062
94,swth,20420,20372,100,0.1452,0.2305,0.2377,0.2463,0.2556,0.2659,0.2997
94,wwcr,20420,20372,100,0.0229,0.1028,0.1005,0.137,0.1537,0.1691,0.6283
95,blbw,27740,27740,100,0.002,0.0085,0.0063,0.0146,0.0178,0.0208,0.0388
95,boch,27740,27740,100,0.0587,0.0827,0.0822,0.0883,0.0917,0.0946,0.1027
95,brcr,27740,27740,100,0.0214,0.0339,0.0281,0.0406,0.0566,0.0587,0.0658
95,btnw,27740,27740,100,0.0057,0.0126,0.0134,0.0151,0.0168,0.02,0.0305
95,cawa,27740,27740,100,0.0022,0.0067,0.0062,0.0101,0.0118,0.0131,0.0219
95,cmwa,27740,27740,100,0.0114,0.0428,0.0355,0.0679,0.0835,0.1014,0.1429
95,osfl,27740,27740,100,0.0036,0.0066,0.0068,0.0077,0.008,0.0083,0.0117
95,pigr,27740,27740,100,0.0043,0.0059,0.0059,0.0064,0.0069,0.0075,0.0162
95,rubl,27740,27740,100,0.0033,0.0148,0.012,0.0239,0.0273,0.0301,0.0538
95,swth,27740,27740,100,0.1291,0.2399,0.2502,0.2762,0.284,0.2879,0.3038
95,wwcr,27740,27740,100,0.1009,0.2213,0.2232,0.2662,0.2958,0.3224,0.666
96,blbw,44420,44400,100,0.0048,0.0577,0.0394,0.1041,0.1389,0.1641,0.2571
96,boch,44420,44400,100,0.0295,0.0741,0.0629,0.0937,0.1229,0.1391,0.2504
96,brcr,44420,44400,100,0.014,0.041,0.0451,0.0514,0.0542,0.0562,0.3359
96,btnw,44420,44400,100,0.0112,0.0394,0.0355,0.0478,0.053,0.0598,0.2055
96,cawa,44420,44400,100,0.0037,0.0202,0.0206,0.0273,0.0311,0.0336,0.0461
96,cmwa,44420,44400,100,0.0111,0.0278,0.0264,0.0326,0.036,0.0394,0.0679
96,osfl,44420,44400,100,0.0024,0.0039,0.0035,0.0048,0.0058,0.0064,0.0119
96,pigr,44420,44400,100,0.0036,0.0047,0.0046,0.0052,0.0061,0.0065,0.0116
96,rubl,44420,44400,100,0.0031,0.0035,0.0033,0.0034,0.0038,0.0041,0.0088
96,swth,44420,44400,100,0.0694,0.2079,0.2149,0.2343,0.242,0.2484,0.2832
96,wwcr,44420,44400,100,0.0228,0.1154,0.0877,0.1815,0.2325,0.256,0.4766
97,blbw,20840,20784,100,0.0322,0.1292,0.1323,0.1694,0.1867,0.1968,0.2398
97,boch,20840,20784,100,0.0171,0.037,0.0387,0.0455,0.0476,0.0496,0.0613
97,brcr,20840,20784,100,0.0117,0.0219,0.0215,0.0253,0.0275,0.0296,0.0509
97,btnw,20840,20784,100,0.0338,0.083,0.0644,0.1142,0.1589,0.1811,0.2574
97,cawa,20840,20784,100,0.0108,0.031,0.0294,0.036,0.0411,0.0485,0.0998
97,cmwa,20840,20784,100,0.0065,0.0163,0.0164,0.0196,0.021,0.023,0.0291
97,osfl,20840,20784,100,0.0021,0.0028,0.0029,0.003,0.003,0.003,0.0036
97,pigr,20840,20784,100,0.0037,0.0039,0.0038,0.004,0.0041,0.0043,0.0046
97,rubl,20840,20784,100,0.0031,0.0033,0.0033,0.0033,0.0033,0.0033,0.0034
97,swth,20840,20784,100,0.0341,0.1541,0.165,0.1985,0.2087,0.2177,0.2454
97,wwcr,20840,20784,100,0.0149,0.0351,0.0339,0.0486,0.0514,0.0545,0.0874
99,blbw,41868,41868,100,0.0089,0.1155,0.1391,0.1727,0.1887,0.1984,0.3388
99,boch,41868,41868,100,0.0163,0.0646,0.0454,0.1105,0.1328,0.1463,0.2399
99,brcr,41868,41868,100,0.012,0.0212,0.0198,0.0238,0.0275,0.0355,0.0753
99,btnw,41868,41868,100,0.0188,0.0691,0.0658,0.0977,0.1112,0.123,0.2393
99,cawa,41868,41868,100,0.0038,0.0229,0.0241,0.0296,0.0319,0.0332,0.0392
99,cmwa,41868,41868,100,0.006,0.0229,0.0224,0.0302,0.0335,0.0394,0.0862
99,osfl,41868,41868,100,0.0018,0.0029,0.0029,0.0032,0.0037,0.004,0.0057
99,pigr,41868,41868,100,0.0037,0.0044,0.0039,0.0048,0.0052,0.0064,0.0107
99,rubl,41868,41868,100,0.0031,0.0033,0.0033,0.0034,0.0034,0.0035,0.0036
99,swth,41868,41868,100,0.0155,0.154,0.1614,0.221,0.2444,0.2771,0.359
99,wwcr,41868,41868,100,0.014,0.0512,0.0372,0.0776,0.1131,0.1377,0.2505
100,blbw,23040,23040,100,0.0026,0.0123,0.0062,0.017,0.0345,0.0409,0.1091
100,boch,23040,23040,100,0.0612,0.1654,0.1705,0.2047,0.2211,0.24,0.325
100,brcr,23040,23040,100,0.0203,0.0415,0.0427,0.0496,0.0524,0.0541,0.0635
100,btnw,23040,23040,100,0.0058,0.0158,0.0115,0.026,0.0283,0.03,0.0464
100,cawa,23040,23040,100,0.0025,0.007,0.0044,0.0113,0.0155,0.0168,0.031
100,cmwa,23040,23040,100,0.0115,0.0222,0.0206,0.0287,0.0334,0.0362,0.0778
100,osfl,23040,23040,100,0.0028,0.0059,0.0057,0.0072,0.0088,0.0097,0.0183
100,pigr,23040,23040,100,0.0039,0.009,0.0078,0.0117,0.0162,0.0178,0.0375
100,rubl,23040,23040,100,0.0032,0.0093,0.0062,0.0153,0.0208,0.0244,0.1387
100,swth,23040,23040,100,0.1191,0.1984,0.1994,0.2147,0.2199,0.2242,0.3003
100,wwcr,23040,23040,100,0.0595,0.2292,0.2347,0.2781,0.313,0.3815,0.8029
101,blbw,52224,52204,100,0.0027,0.0171,0.0069,0.0128,0.0313,0.1024,0.2222
101,boch,52224,52204,100,0.0203,0.1966,0.1653,0.2876,0.3645,0.439,0.8322
101,brcr,52224,52204,100,0.0127,0.0373,0.0329,0.052,0.0621,0.0724,0.1928
101,btnw,52224,52204,100,0.0039,0.023,0.0176,0.0354,0.0486,0.0628,0.1509
101,cawa,52224,52204,100,0.0024,0.0064,0.0031,0.0089,0.0164,0.0229,0.0375
101,cmwa,52224,52204,100,0.0099,0.0227,0.0192,0.0293,0.0344,0.0404,0.1499
101,osfl,52224,52204,100,0.0023,0.0056,0.0059,0.0064,0.0068,0.0076,0.0106
101,pigr,52224,52204,100,0.0036,0.0127,0.0125,0.0186,0.0208,0.0227,0.0624
101,rubl,52224,52204,100,0.0031,0.0075,0.0049,0.0094,0.0198,0.0227,0.0321
101,swth,52224,52204,100,0.0532,0.2666,0.2744,0.3269,0.3538,0.3702,0.4234
101,wwcr,52224,52204,100,0.019,0.185,0.1829,0.2358,0.2699,0.305,1.189
103,blbw,24652,24616,100,0.0045,0.0077,0.0079,0.0089,0.0094,0.0098,0.0116
103,boch,24652,24616,100,0.0715,0.2723,0.2377,0.4032,0.4517,0.4995,0.8563
103,brcr,24652,24616,100,0.0115,0.0163,0.0161,0.0176,0.0186,0.02,0.0332
103,btnw,24652,24616,100,0.0046,0.0443,0.0429,0.0626,0.0714,0.0797,0.1217
103,cawa,24652,24616,100,0.0025,0.0035,0.0036,0.0038,0.0039,0.0039,0.0096
103,cmwa,24652,24616,100,0.0082,0.0154,0.0158,0.0184,0.0194,0.0201,0.0313
103,osfl,24652,24616,100,0.0043,0.0057,0.0055,0.006,0.0065,0.0068,0.0103
103,pigr,24652,24616,100,0.008,0.0281,0.0266,0.0322,0.0371,0.0433,0.1268
103,rubl,24652,24616,100,0.0033,0.005,0.0043,0.0051,0.0074,0.0087,0.0172
103,swth,24652,24616,100,0.142,0.2569,0.2574,0.2898,0.3008,0.3114,0.3857
103,wwcr,24652,24616,100,0.0556,0.1352,0.1225,0.1784,0.2042,0.2193,0.4056
104,blbw,4912,4868,99,0.0056,0.0082,0.0082,0.009,0.0093,0.0097,0.0111
104,boch,4912,4868,99,0.0814,0.1424,0.1402,0.1768,0.1923,0.2016,0.2439
104,brcr,4912,4868,99,0.0128,0.0148,0.0147,0.0154,0.0158,0.016,0.0172
104,btnw,4912,4868,99,0.0138,0.0278,0.027,0.0375,0.0395,0.041,0.0446
104,cawa,4912,4868,99,0.0033,0.0037,0.0037,0.0039,0.0039,0.004,0.0041
104,cmwa,4912,4868,99,0.0081,0.0129,0.0117,0.0163,0.0173,0.0181,0.0232
104,osfl,4912,4868,99,0.0048,0.0063,0.0066,0.007,0.0072,0.0076,0.0087
104,pigr,4912,4868,99,0.0155,0.0534,0.0401,0.0631,0.0911,0.1331,0.443
104,rubl,4912,4868,99,0.0039,0.0043,0.0043,0.0045,0.0046,0.0046,0.0052
104,swth,4912,4868,99,0.1431,0.1743,0.1731,0.1917,0.1998,0.2062,0.2225
104,wwcr,4912,4868,99,0.0578,0.0784,0.0778,0.0852,0.091,0.0958,0.1278
105,blbw,5324,4508,85,0.0051,0.0089,0.009,0.0104,0.0112,0.0119,0.0149
105,boch,5324,4508,85,0.0781,0.2796,0.2305,0.3626,0.4774,0.5839,1.0395
105,brcr,5324,4508,85,0.0134,0.0259,0.0234,0.0351,0.0407,0.0436,0.0659
105,btnw,5324,4508,85,0.0047,0.0211,0.0218,0.0275,0.0307,0.0341,0.0516
105,cawa,5324,4508,85,0.0027,0.0038,0.0039,0.0044,0.0045,0.0047,0.0052
105,cmwa,5324,4508,85,0.0121,0.0214,0.0215,0.0238,0.025,0.0262,0.0375
105,osfl,5324,4508,85,0.0047,0.0058,0.0058,0.0061,0.0064,0.0066,0.0079
105,pigr,5324,4508,85,0.0081,0.0238,0.024,0.0276,0.0296,0.032,0.0623
105,rubl,5324,4508,85,0.0037,0.0055,0.0045,0.0063,0.0086,0.0102,0.0294
105,swth,5324,4508,85,0.1833,0.2569,0.2586,0.2884,0.302,0.3112,0.3443
105,wwcr,5324,4508,85,0.0676,0.1381,0.1352,0.1789,0.1942,0.2108,0.3139
106,blbw,608,536,88,0.0067,0.0079,0.0079,0.0082,0.0084,0.0088,0.0095
106,boch,608,536,88,0.1127,0.2131,0.2075,0.2469,0.2706,0.2946,0.337
106,brcr,608,536,88,0.013,0.0137,0.0136,0.014,0.0143,0.0145,0.0148
106,btnw,608,536,88,0.0276,0.0526,0.054,0.0645,0.0728,0.0819,0.0976
106,cawa,608,536,88,0.0036,0.0038,0.0038,0.0039,0.0039,0.004,0.0041
106,cmwa,608,536,88,0.0072,0.0084,0.0084,0.0086,0.0086,0.0087,0.0088
106,osfl,608,536,88,0.007,0.0073,0.0073,0.0075,0.0076,0.0077,0.0082
106,pigr,608,536,88,0.0269,0.0489,0.0475,0.0567,0.0622,0.0654,0.0924
106,rubl,608,536,88,0.0039,0.0044,0.0044,0.0046,0.0046,0.0047,0.0048
106,swth,608,536,88,0.1541,0.1917,0.1917,0.2069,0.2112,0.2142,0.2213
106,wwcr,608,536,88,0.0642,0.0734,0.0722,0.078,0.0811,0.0829,0.0874
107,blbw,2004,1872,93,0.006,0.0081,0.0079,0.0085,0.009,0.0098,0.0137
107,boch,2004,1872,93,0.0865,0.3029,0.3008,0.3762,0.43120000000000003,0.4553,0.5686
107,brcr,2004,1872,93,0.0129,0.0139,0.0139,0.0142,0.0144,0.0145,0.0153
107,btnw,2004,1872,93,0.0221,0.0906,0.0911,0.1053,0.1145,0.1268,0.1716
107,cawa,2004,1872,93,0.0034,0.0041,0.0039,0.0043,0.0045,0.005,0.0061
107,cmwa,2004,1872,93,0.0074,0.0087,0.0087,0.009,0.0091,0.0093,0.0099
107,osfl,2004,1872,93,0.0047,0.0073,0.0074,0.0077,0.0079,0.0082,0.0088
107,pigr,2004,1872,93,0.0069,0.0329,0.029,0.0471,0.0575,0.0647,0.08
107,rubl,2004,1872,93,0.0033,0.0042,0.0042,0.0045,0.0047,0.0048,0.0053
107,swth,2004,1872,93,0.1673,0.2163,0.2158,0.2252,0.231,0.2379,0.2563
107,wwcr,2004,1872,93,0.0635,0.0787,0.0769,0.0837,0.0874,0.0915,0.2175
108,blbw,3988,3988,100,0.0025,0.0069,0.0071,0.0082,0.0096,0.0111,0.0715
108,boch,3988,3988,100,0.051,0.1713,0.1076,0.2808,0.3216,0.3471,0.4876
108,brcr,3988,3988,100,0.0118,0.0141,0.014,0.0147,0.015,0.0153,0.016
108,btnw,3988,3988,100,0.0104,0.0501,0.0529,0.0789,0.0875,0.0955,0.1705
108,cawa,3988,3988,100,0.0034,0.0042,0.0041,0.0044,0.0048,0.0053,0.0077
108,cmwa,3988,3988,100,0.0072,0.0085,0.0085,0.0088,0.0091,0.0094,0.0108
108,osfl,3988,3988,100,0.0041,0.0077,0.0076,0.0084,0.0086,0.0087,0.0094
108,pigr,3988,3988,100,0.0047,0.0238,0.0183,0.0352,0.0417,0.0497,0.0719
108,rubl,3988,3988,100,0.0033,0.0039,0.0038,0.0042,0.0044,0.0044,0.0049
108,swth,3988,3988,100,0.1358,0.2029,0.2086,0.2291,0.2515,0.2718,0.2948
108,wwcr,3988,3988,100,0.048,0.0708,0.0701,0.0773,0.0809,0.0843,0.0999
109,blbw,2652,2444,92,0.0027,0.0157,0.0108,0.0225,0.0361,0.0454,0.122
109,boch,2652,2444,92,0.0425,0.1339,0.1319,0.1738,0.1877,0.2003,0.2834
